dataset_id,relative_path,file_name,size_bytes,sha256,role,stage,frozen_status,notes
MANIFEST-0074,publication/verification_first_dynamic_neural_sph_v0_1/10_manifests/publication_p1_final_manifest.json,publication_p1_final_manifest.json,16538,7acdb24df3fab0af816078d067b40b980d9cdcda0fa9e241624704c96477334a,EXISTING_PROVENANCE_SOURCE,UNSPECIFIED,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0075,publication_cmame_v1/04_figures/14_exports/figure_files_manifest.json,figure_files_manifest.json,20864,0b8456ecd49566f5b5be2587474d04d2b36a90624d32b7f223aab4c52dc312ac,EXISTING_PROVENANCE_SOURCE,UNSPECIFIED,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0076,publication_cmame_v1/04_figures/14_exports/figure_files_manifest.csv,figure_files_manifest.csv,13851,ca538843463dd7e3787b10231f1c3e2b3f6f6e3da060287ea43dccd3f5be5d73,EXISTING_PROVENANCE_SOURCE,UNSPECIFIED,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0077,publication_cmame_v1/04_figures/13_evidence_maps/source_manifest.json,source_manifest.json,93776,1483eacf4889975398cc6b55cb8ba0bc371acf08ac93df495d1ba65f81c1ac18,EXISTING_PROVENANCE_SOURCE,UNSPECIFIED,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0078,publication_cmame_v1/04_figures/13_evidence_maps/source_manifest.csv,source_manifest.csv,57534,41f2db7e596d6b5787605b0971e97b4cd4bcdebd6b95431a98f24fced45f7882,EXISTING_PROVENANCE_SOURCE,UNSPECIFIED,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0079,stage_08Z_Project_Closure_Publication/09_manifests/stage08z_final_manifest.json,stage08z_final_manifest.json,22799,dd656c184fd31c1bbb3782c7bf8f16522cea7797df8ebe0f9e16d7af443d179a,EXISTING_PROVENANCE_SOURCE,Stage08,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0080,stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json,project_final_evidence_freeze_manifest.json,7692330,fd07fcb8853989c31e624f558e1c84c9cea6f979fd735d7e0f0f93bfb2ae0157,EXISTING_PROVENANCE_SOURCE,Stage08,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0081,stage_08Z_Project_Closure_Publication/08_manuscript_source_pack/source_pack_manifest.json,source_pack_manifest.json,3463,e6dd1ecce4808fbcc8fdaae8eab1fc6e0bc39d7b0816374088b2d221391f1fc9,EXISTING_PROVENANCE_SOURCE,Stage08,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0082,tests/test_stage01ge_hash_manifest.py,test_stage01ge_hash_manifest.py,582,cfccd7d9e92952d36193c3559e2fca0b90ecb8ffa3a359baa41a0117d53f46bc,EXISTING_PROVENANCE_SOURCE,Stage01,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0083,stage_04_Local_Causal_Dynamic_Training/04_reference_family_pool/stage04b/manifests/stage04b_run_manifest.json,stage04b_run_manifest.json,963,224d4c9dc1d4c5f91cfed2015bb2e6985a9f45cbbad56c22dea3e1b4693b8f30,EXISTING_PROVENANCE_SOURCE,Stage04,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0084,stage_04_Local_Causal_Dynamic_Training/09_manifests/stage04cr_attribution_manifest.json,stage04cr_attribution_manifest.json,3255,88c86184e1885f8d8dfc651db2d3efbf0f2c77671799c56ef9cf2f780c141c6c,EXISTING_PROVENANCE_SOURCE,Stage04,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0085,stage_04_Local_Causal_Dynamic_Training/09_manifests/stage04a_final_manifest.json,stage04a_final_manifest.json,3803,fb7d11e94af8bf3c3a1bb09036f3599d5e61dbc42e7f8fe9d6529178b5976b0b,EXISTING_PROVENANCE_SOURCE,Stage04,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0086,stage_04_Local_Causal_Dynamic_Training/09_manifests/stage04b_final_manifest.json,stage04b_final_manifest.json,6912,ddad3b5a6f91b1e4a7dde1592e1e5a32803a1462648cb2106aef9f68bb8e2c6d,EXISTING_PROVENANCE_SOURCE,Stage04,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0087,stage_04_Local_Causal_Dynamic_Training/09_manifests/stage04c_input_freeze_manifest.json,stage04c_input_freeze_manifest.json,7044,68b09ca09545380c1d3c17b123a7b912078557c8b669ab17e512f84bdde311f7,EXISTING_PROVENANCE_SOURCE,Stage04,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0088,stage_04_Local_Causal_Dynamic_Training/09_manifests/stage04c_parameter_manifest.json,stage04c_parameter_manifest.json,22463,22a5ff52c7896bcb933462576aa0c718887dfe68df53a406f0840ce1087f1aea,EXISTING_PROVENANCE_SOURCE,Stage04,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0089,stage_04_Local_Causal_Dynamic_Training/09_manifests/stage04c_final_manifest.json,stage04c_final_manifest.json,7027,cc250b4c1fb3a5ce7df2ef65f55e5e8c8060eeea043e1846525c1a7f8357e412,EXISTING_PROVENANCE_SOURCE,Stage04,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0090,stage_04_Local_Causal_Dynamic_Training/09_manifests/stage04c_direction_manifest.json,stage04c_direction_manifest.json,343460,c58dc48f2e0d28546f477046fa2531ef42e02c971b3b2d7c5b09fb7e2eb3cf85,EXISTING_PROVENANCE_SOURCE,Stage04,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0091,stage_04_Local_Causal_Dynamic_Training/09_manifests/stage04b_input_freeze_manifest.json,stage04b_input_freeze_manifest.json,2374,8718c65d3059dfb81e9ce7dcf6450d06dd30b82396c39d6017c91d6c81b108ea,EXISTING_PROVENANCE_SOURCE,Stage04,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0092,stage_04_Local_Causal_Dynamic_Training/09_manifests/stage04b_formula_manifest.json,stage04b_formula_manifest.json,11691,f0953cdaa81ddcaa5b3bbc015fc0465c9be8f1f5c9ef7df2393fa5601c93ff77,EXISTING_PROVENANCE_SOURCE,Stage04,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0093,stage_04_Local_Causal_Dynamic_Training/09_manifests/stage04c_contract_manifest.json,stage04c_contract_manifest.json,351,b77f8aae99d6f93628a7b286aff90f5f06e1d537a66c6096185ee12d1f6ee1d8,EXISTING_PROVENANCE_SOURCE,Stage04,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0094,stage_04_Local_Causal_Dynamic_Training/09_manifests/stage04b_test_seal_manifest.json,stage04b_test_seal_manifest.json,26266,f3fc8bc263b5cd0862aad21e6331e280bff59fa70df5d2dd172491ee9ed438a5,EXISTING_PROVENANCE_SOURCE,Stage04,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0095,stage_04_Local_Causal_Dynamic_Training/09_manifests/stage04c_case_manifest.json,stage04c_case_manifest.json,14279,63d5d7581277cf7fafd7fb6ebc0abf71ef3db9fd37f4b555497733d074985dd4,EXISTING_PROVENANCE_SOURCE,Stage04,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0096,stage_04_Local_Causal_Dynamic_Training/09_manifests/stage04cr_input_freeze_manifest.json,stage04cr_input_freeze_manifest.json,6827,eadad4fcca9922901e478ce6b4b53ebecd25378ae3519eca4a6482ee41fcabc8,EXISTING_PROVENANCE_SOURCE,Stage04,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0097,stage_04_Local_Causal_Dynamic_Training/09_manifests/stage04b_trajectory_manifest.json,stage04b_trajectory_manifest.json,58254,6bc2351482b9167c63640699be0f048d65e3981babe0409895ea6a900b3e8ac2,EXISTING_PROVENANCE_SOURCE,Stage04,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0098,stage_04_Local_Causal_Dynamic_Training/09_manifests/stage04cr_contract_manifest.json,stage04cr_contract_manifest.json,325,beea06e35ffef51992990c5b81d57f8a218428092795c4d14effde0e0fde4024,EXISTING_PROVENANCE_SOURCE,Stage04,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0099,stage_04_Local_Causal_Dynamic_Training/09_manifests/stage04c_adfd_manifest.json,stage04c_adfd_manifest.json,366,4b03577e73720d9502ca9cbfbdfcde6b01cec3f8816304bb278ac20695859f8a,EXISTING_PROVENANCE_SOURCE,Stage04,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0100,stage_04_Local_Causal_Dynamic_Training/09_manifests/stage04a_contract_manifest.json,stage04a_contract_manifest.json,7682,e391fca3fa564f8c569dcb5d5de55a09da574b1824e8dfe8afcdd12dfd87d1bf,EXISTING_PROVENANCE_SOURCE,Stage04,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0101,stage_04_Local_Causal_Dynamic_Training/09_manifests/stage04cs_final_manifest.json,stage04cs_final_manifest.json,8743,a5ca2f684a135fa89cc7325a1553b1ec66571c51886fb12e009dd3e577fe8465,EXISTING_PROVENANCE_SOURCE,Stage04,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0102,stage_04_Local_Causal_Dynamic_Training/09_manifests/stage04cr_final_manifest.json,stage04cr_final_manifest.json,7232,dbe2f0a7554188236f6b319649120f3bbb54c0a1ab2075faeae18545db0e2626,EXISTING_PROVENANCE_SOURCE,Stage04,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0103,stage_04_Local_Causal_Dynamic_Training/09_manifests/stage04b_role_assignment_manifest.json,stage04b_role_assignment_manifest.json,2737,642f91985176774bf71795f2e72391082a9a43cdc0f3f6f7aaec7f1c432db47e,EXISTING_PROVENANCE_SOURCE,Stage04,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0104,stage_04_Local_Causal_Dynamic_Training/09_manifests/stage04b_lineage_manifest.json,stage04b_lineage_manifest.json,413,b4754caf8284b3620a85cb042a0684d90471cfd98775018cde961467285ba2fe,EXISTING_PROVENANCE_SOURCE,Stage04,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0105,stage_04_Local_Causal_Dynamic_Training/09_manifests/stage04cs_project_wide_delta_manifest.json,stage04cs_project_wide_delta_manifest.json,2026,f46c17ee56f8df4d7f0756b1f50e46156dfa91b7f14e50d3bd3a99da75c337e2,EXISTING_PROVENANCE_SOURCE,Stage04,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0106,stage_04_Local_Causal_Dynamic_Training/09_manifests/stage04cs_input_freeze_manifest.json,stage04cs_input_freeze_manifest.json,96348,07324df6fc8a4d60b4e28e650eefd0fa02d6418994842891fb9f7c5eb21ef3e8,EXISTING_PROVENANCE_SOURCE,Stage04,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0107,stage_04_Local_Causal_Dynamic_Training/09_manifests/stage04a_input_freeze_manifest.json,stage04a_input_freeze_manifest.json,2750,6efe1e9bfdbde880c846b2a207fdff26f32a54eb3972470152a23ed10a42998a,EXISTING_PROVENANCE_SOURCE,Stage04,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0108,stage_04_Local_Causal_Dynamic_Training/09_manifests/stage04b_contract_manifest.json,stage04b_contract_manifest.json,2062,325b4d00a3202d5fc8c8dee904e0d87f808400d16767932521a2bf0ab6f6b82c,EXISTING_PROVENANCE_SOURCE,Stage04,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0109,stage_04_Local_Causal_Dynamic_Training/00_stage04a_verification/manifests/stage04a_target_verification_manifest.json,stage04a_target_verification_manifest.json,3318,0cffa51ceda4cc8b098a2a3bd329a1a636d24d239c1f38635b1b92cb4e8fad33,EXISTING_PROVENANCE_SOURCE,Stage04,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0110,stage_06_Optimizer_Update_Dynamics_Training/02_training_protocol/stage06b/manifests/stage06b_preflight_manifest.json,stage06b_preflight_manifest.json,897,6259d45b83de7555e63981e0d50468deedd17a60a0fe56007ea67c33ad4bb54f,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0111,stage_06_Optimizer_Update_Dynamics_Training/02_training_protocol/stage06b/manifests/stage06b_protocol_manifest.json,stage06b_protocol_manifest.json,455,9626a878e03ab91932157f283878b67f9ada79594d7e3141c8d88a05972fc8f4,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0112,stage_06_Optimizer_Update_Dynamics_Training/02_training_protocol/stage06b/manifests/stage06b_final_manifest.json,stage06b_final_manifest.json,166767,ca97bd1639d90c57f06b64e17934751276ab0537210a10a6949f5149aa5466fd,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0113,stage_06_Optimizer_Update_Dynamics_Training/02_training_protocol/stage06b/manifests/stage06b_validation_manifest.json,stage06b_validation_manifest.json,124632,65d3228975bcd34d4271433db1a26e9e8cf52acfb3e6b9b67ad649110e6a96ca,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0114,stage_06_Optimizer_Update_Dynamics_Training/09_manifests/stage06b_batch_manifest.json,stage06b_batch_manifest.json,3350341,c62562e7f57cdea8ac167a3d5b325131662a2ab76c38942fd9fdf46898afc50f,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0115,stage_06_Optimizer_Update_Dynamics_Training/09_manifests/stage06a_contract_manifest.json,stage06a_contract_manifest.json,359,45ba658fdcfa403ad9b12cfe2be17059a7655257994a2a4961548c4c478db308,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0116,stage_06_Optimizer_Update_Dynamics_Training/09_manifests/stage06a_batch_manifest.json,stage06a_batch_manifest.json,47597,2e73f1dc9916cddeeccfe1cdae464fecb4ce41fcb4626eafe01e23716fd1178b,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0117,stage_06_Optimizer_Update_Dynamics_Training/09_manifests/stage06a_model_manifest.json,stage06a_model_manifest.json,3829,21bb9ec9c9f6964b921d77802afe0ad6c2c67164bfc65dc5f352b92e44d6e521,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0118,stage_06_Optimizer_Update_Dynamics_Training/09_manifests/stage06cr_diagnostic_manifest.json,stage06cr_diagnostic_manifest.json,609,3e8c47d1960ff646582b44d4aebead7a1c9f2b5effa6f866bfb7913d2b8720fc,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0119,stage_06_Optimizer_Update_Dynamics_Training/09_manifests/stage06cr_input_freeze_manifest.json,stage06cr_input_freeze_manifest.json,166013,5ada0e3fb01382f0b4bb5a3b3753e5c915acf9e1d9df772985ede5b294037cda,EXISTING_PROVENANCE_SOURCE,Stage06,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0120,stage_06_Optimizer_Update_Dynamics_Training/09_manifests/stage06b_checkpoint_policy_manifest.json,stage06b_checkpoint_policy_manifest.json,666,4b9b76cfb8a57d1934431ea06e46ec77cfe0af8fb76df906d3a4c93317d7adfb,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0121,stage_06_Optimizer_Update_Dynamics_Training/09_manifests/stage06b_preflight_manifest.json,stage06b_preflight_manifest.json,897,6259d45b83de7555e63981e0d50468deedd17a60a0fe56007ea67c33ad4bb54f,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0122,stage_06_Optimizer_Update_Dynamics_Training/09_manifests/stage06b_model_seed_manifest.json,stage06b_model_seed_manifest.json,11784,4e44cd508cc5c7b70a75c47ec846e21c93db9a2b3e8f46aea5d0ab8f57ca42c1,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0123,stage_06_Optimizer_Update_Dynamics_Training/09_manifests/stage06a_input_freeze_manifest.json,stage06a_input_freeze_manifest.json,1114308,400afce02da4aacb048a9851d3a1ec0416f94137336aeb7dc36f89f4ec698a8f,EXISTING_PROVENANCE_SOURCE,Stage06,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0124,stage_06_Optimizer_Update_Dynamics_Training/09_manifests/stage06c_run_inventory_manifest.json,stage06c_run_inventory_manifest.json,12428,374bcf21d0ee24795d3870679fb4e213c1b4b1f92858f6ae265a9f368b4e6b33,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0125,stage_06_Optimizer_Update_Dynamics_Training/09_manifests/stage06b_protocol_manifest.json,stage06b_protocol_manifest.json,455,9626a878e03ab91932157f283878b67f9ada79594d7e3141c8d88a05972fc8f4,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0126,stage_06_Optimizer_Update_Dynamics_Training/09_manifests/stage06a_update_manifest.json,stage06a_update_manifest.json,3334,304a6ac5d75f1b85baeb9c3440668de1cb8ceef71d7c2211060f4b639659fb50,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0127,stage_06_Optimizer_Update_Dynamics_Training/09_manifests/stage06c_metrics_manifest.json,stage06c_metrics_manifest.json,24442,bb435ed1ab25327d0be0839b3a1998b38cbd58c3cb3fa918425e545155e7e1af,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0128,stage_06_Optimizer_Update_Dynamics_Training/09_manifests/stage06a_final_manifest.json,stage06a_final_manifest.json,81515,c7e15ed4fc3a285e50a7ffc687d506807a66d25324bb1c9d90323cc849707219,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0129,stage_06_Optimizer_Update_Dynamics_Training/09_manifests/stage06c_input_freeze_manifest.json,stage06c_input_freeze_manifest.json,4053,9828d2ffdc4020faa36d289a7b90e59635968e3981ef6dca8040b3fb77dcfdc3,EXISTING_PROVENANCE_SOURCE,Stage06,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0130,stage_06_Optimizer_Update_Dynamics_Training/09_manifests/stage06c_final_manifest.json,stage06c_final_manifest.json,4373,b3e6bad8e7cd9e11ef95ff502e18bd458b0bbf7488a479a09936e792db4474d4,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0131,stage_06_Optimizer_Update_Dynamics_Training/09_manifests/stage06b_final_manifest.json,stage06b_final_manifest.json,166767,ca97bd1639d90c57f06b64e17934751276ab0537210a10a6949f5149aa5466fd,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0132,stage_06_Optimizer_Update_Dynamics_Training/09_manifests/stage06a_optimizer_manifest.json,stage06a_optimizer_manifest.json,363,a688df14167832e2ea55a6177124fac88f5c067f128e7a553230cc57fcc4f968,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0133,stage_06_Optimizer_Update_Dynamics_Training/09_manifests/stage06c_checkpoint_manifest.json,stage06c_checkpoint_manifest.json,151882,e806070f05c31ffb9f0f5a865a1937812581f11c588815e4118899f8221b0d52,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0134,stage_06_Optimizer_Update_Dynamics_Training/09_manifests/stage06cr_attribution_manifest.json,stage06cr_attribution_manifest.json,3969,53289bd889738a74f7e22c81c5b4b89fc637de7e61f93d935daadbcb8627bbd9,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0135,stage_06_Optimizer_Update_Dynamics_Training/09_manifests/stage06c_execution_manifest.json,stage06c_execution_manifest.json,67347,760d37fa409002a90419378b2c016f415e0a98a70d7fc2bb66a56e5ec64eeaf1,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0136,stage_06_Optimizer_Update_Dynamics_Training/09_manifests/stage06c_selected_checkpoint_manifest.json,stage06c_selected_checkpoint_manifest.json,3934,dc0653834ed04ae1fe7ba00294b4f5b2b095e09ebd92beba0cae894b8bb29984,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0137,stage_06_Optimizer_Update_Dynamics_Training/09_manifests/stage06b_validation_manifest.json,stage06b_validation_manifest.json,124632,65d3228975bcd34d4271433db1a26e9e8cf52acfb3e6b9b67ad649110e6a96ca,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0138,stage_06_Optimizer_Update_Dynamics_Training/09_manifests/stage06cr_checkpoint_inventory_manifest.json,stage06cr_checkpoint_inventory_manifest.json,354,731a73124cb70c7925cd6cf7205c7d1fc55e9b3000288e69d3f2ba55132eecfc,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0139,stage_06_Optimizer_Update_Dynamics_Training/09_manifests/stage06cr_final_manifest.json,stage06cr_final_manifest.json,21325,4b029d27802414428015957a4b31d075276787c6ddbd248f17b293e57ae1d936,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0140,stage_06_Optimizer_Update_Dynamics_Training/09_manifests/stage06b_input_freeze_manifest.json,stage06b_input_freeze_manifest.json,23676,0643d32325fa22d779f442e6b0ea847ea6e1d864ec431786733e257c6307150f,EXISTING_PROVENANCE_SOURCE,Stage06,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0141,stage_06_Optimizer_Update_Dynamics_Training/01_update_map_qualification/blind_batches/cached_blind_batch_manifest.json,cached_blind_batch_manifest.json,47597,2e73f1dc9916cddeeccfe1cdae464fecb4ce41fcb4626eafe01e23716fd1178b,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0142,stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06cr/manifests/stage06cr_diagnostic_manifest.json,stage06cr_diagnostic_manifest.json,609,3e8c47d1960ff646582b44d4aebead7a1c9f2b5effa6f866bfb7913d2b8720fc,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0143,stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06cr/manifests/stage06cr_input_freeze_manifest.json,stage06cr_input_freeze_manifest.json,166013,5ada0e3fb01382f0b4bb5a3b3753e5c915acf9e1d9df772985ede5b294037cda,EXISTING_PROVENANCE_SOURCE,Stage06,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0144,stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06cr/manifests/stage06cr_attribution_manifest.json,stage06cr_attribution_manifest.json,3969,53289bd889738a74f7e22c81c5b4b89fc637de7e61f93d935daadbcb8627bbd9,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0145,stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06cr/manifests/stage06cr_checkpoint_inventory_manifest.json,stage06cr_checkpoint_inventory_manifest.json,354,731a73124cb70c7925cd6cf7205c7d1fc55e9b3000288e69d3f2ba55132eecfc,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0146,stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06cr/manifests/stage06cr_final_manifest.json,stage06cr_final_manifest.json,21325,4b029d27802414428015957a4b31d075276787c6ddbd248f17b293e57ae1d936,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0147,stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06c/resources/train_case_cache_manifest.json,train_case_cache_manifest.json,115773,459d82044158c697225604a997fe641781c648429a6ab6d44d7c870b2b66a0b3,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0148,stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06c/manifests/stage06c_run_inventory_manifest.json,stage06c_run_inventory_manifest.json,12428,374bcf21d0ee24795d3870679fb4e213c1b4b1f92858f6ae265a9f368b4e6b33,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0149,stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06c/manifests/stage06c_metrics_manifest.json,stage06c_metrics_manifest.json,24442,bb435ed1ab25327d0be0839b3a1998b38cbd58c3cb3fa918425e545155e7e1af,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
