field,value
delta_v[29][1],0.0
delta_v[30][0],2.16623712736147e-05
delta_v[30][1],0.0
delta_v[31][0],2.16623712736147e-05
delta_v[31][1],0.0
delta_v[32][0],-2.16623712736147e-05
delta_v[32][1],0.0
delta_v[33][0],-2.16623712736147e-05
delta_v[33][1],0.0
delta_v[34][0],-2.16623712736147e-05
delta_v[34][1],0.0
delta_v[35][0],-2.16623712736147e-05
delta_v[35][1],0.0
delta_v[36][0],-2.16623712736147e-05
delta_v[36][1],0.0
delta_v[37][0],-2.16623712736147e-05
delta_v[37][1],0.0
delta_v[38][0],-2.16623712736147e-05
delta_v[38][1],0.0
delta_v[39][0],-2.16623712736147e-05
delta_v[39][1],0.0
delta_v[40][0],-5.2383555252250025e-05
delta_v[40][1],0.0
delta_v[41][0],-5.2383555252250025e-05
delta_v[41][1],0.0
delta_v[42][0],-5.2383555252250025e-05
delta_v[42][1],0.0
delta_v[43][0],-5.2383555252250025e-05
delta_v[43][1],0.0
delta_v[44][0],-5.2383555252250025e-05
delta_v[44][1],0.0
delta_v[45][0],-5.2383555252250025e-05
delta_v[45][1],0.0
delta_v[46][0],-5.2383555252250025e-05
delta_v[46][1],0.0
delta_v[47][0],-5.2383555252250025e-05
delta_v[47][1],0.0
delta_v[48][0],-5.25068787964357e-05
delta_v[48][1],1.8387001832198705e-27
delta_v[49][0],-5.25068787964357e-05
delta_v[49][1],2.035093587778732e-26
delta_v[50][0],-5.25068787964357e-05
delta_v[50][1],1.8387001832198705e-27
delta_v[51][0],-5.25068787964357e-05
delta_v[51][1],0.0
delta_v[52][0],-5.25068787964357e-05
delta_v[52][1],0.0
delta_v[53][0],-5.25068787964357e-05
delta_v[53][1],1.8387001832198705e-27
delta_v[54][0],-5.25068787964357e-05
delta_v[54][1],2.035093587778732e-26
delta_v[55][0],-5.25068787964357e-05
delta_v[55][1],1.8387001832198705e-27
delta_v[56][0],-2.178569615306821e-05
delta_v[56][1],4.679560461145987e-25
delta_v[57][0],-2.178569615306821e-05
delta_v[57][1],1.6376431763294448e-24
delta_v[58][0],-2.178569615306821e-05
delta_v[58][1],4.661414754059004e-25
delta_v[59][0],-2.178569615306821e-05
delta_v[59][1],1.8145707086982435e-27
delta_v[60][0],-2.178569615306821e-05
delta_v[60][1],1.8145707086982435e-27
delta_v[61][0],-2.178569615306821e-05
delta_v[61][1],4.661414754059004e-25
delta_v[62][0],-2.1785696153066476e-05
delta_v[62][1],1.6376431763294448e-24
delta_v[63][0],-2.1785696153066476e-05
delta_v[63][1],4.679560461145987e-25
scale.distributions.a_cons_flat_percentiles.25,-0.0824840764885004
scale.distributions.a_cons_flat_percentiles.5,-0.4928438997227858
scale.distributions.a_cons_flat_percentiles.50,-7.923107431030692e-38
scale.distributions.a_cons_flat_percentiles.75,0.08248407648850045
scale.distributions.a_cons_flat_percentiles.95,0.4928438997227857
scale.distributions.a_cons_flat_percentiles.maximum_absolute,2.4601141255117476
scale.distributions.origin_r_def_percentiles.25,0.08703276302930253
scale.distributions.origin_r_def_percentiles.5,0.0009781924819788918
scale.distributions.origin_r_def_percentiles.50,0.1940679953216847
scale.distributions.origin_r_def_percentiles.75,0.48054042128664726
scale.distributions.origin_r_def_percentiles.95,1.1525950895804633
scale.distributions.per_component_rms.x,0.3981439432034338
scale.distributions.per_component_rms.y,0.2835587097396531
scale.lineage_scale.LCDF_01,0.11191879324701737
scale.lineage_scale.LCDF_04,0.24803776694432786
scale.lineage_scale.LCDF_05,0.401798315509298
scale.lineage_scale.LCDF_06,0.0007812145620822392
scale.lineage_scale.LCDF_07,0.07963905210174901
scale.lineage_scale.LCDF_08,0.6891581812340503
scale.pass,True
scale.s_a,0.3456328553384328
scale.s_a_hash,sha256:78beec16affbae72345d220b7f7c1455f85c212ad006c4d29516946d5c76f296
scale.s_a_over_u_a,475034179.2325337
scale.u_a,7.275957614183426e-10
scale.variant_scale.LCDF_01/VARIANT_LOW,0.09496557476197091
scale.variant_scale.LCDF_01/VARIANT_MAIN,0.12662216304370164
scale.variant_scale.LCDF_04/VARIANT_LOW,0.2104663843143093
scale.variant_scale.LCDF_04/VARIANT_MAIN,0.2806231792548842
scale.variant_scale.LCDF_05/VARIANT_LOW,0.3409328430644777
scale.variant_scale.LCDF_05/VARIANT_MAIN,0.4545861515842635
scale.variant_scale.LCDF_06/VARIANT_LOW,0.0006628824561712796
scale.variant_scale.LCDF_06/VARIANT_MAIN,0.0008838434438966106
scale.variant_scale.LCDF_07/VARIANT_LOW,0.06757576357605301
scale.variant_scale.LCDF_07/VARIANT_MAIN,0.09010146178860574
scale.variant_scale.LCDF_08/VARIANT_LOW,0.5847671437639259
scale.variant_scale.LCDF_08/VARIANT_MAIN,0.7796957003202135
scale.zero_baseline_absolute_error,3.3306690738754696e-16
scale.zero_baseline_loss,0.9999999999999997
incompatible_fraction[0],1.6415266816246356e-29
incompatible_fraction[1],4.328108607908128e-31
incompatible_fraction[2],3.71074727959442e-30
incompatible_fraction[3],5.656797470201331e-29
incompatible_fraction[4],8.449822749509362e-31
incompatible_fraction[5],8.995059553696652e-34
incompatible_fraction[6],3.1227262592535487e-30
incompatible_fraction[7],3.0040129933456164e-30
incompatible_fraction[8],5.12473842522493e-30
incompatible_fraction[9],5.680414654766942e-73
incompatible_fraction[10],7.479281595715492e-34
incompatible_fraction[11],5.870688998592232e-30
incompatible_fraction[12],4.502238439235164e-30
incompatible_fraction[13],1.0753167370094685e-72
incompatible_fraction[14],2.6639241915907286e-31
incompatible_fraction[15],4.1568055077607315e-30
incompatible_fraction[16],1.0150072736017662e-30
incompatible_fraction[17],8.93547227157276e-32
incompatible_fraction[18],1.4004442984253363e-30
incompatible_fraction[19],9.769400717089642e-30
incompatible_fraction[20],2.0045360599491206e-29
incompatible_fraction[21],8.353135282040789e-32
incompatible_fraction[22],1.4184799861784242e-34
incompatible_fraction[23],8.061299040613002e-32
incompatible_fraction[24],2.2448104788838548e-33
incompatible_fraction[25],1.2292928737086865e-33
incompatible_fraction[26],2.2154778497099766e-30
incompatible_fraction[27],1.938711121857897e-30
incompatible_fraction[28],9.045834922727245e-33
incompatible_fraction[29],5.287478093697895e-34
incompatible_fraction[30],1.9574357321463673e-30
incompatible_fraction[31],3.962782176792816e-33
incompatible_fraction[32],2.3083689517492635e-30
incompatible_fraction[33],2.639949365615666e-66
incompatible_fraction[34],3.020395893450287e-73
incompatible_fraction[35],1.4143037058348148e-29
incompatible_fraction[36],1.364031205041879e-74
incompatible_fraction[37],2.846049107264971e-34
incompatible_fraction[38],9.538367460439714e-30
incompatible_fraction[39],4.785073241785337e-29
incompatible_fraction[40],1.202883679133223e-71
incompatible_fraction[41],1.5656571502045407e-32
incompatible_fraction[42],3.8536278790463317e-31
incompatible_fraction[43],5.870394571100803e-32
incompatible_fraction[44],1.4601207460730387e-29
incompatible_fraction[45],2.4682555183803724e-30
incompatible_fraction[46],8.890160370423339e-30
incompatible_fraction[47],7.076564945168953e-31
incompatible_fraction[48],3.154382468286246e-30
incompatible_fraction[49],2.373431067211834e-32
incompatible_fraction[50],5.470358957188491e-33
incompatible_fraction[51],5.366037885512037e-33
incompatible_fraction[52],2.5564160144305795e-30
incompatible_fraction[53],3.642165970522897e-30
incompatible_fraction[54],1.0123439941511142e-30
incompatible_fraction[55],1.7122396660240662e-31
incompatible_fraction[56],7.210837592924072e-32
incompatible_fraction[57],3.7185147125405106e-32
incompatible_fraction[58],7.317014030511067e-31
incompatible_fraction[59],1.931288084823735e-30
incompatible_fraction[60],8.105118326798695e-31
incompatible_fraction[61],2.9510771946419334e-31
incompatible_fraction[62],1.2020762854574228e-31
incompatible_fraction[63],2.8341516913226734e-31
incompatible_fraction[64],5.3205077807748585e-31
