field,value
topology.cutoff_margin[3984],-0.034484717483612815
topology.cutoff_margin[3985],-0.034493855735926116
topology.cutoff_margin[3986],-0.03450291282086482
topology.cutoff_margin[3987],-0.034511888717116856
topology.cutoff_margin[3988],-0.034520783403560906
topology.cutoff_margin[3989],-0.03452959685926715
topology.cutoff_margin[3990],-0.03453832906349652
topology.cutoff_margin[3991],-0.03454697999570133
topology.cutoff_margin[3992],-0.034555549635525096
topology.cutoff_margin[3993],-0.03456403796280261
topology.cutoff_margin[3994],-0.03457244495756007
topology.cutoff_margin[3995],-0.034580770600014965
topology.cutoff_margin[3996],-0.034589014870576196
topology.cutoff_margin[3997],-0.03459717774984439
topology.cutoff_margin[3998],-0.03460525921861135
topology.cutoff_margin[3999],-0.03461325925786074
topology.cutoff_margin[4000],-0.03462117784876739
topology.cutoff_margin[4001],-0.034629014972698324
topology.cutoff_margin[4002],-0.034636770611212064
topology.cutoff_margin[4003],-0.03464444474605877
topology.cutoff_margin[4004],-0.03465203735918043
topology.cutoff_margin[4005],-0.03465954843271091
topology.cutoff_margin[4006],-0.034666977948976
topology.cutoff_margin[4007],-0.03467432589049324
topology.cutoff_margin[4008],-0.03468159223997225
topology.cutoff_margin[4009],-0.034688776980314695
topology.cutoff_margin[4010],-0.034695880094613996
topology.cutoff_margin[4011],-0.034702901566155964
topology.cutoff_margin[4012],-0.03470984137841848
topology.cutoff_margin[4013],-0.03471669951507128
topology.cutoff_margin[4014],-0.03472347595997671
topology.cutoff_margin[4015],-0.03473017069718898
topology.cutoff_margin[4016],-0.0347367837109549
topology.cutoff_margin[4017],-0.03474331498571315
topology.cutoff_margin[4018],-0.03474976450609524
topology.cutoff_margin[4019],-0.034756132256924754
topology.cutoff_margin[4020],-0.034762418223217795
topology.cutoff_margin[4021],-0.03476862239018286
topology.cutoff_margin[4022],-0.03477474474322084
topology.cutoff_margin[4023],-0.034780785267925385
topology.cutoff_margin[4024],-0.03478674395008252
topology.cutoff_margin[4025],-0.03479262077567069
topology.cutoff_margin[4026],-0.03479841573086162
topology.cutoff_margin[4027],-0.034804128802018774
topology.cutoff_margin[4028],-0.034809759975698906
topology.cutoff_margin[4029],-0.03481530923865128
topology.cutoff_margin[4030],-0.034820776577818235
topology.cutoff_margin[4031],-0.03482616198033417
topology.cutoff_margin[4032],-0.034831465433526776
topology.cutoff_margin[4033],-0.034836686924916815
topology.cutoff_margin[4034],-0.03484182644221745
topology.cutoff_margin[4035],-0.0348468839733348
topology.cutoff_margin[4036],-0.034851859506368155
topology.cutoff_margin[4037],-0.034856753029609444
topology.cutoff_margin[4038],-0.034861564531543876
topology.cutoff_margin[4039],-0.034866294000849396
topology.cutoff_margin[4040],-0.03487094142639724
topology.cutoff_margin[4041],-0.03487550679725149
topology.cutoff_margin[4042],-0.0348799901026694
topology.cutoff_margin[4043],-0.034884391332101417
topology.cutoff_margin[4044],-0.03488871047519071
topology.cutoff_margin[4045],-0.03489294752177441
topology.cutoff_margin[4046],-0.034897102461881935
topology.cutoff_margin[4047],-0.03490117528573644
topology.cutoff_margin[4048],-0.03490516598375404
topology.cutoff_margin[4049],-0.03490907454654468
topology.cutoff_margin[4050],-0.03491290096491062
topology.cutoff_margin[4051],-0.03491664522984805
topology.cutoff_margin[4052],-0.034920307332546696
topology.cutoff_margin[4053],-0.034923887264388886
topology.cutoff_margin[4054],-0.03492738501695081
topology.cutoff_margin[4055],-0.03493080058200204
topology.cutoff_margin[4056],-0.03493413395150524
topology.cutoff_margin[4057],-0.03493738511761679
topology.cutoff_margin[4058],-0.03494055407268626
topology.cutoff_margin[4059],-0.03494364080925694
topology.cutoff_margin[4060],-0.034946645320065306
topology.cutoff_margin[4061],-0.034949567598041575
topology.cutoff_margin[4062],-0.034952407636309135
topology.cutoff_margin[4063],-0.03495516542818555
topology.cutoff_margin[4064],-0.03495784096718091
topology.cutoff_margin[4065],-0.034960434246999905
topology.cutoff_margin[4066],-0.03496294526153998
topology.cutoff_margin[4067],-0.034965374004892524
topology.cutoff_margin[4068],-0.034967720471342445
topology.cutoff_margin[4069],-0.0349699846553686
topology.cutoff_margin[4070],-0.0349721665516427
topology.cutoff_margin[4071],-0.03497426615503074
topology.cutoff_margin[4072],-0.03497628346059223
topology.cutoff_margin[4073],-0.03497821846358007
topology.cutoff_margin[4074],-0.03498007115944113
topology.cutoff_margin[4075],-0.034981841543815895
topology.cutoff_margin[4076],-0.034983529612538256
topology.cutoff_margin[4077],-0.03498513536163628
topology.cutoff_margin[4078],-0.034986658787331204
topology.cutoff_margin[4079],-0.03498809988603857
topology.cutoff_margin[4080],-0.0349894586543672
topology.cutoff_margin[4081],-0.03499073508911976
topology.cutoff_margin[4082],-0.03499192918729266
topology.cutoff_margin[4083],-0.034993040946075915
topology.cutoff_margin[4084],-0.034994070362853735
topology.cutoff_margin[4085],-0.034995017435203835
topology.cutoff_margin[4086],-0.03499588216089744
topology.cutoff_margin[4087],-0.034996664537899846
topology.cutoff_margin[4088],-0.03499736456437008
topology.cutoff_margin[4089],-0.034997982238660685
topology.cutoff_margin[4090],-0.03499851755931871
topology.cutoff_margin[4091],-0.03499897052508405
topology.cutoff_margin[4092],-0.034999341134891004
topology.cutoff_margin[4093],-0.03499962938786738
topology.cutoff_margin[4094],-0.03499983528333506
topology.cutoff_margin[4095],-0.03499995882080953
topology.cutoff_margin[4096],-0.03500000000000003
topology.active_pairs[0],0
topology.active_pairs[1],0
topology.active_pairs[2],0
topology.active_pairs[3],0
topology.active_pairs[4],0
topology.active_pairs[5],0
topology.active_pairs[6],0
topology.active_pairs[7],0
topology.active_pairs[8],0
topology.active_pairs[9],0
topology.active_pairs[10],0
topology.active_pairs[11],0
topology.active_pairs[12],0
topology.active_pairs[13],0
topology.active_pairs[14],0
topology.active_pairs[15],0
topology.active_pairs[16],0
topology.active_pairs[17],0
topology.active_pairs[18],0
topology.active_pairs[19],0
topology.active_pairs[20],0
topology.active_pairs[21],0
topology.active_pairs[22],0
topology.active_pairs[23],0
topology.active_pairs[24],0
topology.active_pairs[25],0
topology.active_pairs[26],0
topology.active_pairs[27],0
topology.active_pairs[28],0
topology.active_pairs[29],0
topology.active_pairs[30],0
topology.active_pairs[31],0
topology.active_pairs[32],0
topology.active_pairs[33],0
topology.active_pairs[34],0
topology.active_pairs[35],0
topology.active_pairs[36],0
topology.active_pairs[37],0
topology.active_pairs[38],0
topology.active_pairs[39],0
topology.active_pairs[40],0
topology.active_pairs[41],0
topology.active_pairs[42],0
topology.active_pairs[43],0
topology.active_pairs[44],0
topology.active_pairs[45],0
topology.active_pairs[46],0
topology.active_pairs[47],0
topology.active_pairs[48],0
topology.active_pairs[49],0
topology.active_pairs[50],0
topology.active_pairs[51],0
topology.active_pairs[52],0
topology.active_pairs[53],0
topology.active_pairs[54],0
topology.active_pairs[55],0
topology.active_pairs[56],0
topology.active_pairs[57],0
topology.active_pairs[58],0
topology.active_pairs[59],0
topology.active_pairs[60],0
topology.active_pairs[61],0
topology.active_pairs[62],0
topology.active_pairs[63],0
topology.active_pairs[64],0
topology.active_pairs[65],0
topology.active_pairs[66],0
topology.active_pairs[67],0
topology.active_pairs[68],0
topology.active_pairs[69],0
topology.active_pairs[70],0
topology.active_pairs[71],0
topology.active_pairs[72],0
topology.active_pairs[73],0
topology.active_pairs[74],0
topology.active_pairs[75],0
topology.active_pairs[76],0
topology.active_pairs[77],0
topology.active_pairs[78],0
topology.active_pairs[79],0
topology.active_pairs[80],0
topology.active_pairs[81],0
topology.active_pairs[82],0
topology.active_pairs[83],0
topology.active_pairs[84],0
topology.active_pairs[85],0
topology.active_pairs[86],0
topology.active_pairs[87],0
topology.active_pairs[88],0
topology.active_pairs[89],0
topology.active_pairs[90],0
topology.active_pairs[91],0
topology.active_pairs[92],0
topology.active_pairs[93],0
topology.active_pairs[94],0
topology.active_pairs[95],0
topology.active_pairs[96],0
topology.active_pairs[97],0
topology.active_pairs[98],0
topology.active_pairs[99],0
topology.active_pairs[100],0
topology.active_pairs[101],0
topology.active_pairs[102],0
topology.active_pairs[103],0
topology.active_pairs[104],0
topology.active_pairs[105],0
topology.active_pairs[106],0
topology.active_pairs[107],0
topology.active_pairs[108],0
topology.active_pairs[109],0
topology.active_pairs[110],0
topology.active_pairs[111],0
topology.active_pairs[112],0
topology.active_pairs[113],0
topology.active_pairs[114],0
topology.active_pairs[115],0
topology.active_pairs[116],0
topology.active_pairs[117],0
topology.active_pairs[118],0
topology.active_pairs[119],0
topology.active_pairs[120],0
topology.active_pairs[121],0
topology.active_pairs[122],0
topology.active_pairs[123],0
topology.active_pairs[124],0
topology.active_pairs[125],0
topology.active_pairs[126],0
topology.active_pairs[127],0
topology.active_pairs[128],0
topology.active_pairs[129],0
topology.active_pairs[130],0
topology.active_pairs[131],0
topology.active_pairs[132],0
topology.active_pairs[133],0
topology.active_pairs[134],0
topology.active_pairs[135],0
topology.active_pairs[136],0
topology.active_pairs[137],0
topology.active_pairs[138],0
topology.active_pairs[139],0
topology.active_pairs[140],0
topology.active_pairs[141],0
topology.active_pairs[142],0
topology.active_pairs[143],0
topology.active_pairs[144],0
topology.active_pairs[145],0
topology.active_pairs[146],0
topology.active_pairs[147],0
topology.active_pairs[148],0
topology.active_pairs[149],0
topology.active_pairs[150],0
topology.active_pairs[151],0
topology.active_pairs[152],0
topology.active_pairs[153],0
topology.active_pairs[154],0
topology.active_pairs[155],0
topology.active_pairs[156],0
topology.active_pairs[157],0
topology.active_pairs[158],0
topology.active_pairs[159],0
topology.active_pairs[160],0
topology.active_pairs[161],0
topology.active_pairs[162],0
topology.active_pairs[163],0
topology.active_pairs[164],0
topology.active_pairs[165],0
topology.active_pairs[166],0
topology.active_pairs[167],0
topology.active_pairs[168],0
topology.active_pairs[169],0
topology.active_pairs[170],0
topology.active_pairs[171],0
topology.active_pairs[172],0
topology.active_pairs[173],0
topology.active_pairs[174],0
topology.active_pairs[175],0
topology.active_pairs[176],0
topology.active_pairs[177],0
topology.active_pairs[178],0
topology.active_pairs[179],0
topology.active_pairs[180],0
topology.active_pairs[181],0
topology.active_pairs[182],0
topology.active_pairs[183],0
topology.active_pairs[184],0
topology.active_pairs[185],0
topology.active_pairs[186],0
topology.active_pairs[187],0
topology.active_pairs[188],0
topology.active_pairs[189],0
topology.active_pairs[190],0
topology.active_pairs[191],0
topology.active_pairs[192],0
topology.active_pairs[193],0
topology.active_pairs[194],0
topology.active_pairs[195],0
topology.active_pairs[196],0
topology.active_pairs[197],0
topology.active_pairs[198],0
topology.active_pairs[199],0
topology.active_pairs[200],0
topology.active_pairs[201],0
topology.active_pairs[202],0
topology.active_pairs[203],0
topology.active_pairs[204],0
topology.active_pairs[205],0
topology.active_pairs[206],0
topology.active_pairs[207],0
topology.active_pairs[208],0
topology.active_pairs[209],0
topology.active_pairs[210],0
topology.active_pairs[211],0
topology.active_pairs[212],0
topology.active_pairs[213],0
topology.active_pairs[214],0
topology.active_pairs[215],0
topology.active_pairs[216],0
topology.active_pairs[217],0
topology.active_pairs[218],0
topology.active_pairs[219],0
topology.active_pairs[220],0
topology.active_pairs[221],0
topology.active_pairs[222],0
topology.active_pairs[223],0
topology.active_pairs[224],0
topology.active_pairs[225],0
topology.active_pairs[226],0
topology.active_pairs[227],0
topology.active_pairs[228],0
topology.active_pairs[229],0
topology.active_pairs[230],0
topology.active_pairs[231],0
topology.active_pairs[232],0
topology.active_pairs[233],0
topology.active_pairs[234],0
topology.active_pairs[235],0
topology.active_pairs[236],0
topology.active_pairs[237],0
topology.active_pairs[238],0
topology.active_pairs[239],0
topology.active_pairs[240],0
topology.active_pairs[241],0
topology.active_pairs[242],0
topology.active_pairs[243],0
topology.active_pairs[244],0
topology.active_pairs[245],0
topology.active_pairs[246],0
topology.active_pairs[247],0
topology.active_pairs[248],0
topology.active_pairs[249],0
topology.active_pairs[250],0
topology.active_pairs[251],0
topology.active_pairs[252],0
topology.active_pairs[253],0
topology.active_pairs[254],0
topology.active_pairs[255],0
topology.active_pairs[256],0
topology.active_pairs[257],0
topology.active_pairs[258],0
topology.active_pairs[259],0
topology.active_pairs[260],0
topology.active_pairs[261],0
topology.active_pairs[262],0
topology.active_pairs[263],0
topology.active_pairs[264],0
topology.active_pairs[265],0
topology.active_pairs[266],0
topology.active_pairs[267],0
topology.active_pairs[268],0
topology.active_pairs[269],0
topology.active_pairs[270],0
topology.active_pairs[271],0
topology.active_pairs[272],0
topology.active_pairs[273],0
topology.active_pairs[274],0
topology.active_pairs[275],0
topology.active_pairs[276],0
topology.active_pairs[277],0
topology.active_pairs[278],0
topology.active_pairs[279],0
topology.active_pairs[280],0
topology.active_pairs[281],0
topology.active_pairs[282],0
topology.active_pairs[283],0
topology.active_pairs[284],0
topology.active_pairs[285],0
topology.active_pairs[286],0
topology.active_pairs[287],0
topology.active_pairs[288],0
topology.active_pairs[289],0
topology.active_pairs[290],0
topology.active_pairs[291],0
topology.active_pairs[292],0
topology.active_pairs[293],0
topology.active_pairs[294],0
topology.active_pairs[295],0
topology.active_pairs[296],0
topology.active_pairs[297],0
topology.active_pairs[298],0
topology.active_pairs[299],0
topology.active_pairs[300],0
topology.active_pairs[301],0
topology.active_pairs[302],0
topology.active_pairs[303],0
topology.active_pairs[304],0
topology.active_pairs[305],0
topology.active_pairs[306],0
topology.active_pairs[307],0
topology.active_pairs[308],0
topology.active_pairs[309],0
topology.active_pairs[310],0
