panel,lineage,run_id,Q_def,origin,record_id,variant
(k),LCDF_05,D3_seed20700713,0.039088683267528276,29,LCDF_05_MAIN_N8_O29,MAIN
(k),LCDF_05,D3_seed20700713,0.03984390620492906,30,LCDF_05_MAIN_N8_O30,MAIN
(k),LCDF_05,D3_seed20700713,0.04057602902416611,31,LCDF_05_MAIN_N8_O31,MAIN
(l),LCDF_06,D1_seed20700711,0.004728999096151359,0,LCDF_06_LOW_N8_O00,LOW
(l),LCDF_06,D1_seed20700711,0.004509629862630607,1,LCDF_06_LOW_N8_O01,LOW
(l),LCDF_06,D1_seed20700711,0.004287544195165932,2,LCDF_06_LOW_N8_O02,LOW
(l),LCDF_06,D1_seed20700711,0.004062875869371418,3,LCDF_06_LOW_N8_O03,LOW
(l),LCDF_06,D1_seed20700711,0.003835760217000261,4,LCDF_06_LOW_N8_O04,LOW
(l),LCDF_06,D1_seed20700711,0.003606334044784214,5,LCDF_06_LOW_N8_O05,LOW
(l),LCDF_06,D1_seed20700711,0.003374735550971691,6,LCDF_06_LOW_N8_O06,LOW
(l),LCDF_06,D1_seed20700711,0.0031411042435147605,7,LCDF_06_LOW_N8_O07,LOW
(l),LCDF_06,D1_seed20700711,0.002905580854899437,8,LCDF_06_LOW_N8_O08,LOW
(l),LCDF_06,D1_seed20700711,0.002668307258170807,9,LCDF_06_LOW_N8_O09,LOW
(l),LCDF_06,D1_seed20700711,0.0024294263818301974,10,LCDF_06_LOW_N8_O10,LOW
(l),LCDF_06,D1_seed20700711,0.002189082124441295,11,LCDF_06_LOW_N8_O11,LOW
(l),LCDF_06,D1_seed20700711,0.0019474192690859858,12,LCDF_06_LOW_N8_O12,LOW
(l),LCDF_06,D1_seed20700711,0.0017045833982664855,13,LCDF_06_LOW_N8_O13,LOW
(l),LCDF_06,D1_seed20700711,0.0014607208106261046,14,LCDF_06_LOW_N8_O14,LOW
(l),LCDF_06,D1_seed20700711,0.0012159784426652672,15,LCDF_06_LOW_N8_O15,LOW
(l),LCDF_06,D1_seed20700711,0.0009705038028412087,16,LCDF_06_LOW_N8_O16,LOW
(l),LCDF_06,D1_seed20700711,0.0007244449574449725,17,LCDF_06_LOW_N8_O17,LOW
(l),LCDF_06,D1_seed20700711,0.00047795074049958015,18,LCDF_06_LOW_N8_O18,LOW
(l),LCDF_06,D1_seed20700711,0.00023117288380343276,19,LCDF_06_LOW_N8_O19,LOW
(l),LCDF_06,D1_seed20700711,1.5939489517016702e-05,20,LCDF_06_LOW_N8_O20,LOW
(l),LCDF_06,D1_seed20700711,0.0002626871745942719,21,LCDF_06_LOW_N8_O21,LOW
(l),LCDF_06,D1_seed20700711,0.000509437670897984,22,LCDF_06_LOW_N8_O22,LOW
(l),LCDF_06,D1_seed20700711,0.0007558846886529006,23,LCDF_06_LOW_N8_O23,LOW
(l),LCDF_06,D1_seed20700711,0.0010018772842068184,24,LCDF_06_LOW_N8_O24,LOW
(l),LCDF_06,D1_seed20700711,0.001247266756352093,25,LCDF_06_LOW_N8_O25,LOW
(l),LCDF_06,D1_seed20700711,0.0014919051126224703,26,LCDF_06_LOW_N8_O26,LOW
(l),LCDF_06,D1_seed20700711,0.0017356449140472786,27,LCDF_06_LOW_N8_O27,LOW
(l),LCDF_06,D1_seed20700711,0.001978339302384726,28,LCDF_06_LOW_N8_O28,LOW
(l),LCDF_06,D1_seed20700711,0.0022198420641443657,29,LCDF_06_LOW_N8_O29,LOW
(l),LCDF_06,D1_seed20700711,0.0024600077131503935,30,LCDF_06_LOW_N8_O30,LOW
(l),LCDF_06,D1_seed20700711,0.0026986915738562785,31,LCDF_06_LOW_N8_O31,LOW
(l),LCDF_06,D1_seed20700711,0.006305336266109016,0,LCDF_06_MAIN_N8_O00,MAIN
(l),LCDF_06,D1_seed20700711,0.006012844231109433,1,LCDF_06_MAIN_N8_O01,MAIN
(l),LCDF_06,D1_seed20700711,0.0057167302799571605,2,LCDF_06_MAIN_N8_O02,MAIN
(l),LCDF_06,D1_seed20700711,0.00541717277942006,3,LCDF_06_MAIN_N8_O03,MAIN
(l),LCDF_06,D1_seed20700711,0.005114352171642801,4,LCDF_06_MAIN_N8_O04,MAIN
(l),LCDF_06,D1_seed20700711,0.004808450866243796,5,LCDF_06_MAIN_N8_O05,MAIN
(l),LCDF_06,D1_seed20700711,0.004499653127892008,6,LCDF_06_MAIN_N8_O06,MAIN
(l),LCDF_06,D1_seed20700711,0.004188144968795036,7,LCDF_06_MAIN_N8_O07,MAIN
(l),LCDF_06,D1_seed20700711,0.0038741140339058847,8,LCDF_06_MAIN_N8_O08,MAIN
(l),LCDF_06,D1_seed20700711,0.003557749489779354,9,LCDF_06_MAIN_N8_O09,MAIN
(l),LCDF_06,D1_seed20700711,0.003239241911510474,10,LCDF_06_MAIN_N8_O10,MAIN
(l),LCDF_06,D1_seed20700711,0.0029187831695493176,11,LCDF_06_MAIN_N8_O11,MAIN
(l),LCDF_06,D1_seed20700711,0.0025965663168518826,12,LCDF_06_MAIN_N8_O12,MAIN
(l),LCDF_06,D1_seed20700711,0.0022727854776004564,13,LCDF_06_MAIN_N8_O13,MAIN
(l),LCDF_06,D1_seed20700711,0.001947635740737003,14,LCDF_06_MAIN_N8_O14,MAIN
(l),LCDF_06,D1_seed20700711,0.0016213130657101152,15,LCDF_06_MAIN_N8_O15,MAIN
(l),LCDF_06,D1_seed20700711,0.001294014218138117,16,LCDF_06_MAIN_N8_O16,MAIN
(l),LCDF_06,D1_seed20700711,0.0009659368283344729,17,LCDF_06_MAIN_N8_O17,MAIN
(l),LCDF_06,D1_seed20700711,0.0006372799811919648,18,LCDF_06_MAIN_N8_O18,MAIN
(l),LCDF_06,D1_seed20700711,0.0003082493571181143,19,LCDF_06_MAIN_N8_O19,MAIN
(l),LCDF_06,D1_seed20700711,2.142812531172015e-05,20,LCDF_06_MAIN_N8_O20,MAIN
(l),LCDF_06,D1_seed20700711,0.0003502543566562771,21,LCDF_06_MAIN_N8_O21,MAIN
(l),LCDF_06,D1_seed20700711,0.0006792496703419378,22,LCDF_06_MAIN_N8_O22,MAIN
(l),LCDF_06,D1_seed20700711,0.0010078438593721338,23,LCDF_06_MAIN_N8_O23,MAIN
(l),LCDF_06,D1_seed20700711,0.0013358330811926492,24,LCDF_06_MAIN_N8_O24,MAIN
(l),LCDF_06,D1_seed20700711,0.0016630185241618834,25,LCDF_06_MAIN_N8_O25,MAIN
(l),LCDF_06,D1_seed20700711,0.0019892026796729284,26,LCDF_06_MAIN_N8_O26,MAIN
(l),LCDF_06,D1_seed20700711,0.0023141888817200546,27,LCDF_06_MAIN_N8_O27,MAIN
(l),LCDF_06,D1_seed20700711,0.002637781279542199,28,LCDF_06_MAIN_N8_O28,MAIN
(l),LCDF_06,D1_seed20700711,0.0029597848975478533,29,LCDF_06_MAIN_N8_O29,MAIN
(l),LCDF_06,D1_seed20700711,0.003280005739742679,30,LCDF_06_MAIN_N8_O30,MAIN
(l),LCDF_06,D1_seed20700711,0.0035982508963493306,31,LCDF_06_MAIN_N8_O31,MAIN
(l),LCDF_06,D1_seed20700712,0.0009819350661960987,0,LCDF_06_LOW_N8_O00,LOW
(l),LCDF_06,D1_seed20700712,0.0013923544836191128,1,LCDF_06_LOW_N8_O01,LOW
(l),LCDF_06,D1_seed20700712,0.0018019360873530756,2,LCDF_06_LOW_N8_O02,LOW
(l),LCDF_06,D1_seed20700712,0.0022104326660903374,3,LCDF_06_LOW_N8_O03,LOW
(l),LCDF_06,D1_seed20700712,0.0026175979711637568,4,LCDF_06_LOW_N8_O04,LOW
(l),LCDF_06,D1_seed20700712,0.0030231866557421036,5,LCDF_06_LOW_N8_O05,LOW
(l),LCDF_06,D1_seed20700712,0.003426954363923012,6,LCDF_06_LOW_N8_O06,LOW
(l),LCDF_06,D1_seed20700712,0.003828657855699955,7,LCDF_06_LOW_N8_O07,LOW
(l),LCDF_06,D1_seed20700712,0.004228055144325606,8,LCDF_06_LOW_N8_O08,LOW
(l),LCDF_06,D1_seed20700712,0.004624905637762752,9,LCDF_06_LOW_N8_O09,LOW
(l),LCDF_06,D1_seed20700712,0.005018970281389626,10,LCDF_06_LOW_N8_O10,LOW
(l),LCDF_06,D1_seed20700712,0.0054100117007488974,11,LCDF_06_LOW_N8_O11,LOW
(l),LCDF_06,D1_seed20700712,0.005797794343819028,12,LCDF_06_LOW_N8_O12,LOW
(l),LCDF_06,D1_seed20700712,0.006182084622481981,13,LCDF_06_LOW_N8_O13,LOW
(l),LCDF_06,D1_seed20700712,0.0065626510529268114,14,LCDF_06_LOW_N8_O14,LOW
(l),LCDF_06,D1_seed20700712,0.006939264394875678,15,LCDF_06_LOW_N8_O15,LOW
(l),LCDF_06,D1_seed20700712,0.00731169778964036,16,LCDF_06_LOW_N8_O16,LOW
(l),LCDF_06,D1_seed20700712,0.007679726896572108,17,LCDF_06_LOW_N8_O17,LOW
(l),LCDF_06,D1_seed20700712,0.008043130028213125,18,LCDF_06_LOW_N8_O18,LOW
(l),LCDF_06,D1_seed20700712,0.008401688284265482,19,LCDF_06_LOW_N8_O19,LOW
(l),LCDF_06,D1_seed20700712,0.008755185683012477,20,LCDF_06_LOW_N8_O20,LOW
(l),LCDF_06,D1_seed20700712,0.009103409289551044,21,LCDF_06_LOW_N8_O21,LOW
(l),LCDF_06,D1_seed20700712,0.009446149346883951,22,LCDF_06_LOW_N8_O22,LOW
(l),LCDF_06,D1_seed20700712,0.009783199401172277,23,LCDF_06_LOW_N8_O23,LOW
(l),LCDF_06,D1_seed20700712,0.0101143564260453,24,LCDF_06_LOW_N8_O24,LOW
(l),LCDF_06,D1_seed20700712,0.010439420944926274,25,LCDF_06_LOW_N8_O25,LOW
(l),LCDF_06,D1_seed20700712,0.010758197151380934,26,LCDF_06_LOW_N8_O26,LOW
(l),LCDF_06,D1_seed20700712,0.011070493026592033,27,LCDF_06_LOW_N8_O27,LOW
(l),LCDF_06,D1_seed20700712,0.011376120455120205,28,LCDF_06_LOW_N8_O28,LOW
(l),LCDF_06,D1_seed20700712,0.011674895338207673,29,LCDF_06_LOW_N8_O29,LOW
(l),LCDF_06,D1_seed20700712,0.011966637705264233,30,LCDF_06_LOW_N8_O30,LOW
(l),LCDF_06,D1_seed20700712,0.01225117182176448,31,LCDF_06_LOW_N8_O31,LOW
(l),LCDF_06,D1_seed20700712,0.0013092551262520605,0,LCDF_06_MAIN_N8_O00,MAIN
(l),LCDF_06,D1_seed20700712,0.001856478856476887,1,LCDF_06_MAIN_N8_O01,MAIN
(l),LCDF_06,D1_seed20700712,0.00240258641948088,2,LCDF_06_MAIN_N8_O02,MAIN
(l),LCDF_06,D1_seed20700712,0.0029472476880237244,3,LCDF_06_MAIN_N8_O03,MAIN
(l),LCDF_06,D1_seed20700712,0.0034901341385609394,4,LCDF_06_MAIN_N8_O04,MAIN
(l),LCDF_06,D1_seed20700712,0.004030918553496779,5,LCDF_06_MAIN_N8_O05,MAIN
(l),LCDF_06,D1_seed20700712,0.004569275079195137,6,LCDF_06_MAIN_N8_O06,MAIN
(l),LCDF_06,D1_seed20700712,0.005104879369505701,7,LCDF_06_MAIN_N8_O07,MAIN
(l),LCDF_06,D1_seed20700712,0.005637408759494595,8,LCDF_06_MAIN_N8_O08,MAIN
(l),LCDF_06,D1_seed20700712,0.006166542449555313,9,LCDF_06_MAIN_N8_O09,MAIN
(l),LCDF_06,D1_seed20700712,0.0066919616934007,10,LCDF_06_MAIN_N8_O10,MAIN
(l),LCDF_06,D1_seed20700712,0.007213349987113104,11,LCDF_06_MAIN_N8_O11,MAIN
(l),LCDF_06,D1_seed20700712,0.007730393258070085,12,LCDF_06_MAIN_N8_O12,MAIN
(l),LCDF_06,D1_seed20700712,0.008242780053155053,13,LCDF_06_MAIN_N8_O13,MAIN
(l),LCDF_06,D1_seed20700712,0.008750201725634208,14,LCDF_06_MAIN_N8_O14,MAIN
(l),LCDF_06,D1_seed20700712,0.009252352620650798,15,LCDF_06_MAIN_N8_O15,MAIN
(l),LCDF_06,D1_seed20700712,0.009748930259131488,16,LCDF_06_MAIN_N8_O16,MAIN
(l),LCDF_06,D1_seed20700712,0.010239635519625383,17,LCDF_06_MAIN_N8_O17,MAIN
(l),LCDF_06,D1_seed20700712,0.010724172818482588,18,LCDF_06_MAIN_N8_O18,MAIN
(l),LCDF_06,D1_seed20700712,0.011202250288927679,19,LCDF_06_MAIN_N8_O19,MAIN
(l),LCDF_06,D1_seed20700712,0.01167357995588348,20,LCDF_06_MAIN_N8_O20,MAIN
(l),LCDF_06,D1_seed20700712,0.012137877904861061,21,LCDF_06_MAIN_N8_O21,MAIN
(l),LCDF_06,D1_seed20700712,0.012594864459918833,22,LCDF_06_MAIN_N8_O22,MAIN
(l),LCDF_06,D1_seed20700712,0.013044264349303593,23,LCDF_06_MAIN_N8_O23,MAIN
(l),LCDF_06,D1_seed20700712,0.013485806871300039,24,LCDF_06_MAIN_N8_O24,MAIN
(l),LCDF_06,D1_seed20700712,0.013919226057250612,25,LCDF_06_MAIN_N8_O25,MAIN
(l),LCDF_06,D1_seed20700712,0.014344260832341109,26,LCDF_06_MAIN_N8_O26,MAIN
(l),LCDF_06,D1_seed20700712,0.01476065517158717,27,LCDF_06_MAIN_N8_O27,MAIN
(l),LCDF_06,D1_seed20700712,0.015168158254447988,28,LCDF_06_MAIN_N8_O28,MAIN
(l),LCDF_06,D1_seed20700712,0.015566524615767763,29,LCDF_06_MAIN_N8_O29,MAIN
(l),LCDF_06,D1_seed20700712,0.015955514295073074,30,LCDF_06_MAIN_N8_O30,MAIN
(l),LCDF_06,D1_seed20700712,0.016334892979934786,31,LCDF_06_MAIN_N8_O31,MAIN
(l),LCDF_06,D1_seed20700713,0.00868964560718233,0,LCDF_06_LOW_N8_O00,LOW
(l),LCDF_06,D1_seed20700713,0.008398158177872043,1,LCDF_06_LOW_N8_O01,LOW
(l),LCDF_06,D1_seed20700713,0.008101612011802541,2,LCDF_06_LOW_N8_O02,LOW
(l),LCDF_06,D1_seed20700713,0.0078001857374400164,3,LCDF_06_LOW_N8_O03,LOW
(l),LCDF_06,D1_seed20700713,0.007494060922992251,4,LCDF_06_LOW_N8_O04,LOW
(l),LCDF_06,D1_seed20700713,0.007183421966825086,5,LCDF_06_LOW_N8_O05,LOW
(l),LCDF_06,D1_seed20700713,0.006868455986503744,6,LCDF_06_LOW_N8_O06,LOW
(l),LCDF_06,D1_seed20700713,0.00654935270601966,7,LCDF_06_LOW_N8_O07,LOW
(l),LCDF_06,D1_seed20700713,0.006226304341553304,8,LCDF_06_LOW_N8_O08,LOW
(l),LCDF_06,D1_seed20700713,0.005899505485692658,9,LCDF_06_LOW_N8_O09,LOW
(l),LCDF_06,D1_seed20700713,0.005569152990201658,10,LCDF_06_LOW_N8_O10,LOW
(l),LCDF_06,D1_seed20700713,0.005235445847373823,11,LCDF_06_LOW_N8_O11,LOW
(l),LCDF_06,D1_seed20700713,0.004898585070461063,12,LCDF_06_LOW_N8_O12,LOW
(l),LCDF_06,D1_seed20700713,0.0045587735726098,13,LCDF_06_LOW_N8_O13,LOW
(l),LCDF_06,D1_seed20700713,0.0042162160440866285,14,LCDF_06_LOW_N8_O14,LOW
(l),LCDF_06,D1_seed20700713,0.00387111883050635,15,LCDF_06_LOW_N8_O15,LOW
(l),LCDF_06,D1_seed20700713,0.003523689806234605,16,LCDF_06_LOW_N8_O16,LOW
(l),LCDF_06,D1_seed20700713,0.0031741382506751147,17,LCDF_06_LOW_N8_O17,LOW
(l),LCDF_06,D1_seed20700713,0.0028226747238291523,18,LCDF_06_LOW_N8_O18,LOW
(l),LCDF_06,D1_seed20700713,0.0024695109365279943,19,LCDF_06_LOW_N8_O19,LOW
(l),LCDF_06,D1_seed20700713,0.002114859628435313,20,LCDF_06_LOW_N8_O20,LOW
(l),LCDF_06,D1_seed20700713,0.0017589344394327799,21,LCDF_06_LOW_N8_O21,LOW
(l),LCDF_06,D1_seed20700713,0.0014019497881249644,22,LCDF_06_LOW_N8_O22,LOW
(l),LCDF_06,D1_seed20700713,0.0010441207621238802,23,LCDF_06_LOW_N8_O23,LOW
(l),LCDF_06,D1_seed20700713,0.0006856630692397504,24,LCDF_06_LOW_N8_O24,LOW
(l),LCDF_06,D1_seed20700713,0.0003267935202408142,25,LCDF_06_LOW_N8_O25,LOW
(l),LCDF_06,D1_seed20700713,3.231036648151689e-05,26,LCDF_06_LOW_N8_O26,LOW
(l),LCDF_06,D1_seed20700713,0.0003913291013716714,27,LCDF_06_LOW_N8_O27,LOW
(l),LCDF_06,D1_seed20700713,0.0007501407257668104,28,LCDF_06_LOW_N8_O28,LOW
(l),LCDF_06,D1_seed20700713,0.00110850132498738,29,LCDF_06_LOW_N8_O29,LOW
(l),LCDF_06,D1_seed20700713,0.0014661944247025957,30,LCDF_06_LOW_N8_O30,LOW
(l),LCDF_06,D1_seed20700713,0.0018230044322273575,31,LCDF_06_LOW_N8_O31,LOW
(l),LCDF_06,D1_seed20700713,0.0115861904493095,0,LCDF_06_MAIN_N8_O00,MAIN
(l),LCDF_06,D1_seed20700713,0.011197540566622113,1,LCDF_06_MAIN_N8_O01,MAIN
(l),LCDF_06,D1_seed20700713,0.010802145703518881,2,LCDF_06_MAIN_N8_O02,MAIN
(l),LCDF_06,D1_seed20700713,0.010400244031378274,3,LCDF_06_MAIN_N8_O03,MAIN
(l),LCDF_06,D1_seed20700713,0.009992077641435412,4,LCDF_06_MAIN_N8_O04,MAIN
(l),LCDF_06,D1_seed20700713,0.00957789239842222,5,LCDF_06_MAIN_N8_O05,MAIN
(l),LCDF_06,D1_seed20700713,0.009157937792652032,6,LCDF_06_MAIN_N8_O06,MAIN
(l),LCDF_06,D1_seed20700713,0.008732466789718224,7,LCDF_06_MAIN_N8_O07,MAIN
(l),LCDF_06,D1_seed20700713,0.008301735678147244,8,LCDF_06_MAIN_N8_O08,MAIN
(l),LCDF_06,D1_seed20700713,0.00786600391503927,9,LCDF_06_MAIN_N8_O09,MAIN
(l),LCDF_06,D1_seed20700713,0.007425533969758878,10,LCDF_06_MAIN_N8_O10,MAIN
(l),LCDF_06,D1_seed20700713,0.0069805911656335064,11,LCDF_06_MAIN_N8_O11,MAIN
(l),LCDF_06,D1_seed20700713,0.0065314435208701374,12,LCDF_06_MAIN_N8_O12,MAIN
(l),LCDF_06,D1_seed20700713,0.006078361587142613,13,LCDF_06_MAIN_N8_O13,MAIN
(l),LCDF_06,D1_seed20700713,0.0056216182853352096,14,LCDF_06_MAIN_N8_O14,MAIN
(l),LCDF_06,D1_seed20700713,0.005161488744683237,15,LCDF_06_MAIN_N8_O15,MAIN
(l),LCDF_06,D1_seed20700713,0.004698250131727486,16,LCDF_06_MAIN_N8_O16,MAIN
(l),LCDF_06,D1_seed20700713,0.004232181486804291,17,LCDF_06_MAIN_N8_O17,MAIN
(l),LCDF_06,D1_seed20700713,0.0037635635598633893,18,LCDF_06_MAIN_N8_O18,MAIN
(l),LCDF_06,D1_seed20700713,0.0032926786343807765,19,LCDF_06_MAIN_N8_O19,MAIN
(l),LCDF_06,D1_seed20700713,0.00281981037039755,20,LCDF_06_MAIN_N8_O20,MAIN
(l),LCDF_06,D1_seed20700713,0.002345243632663732,21,LCDF_06_MAIN_N8_O21,MAIN
(l),LCDF_06,D1_seed20700713,0.0018692643359162525,22,LCDF_06_MAIN_N8_O22,MAIN
(l),LCDF_06,D1_seed20700713,0.0013921593189044343,23,LCDF_06_MAIN_N8_O23,MAIN
(l),LCDF_06,D1_seed20700713,0.0009142163629082585,24,LCDF_06_MAIN_N8_O24,MAIN
(l),LCDF_06,D1_seed20700713,0.0004357254707890953,25,LCDF_06_MAIN_N8_O25,MAIN
(l),LCDF_06,D1_seed20700713,4.311671558545027e-05,26,LCDF_06_MAIN_N8_O26,MAIN
(l),LCDF_06,D1_seed20700713,0.0005217772912353869,27,LCDF_06_MAIN_N8_O27,MAIN
(l),LCDF_06,D1_seed20700713,0.0010001913531432897,28,LCDF_06_MAIN_N8_O28,MAIN
(l),LCDF_06,D1_seed20700713,0.0014780049082330016,29,LCDF_06_MAIN_N8_O29,MAIN
(l),LCDF_06,D1_seed20700713,0.0019549286904828366,30,LCDF_06_MAIN_N8_O30,MAIN
(l),LCDF_06,D1_seed20700713,0.0024306751065782985,31,LCDF_06_MAIN_N8_O31,MAIN
(l),LCDF_06,D2_seed20700711,0.006195571693918126,0,LCDF_06_LOW_N8_O00,LOW
(l),LCDF_06,D2_seed20700711,0.005847158233251662,1,LCDF_06_LOW_N8_O01,LOW
(l),LCDF_06,D2_seed20700711,0.005495222656194954,2,LCDF_06_LOW_N8_O02,LOW
(l),LCDF_06,D2_seed20700711,0.005139976955731167,3,LCDF_06_LOW_N8_O03,LOW
(l),LCDF_06,D2_seed20700711,0.004781635118641813,4,LCDF_06_LOW_N8_O04,LOW
(l),LCDF_06,D2_seed20700711,0.004420412997145007,5,LCDF_06_LOW_N8_O05,LOW
(l),LCDF_06,D2_seed20700711,0.0040565281788609705,6,LCDF_06_LOW_N8_O06,LOW
(l),LCDF_06,D2_seed20700711,0.003690199855310531,7,LCDF_06_LOW_N8_O07,LOW
(l),LCDF_06,D2_seed20700711,0.003321648690857908,8,LCDF_06_LOW_N8_O08,LOW
(l),LCDF_06,D2_seed20700711,0.0029510966904141445,9,LCDF_06_LOW_N8_O09,LOW
(l),LCDF_06,D2_seed20700711,0.0025787670642512485,10,LCDF_06_LOW_N8_O10,LOW
(l),LCDF_06,D2_seed20700711,0.002204884096130124,11,LCDF_06_LOW_N8_O11,LOW
(l),LCDF_06,D2_seed20700711,0.0018296730113917354,12,LCDF_06_LOW_N8_O12,LOW
(l),LCDF_06,D2_seed20700711,0.001453359847838613,13,LCDF_06_LOW_N8_O13,LOW
(l),LCDF_06,D2_seed20700711,0.0010761713414468236,14,LCDF_06_LOW_N8_O14,LOW
(l),LCDF_06,D2_seed20700711,0.0006983348825590132,15,LCDF_06_LOW_N8_O15,LOW
(l),LCDF_06,D2_seed20700711,0.00032007912945241924,16,LCDF_06_LOW_N8_O16,LOW
(l),LCDF_06,D2_seed20700711,5.839457111477398e-05,17,LCDF_06_LOW_N8_O17,LOW
(l),LCDF_06,D2_seed20700711,0.0004367929155496191,18,LCDF_06_LOW_N8_O18,LOW
(l),LCDF_06,D2_seed20700711,0.0008149439411579464,19,LCDF_06_LOW_N8_O19,LOW
(l),LCDF_06,D2_seed20700711,0.0011926048527654953,20,LCDF_06_LOW_N8_O20,LOW
(l),LCDF_06,D2_seed20700711,0.0015695476046432748,21,LCDF_06_LOW_N8_O21,LOW
(l),LCDF_06,D2_seed20700711,0.0019455450147254044,22,LCDF_06_LOW_N8_O22,LOW
(l),LCDF_06,D2_seed20700711,0.0023203705503290497,23,LCDF_06_LOW_N8_O23,LOW
(l),LCDF_06,D2_seed20700711,0.0026937984109552055,24,LCDF_06_LOW_N8_O24,LOW
(l),LCDF_06,D2_seed20700711,0.003065603647275133,25,LCDF_06_LOW_N8_O25,LOW
(l),LCDF_06,D2_seed20700711,0.003435562291460417,26,LCDF_06_LOW_N8_O26,LOW
(l),LCDF_06,D2_seed20700711,0.0038034514902659856,27,LCDF_06_LOW_N8_O27,LOW
(l),LCDF_06,D2_seed20700711,0.004169049638111177,28,LCDF_06_LOW_N8_O28,LOW
(l),LCDF_06,D2_seed20700711,0.004532136510224138,29,LCDF_06_LOW_N8_O29,LOW
(l),LCDF_06,D2_seed20700711,0.004892493395303659,30,LCDF_06_LOW_N8_O30,LOW
(l),LCDF_06,D2_seed20700711,0.005249903226681829,31,LCDF_06_LOW_N8_O31,LOW
(l),LCDF_06,D2_seed20700711,0.008260767747508805,0,LCDF_06_MAIN_N8_O00,MAIN
(l),LCDF_06,D2_seed20700711,0.007796216626368556,1,LCDF_06_MAIN_N8_O01,MAIN
(l),LCDF_06,D2_seed20700711,0.007326969339505737,2,LCDF_06_MAIN_N8_O02,MAIN
(l),LCDF_06,D2_seed20700711,0.006853308544241179,3,LCDF_06_MAIN_N8_O03,MAIN
(l),LCDF_06,D2_seed20700711,0.006375519556281741,4,LCDF_06_MAIN_N8_O04,MAIN
(l),LCDF_06,D2_seed20700711,0.005893890179036125,5,LCDF_06_MAIN_N8_O05,MAIN
(l),LCDF_06,D2_seed20700711,0.005408710530185515,6,LCDF_06_MAIN_N8_O06,MAIN
(l),LCDF_06,D2_seed20700711,0.00492027286599141,7,LCDF_06_MAIN_N8_O07,MAIN
(l),LCDF_06,D2_seed20700711,0.00442887140748946,8,LCDF_06_MAIN_N8_O08,MAIN
(l),LCDF_06,D2_seed20700711,0.003934802164771866,9,LCDF_06_MAIN_N8_O09,MAIN
(l),LCDF_06,D2_seed20700711,0.003438362755220762,10,LCDF_06_MAIN_N8_O10,MAIN
(l),LCDF_06,D2_seed20700711,0.002939852230330156,11,LCDF_06_MAIN_N8_O11,MAIN
(l),LCDF_06,D2_seed20700711,0.0024395709031692627,12,LCDF_06_MAIN_N8_O12,MAIN
(l),LCDF_06,D2_seed20700711,0.0019378201830063614,13,LCDF_06_MAIN_N8_O13,MAIN
(l),LCDF_06,D2_seed20700711,0.0014349024455704372,14,LCDF_06_MAIN_N8_O14,MAIN
(l),LCDF_06,D2_seed20700711,0.0009311210707514424,15,LCDF_06_MAIN_N8_O15,MAIN
(l),LCDF_06,D2_seed20700711,0.00042678203896205316,16,LCDF_06_MAIN_N8_O16,MAIN
(l),LCDF_06,D2_seed20700711,7.787366766989069e-05,17,LCDF_06_MAIN_N8_O17,MAIN
(l),LCDF_06,D2_seed20700711,0.0005823872263292099,18,LCDF_06_MAIN_N8_O18,MAIN
(l),LCDF_06,D2_seed20700711,0.0010865873996987693,19,LCDF_06_MAIN_N8_O19,MAIN
(l),LCDF_06,D2_seed20700711,0.0015901348970731898,20,LCDF_06_MAIN_N8_O20,MAIN
(l),LCDF_06,D2_seed20700711,0.0020927250800892405,21,LCDF_06_MAIN_N8_O21,MAIN
(l),LCDF_06,D2_seed20700711,0.0025940549089596473,22,LCDF_06_MAIN_N8_O22,MAIN
(l),LCDF_06,D2_seed20700711,0.003093822292500515,23,LCDF_06_MAIN_N8_O23,MAIN
(l),LCDF_06,D2_seed20700711,0.003591726143063432,24,LCDF_06_MAIN_N8_O24,MAIN
(l),LCDF_06,D2_seed20700711,0.004087466517429214,25,LCDF_06_MAIN_N8_O25,MAIN
(l),LCDF_06,D2_seed20700711,0.004580744785335379,26,LCDF_06_MAIN_N8_O26,MAIN
(l),LCDF_06,D2_seed20700711,0.005071263804901951,27,LCDF_06_MAIN_N8_O27,MAIN
(l),LCDF_06,D2_seed20700711,0.005558728099000965,28,LCDF_06_MAIN_N8_O28,MAIN
(l),LCDF_06,D2_seed20700711,0.006042844032343528,29,LCDF_06_MAIN_N8_O29,MAIN
(l),LCDF_06,D2_seed20700711,0.00652331998839217,30,LCDF_06_MAIN_N8_O30,MAIN
(l),LCDF_06,D2_seed20700711,0.006999866543669355,31,LCDF_06_MAIN_N8_O31,MAIN
(l),LCDF_06,D2_seed20700712,0.011507797096367059,0,LCDF_06_LOW_N8_O00,LOW
(l),LCDF_06,D2_seed20700712,0.011219856329414395,1,LCDF_06_LOW_N8_O01,LOW
(l),LCDF_06,D2_seed20700712,0.010925157135054934,2,LCDF_06_LOW_N8_O02,LOW
(l),LCDF_06,D2_seed20700712,0.010623877028754954,3,LCDF_06_LOW_N8_O03,LOW
(l),LCDF_06,D2_seed20700712,0.010316197490090316,4,LCDF_06_LOW_N8_O04,LOW
(l),LCDF_06,D2_seed20700712,0.010002303853437663,5,LCDF_06_LOW_N8_O05,LOW
(l),LCDF_06,D2_seed20700712,0.009682385196401277,6,LCDF_06_LOW_N8_O06,LOW
