panel,lineage,variant,origin,run_id,error,target_RMS,source_RMS
(a),LCDF_01,VARIANT_LOW,22,D3_seed20600613,0.3645559072259626,0.10299203792604647,0.0013713091031071491
(a),LCDF_01,VARIANT_LOW,9,D3_seed20600613,0.30024383282868045,0.08822781338271928,0.0017859486631414169
(a),LCDF_01,VARIANT_LOW,30,D3_seed20600613,0.3861038972304007,0.106962447715927,0.0012267699411739482
(a),LCDF_01,VARIANT_LOW,26,D3_seed20600613,0.3771461558416989,0.10548519777572421,0.0012842686887596538
(a),LCDF_01,VARIANT_LOW,11,D3_seed20600613,0.31231279857859595,0.09112759904933894,0.0017141870347428818
(a),LCDF_01,VARIANT_LOW,23,D3_seed20600613,0.3680379726915484,0.10370942137365782,0.001347090519272069
(a),LCDF_01,VARIANT_LOW,4,D3_seed20600613,0.2669747054045221,0.08006500017141395,0.0019689525065454882
(a),LCDF_01,VARIANT_LOW,5,D3_seed20600613,0.2739667091040753,0.08179810303478673,0.001932263042230875
(a),LCDF_01,VARIANT_LOW,31,D3_seed20600613,0.3877648595242713,0.10717113915266088,0.00121759660253287
(a),LCDF_01,VARIANT_LOW,8,D3_seed20600613,0.29393620954153377,0.08669775887915655,0.0018223012590509475
(a),LCDF_01,VARIANT_LOW,12,D3_seed20600613,0.3180668675851956,0.09249558316308595,0.0016789464999369447
(a),LCDF_01,VARIANT_LOW,18,D3_seed20600613,0.34845443185422836,0.09950698581516576,0.0014820037402338525
(a),LCDF_01,VARIANT_LOW,6,D3_seed20600613,0.2807936871884945,0.08348193500717399,0.001895538792900068
(a),LCDF_01,VARIANT_LOW,0,D3_seed20600613,0.2374457658823208,0.07266119341441014,0.002113832988175371
(a),LCDF_01,VARIANT_LOW,27,D3_seed20600613,0.3797301148985337,0.10595047636542258,0.001266913266335544
(a),LCDF_01,VARIANT_LOW,25,D3_seed20600613,0.3743349939966075,0.10495637697119888,0.0013034765511191358
(a),LCDF_01,VARIANT_LOW,20,D3_seed20600613,0.3569351554289517,0.10137162072614492,0.0014240871785619483
(a),LCDF_01,VARIANT_LOW,19,D3_seed20600613,0.35280106082756724,0.10046956332684409,0.0014524517525417
(a),LCDF_01,VARIANT_LOW,13,D3_seed20600613,0.3236293327019149,0.0938078515245742,0.0016442475041153924
(a),LCDF_01,VARIANT_LOW,29,D3_seed20600613,0.38421033522798576,0.10668932393500637,0.0012380897244694523
(a),LCDF_01,VARIANT_LOW,17,D3_seed20600613,0.34389788758702655,0.09848446816405408,0.0015126468536785158
(a),LCDF_01,VARIANT_LOW,1,D3_seed20600613,0.24505317214757505,0.07458065173489799,0.002078044494519059
(a),LCDF_01,VARIANT_MAIN,1,D3_seed20600613,0.32674985382577004,0.09944150402697008,0.0028483895433308636
(a),LCDF_01,VARIANT_MAIN,22,D3_seed20600613,0.4860882454501658,0.13732442449225782,0.0022368481011910773
(a),LCDF_01,VARIANT_MAIN,4,D3_seed20600613,0.35597825255151444,0.10675412239631286,0.0027343618485484184
(a),LCDF_01,VARIANT_MAIN,9,D3_seed20600613,0.40033775339696615,0.11763814596136721,0.002557959365445767
(a),LCDF_01,VARIANT_MAIN,20,D3_seed20600613,0.47592719785308524,0.13516378646152974,0.0022712524965928485
(a),LCDF_01,VARIANT_MAIN,16,D3_seed20600613,0.4521923688585416,0.12987160597935968,0.0023567682318186445
(a),LCDF_01,VARIANT_MAIN,30,D3_seed20600613,0.5148189629501518,0.14261852019480561,0.00215203562118915
(a),LCDF_01,VARIANT_MAIN,31,D3_seed20600613,0.5170335886505788,0.14289678804101089,0.0021470122037933396
(a),LCDF_01,VARIANT_MAIN,26,D3_seed20600613,0.50287528349774,0.14064876992208356,0.0021842339570892345
(a),LCDF_01,VARIANT_MAIN,0,D3_seed20600613,0.3166062019185269,0.0968821776243109,0.002887135279702624
(a),LCDF_01,VARIANT_MAIN,8,D3_seed20600613,0.39192740252153174,0.11559801797933558,0.002591433216031943
(a),LCDF_01,VARIANT_MAIN,17,D3_seed20600613,0.45854404911257385,0.13131411123480488,0.002333296610550928
(a),LCDF_01,VARIANT_MAIN,12,D3_seed20600613,0.42410224979930766,0.1233286708218191,0.002464197348755729
(a),LCDF_01,VARIANT_MAIN,7,D3_seed20600613,0.38328095050308825,0.11348825992300439,0.002625896504493144
(a),LCDF_01,VARIANT_MAIN,15,D3_seed20600613,0.4455682777166232,0.12835086965799214,0.0023816188308595
(a),LCDF_01,VARIANT_MAIN,25,D3_seed20600613,0.49912706141036245,0.13994364670819012,0.002195415238455323
(a),LCDF_01,VARIANT_MAIN,10,D3_seed20600613,0.4085069351188079,0.11960741459582275,0.002525550958640207
(a),LCDF_01,VARIANT_MAIN,21,D3_seed20600613,0.4811526491542487,0.13628515354811283,0.0022533603946099643
(a),LCDF_01,VARIANT_MAIN,28,D3_seed20600613,0.5094608389666393,0.14180446441542224,0.0021656746150370753
(a),LCDF_01,VARIANT_MAIN,19,D3_seed20600613,0.47041503887418795,0.13396099903548983,0.0022905359529741495
(a),LCDF_01,VARIANT_MAIN,3,D3_seed20600613,0.346442008999088,0.10437896376101892,0.002771891704970016
(a),LCDF_01,VARIANT_MAIN,2,D3_seed20600613,0.3366970819787335,0.10194093468271706,0.0028099374055137022
(a),LCDF_01,VARIANT_MAIN,14,D3_seed20600613,0.4386757660868955,0.1267528186932265,0.0024078276534041806
(a),LCDF_01,VARIANT_MAIN,23,D3_seed20600613,0.49073101406985037,0.13828097295927808,0.002221699752922158
(a),LCDF_01,VARIANT_MAIN,24,D3_seed20600613,0.49507815877180605,0.13915422246166156,0.002207896060242691
(a),LCDF_01,VARIANT_MAIN,27,D3_seed20600613,0.5063205676566399,0.1412691671292735,0.0021743282857974535
(a),LCDF_01,VARIANT_MAIN,13,D3_seed20600613,0.4315189862329142,0.12507841608359335,0.002435366063976226
(a),LCDF_01,VARIANT_MAIN,5,D3_seed20600613,0.3653007245665232,0.10906497957479976,0.002697453167969648
(a),LCDF_01,VARIANT_MAIN,11,D3_seed20600613,0.41643002523452605,0.12150463728474067,0.0024942766401261467
(a),LCDF_01,VARIANT_MAIN,18,D3_seed20600613,0.4646194923253297,0.13267751613218678,0.002311217160110289
(a),LCDF_01,VARIANT_MAIN,6,D3_seed20600613,0.37440360787446486,0.11131014299800493,0.0026612662864216132
(a),LCDF_01,VARIANT_MAIN,29,D3_seed20600613,0.5122942061996608,0.14225433915277133,0.002158250530461918
(b),LCDF_04,VARIANT_LOW,17,D1_seed20600611,0.5901903629480904,0.2146273599196348,0.5020794756233582
(b),LCDF_04,VARIANT_LOW,2,D1_seed20600611,0.5979296448183804,0.21326972265077748,0.5043477316472191
(b),LCDF_04,VARIANT_LOW,6,D1_seed20600611,0.603844731966513,0.2165045876036983,0.5037647775003684
(b),LCDF_04,VARIANT_LOW,16,D1_seed20600611,0.5932339163276186,0.21545082965208312,0.502229042428962
(b),LCDF_04,VARIANT_LOW,3,D1_seed20600611,0.5999507849414584,0.214272552122522,0.5042060212078501
(b),LCDF_04,VARIANT_LOW,12,D1_seed20600611,0.6018241445259387,0.21744311418535564,0.5028420223789278
(b),LCDF_04,VARIANT_LOW,7,D1_seed20600611,0.6044169490070822,0.21698828770536466,0.5036134995623948
(b),LCDF_04,VARIANT_LOW,28,D1_seed20600611,0.5338354319873956,0.19720070079987295,0.5006545079303969
(b),LCDF_04,VARIANT_LOW,11,D1_seed20600611,0.6030692117088685,0.21761428638934513,0.502997094063231
(b),LCDF_04,VARIANT_LOW,15,D1_seed20600611,0.5959205874067082,0.21614451859990855,0.5023804483055587
(b),LCDF_04,VARIANT_LOW,31,D1_seed20600611,0.5115238311323482,0.18988947010065177,0.5003686120143603
(b),LCDF_04,VARIANT_LOW,21,D1_seed20600611,0.5744873574069482,0.21004676080514295,0.501506761963812
(b),LCDF_04,VARIANT_LOW,20,D1_seed20600611,0.5789378896466904,0.21138361585131507,0.5016454053314873
(b),LCDF_04,VARIANT_LOW,30,D1_seed20600611,0.5192746344949036,0.19244295692844016,0.5004578392257275
(b),LCDF_04,VARIANT_LOW,26,D1_seed20600611,0.5471127193169067,0.20148336992212554,0.5008738361383337
(b),LCDF_04,VARIANT_LOW,0,D1_seed20600611,0.5928096393431684,0.21087934487844232,0.5046210541702424
(b),LCDF_04,VARIANT_LOW,27,D1_seed20600611,0.5406365993459711,0.19940209172318454,0.5007614685327764
(b),LCDF_04,VARIANT_LOW,23,D1_seed20600611,0.5645525693018502,0.20699435650859074,0.5012405768641354
(b),LCDF_04,VARIANT_LOW,13,D1_seed20600611,0.6002170005133097,0.2171409610050118,0.5026873089385104
(b),LCDF_04,VARIANT_LOW,8,D1_seed20600611,0.6046255216712632,0.2173412808481807,0.503460723976207
(b),LCDF_04,VARIANT_LOW,25,D1_seed20600611,0.5532598690434717,0.20344328160397204,0.5009913364277292
(b),LCDF_04,VARIANT_LOW,18,D1_seed20600611,0.5867917679967669,0.21367460547902292,0.501932110050087
(b),LCDF_04,VARIANT_LOW,19,D1_seed20600611,0.5830401871066957,0.21259314029015708,0.5017873028637433
(b),LCDF_04,VARIANT_LOW,5,D1_seed20600611,0.6029092165398735,0.21589047194037575,0.503914194889008
(b),LCDF_04,VARIANT_LOW,10,D1_seed20600611,0.6039514492737611,0.21765437450170427,0.5031521502466177
(b),LCDF_04,VARIANT_LOW,22,D1_seed20600611,0.5696912831962102,0.2085833805010873,0.5013717096590817
(b),LCDF_04,VARIANT_LOW,4,D1_seed20600611,0.6016109705516953,0.2151463106781564,0.5040613936170916
(b),LCDF_04,VARIANT_LOW,9,D1_seed20600611,0.6044703238246838,0.21756335437577243,0.5033068175738225
(b),LCDF_04,VARIANT_LOW,14,D1_seed20600611,0.5982487514230604,0.21670800887036692,0.5025333269749
(b),LCDF_04,VARIANT_LOW,24,D1_seed20600611,0.5590743258518657,0.2052806460861169,0.5011136827532511
(b),LCDF_04,VARIANT_LOW,29,D1_seed20600611,0.5267133381501895,0.19488052330041924,0.5005532156261215
(b),LCDF_04,VARIANT_LOW,1,D1_seed20600611,0.59554878302321,0.21213842639514274,0.5044861861940053
(b),LCDF_04,VARIANT_MAIN,17,D1_seed20600611,0.7869242585542275,0.2861712121047477,0.6694404269947866
(b),LCDF_04,VARIANT_MAIN,31,D1_seed20600611,0.6820343017935021,0.25318699443993026,0.667158911697293
(b),LCDF_04,VARIANT_MAIN,19,D1_seed20600611,0.7773905703024716,0.28345888650020257,0.6690508306406049
(b),LCDF_04,VARIANT_MAIN,16,D1_seed20600611,0.7909823805079935,0.2872691850146589,0.6696398625024661
(b),LCDF_04,VARIANT_MAIN,2,D1_seed20600611,0.7972433488391544,0.28436099275720444,0.6724647193988147
(b),LCDF_04,VARIANT_MAIN,3,D1_seed20600611,0.7999382467912326,0.28569811649523635,0.6722757912020689
(b),LCDF_04,VARIANT_MAIN,26,D1_seed20600611,0.7294866880978575,0.26864568810897577,0.6678327032105601
(b),LCDF_04,VARIANT_MAIN,21,D1_seed20600611,0.7659866532918903,0.28006367327509357,0.6686767353913781
(b),LCDF_04,VARIANT_MAIN,18,D1_seed20600611,0.7823927414659005,0.2849008574839557,0.6692439242785625
(b),LCDF_04,VARIANT_MAIN,7,D1_seed20600611,0.8058932398933004,0.2893191475570947,0.671485817573954
(b),LCDF_04,VARIANT_MAIN,9,D1_seed20600611,0.8059644221814073,0.2900859150236201,0.6710769222762935
(b),LCDF_04,VARIANT_MAIN,5,D1_seed20600611,0.8038828865398183,0.28785537235053416,0.6718867214236318
(b),LCDF_04,VARIANT_MAIN,29,D1_seed20600611,0.7022871991523022,0.25984179880722463,0.6674051158048477
(b),LCDF_04,VARIANT_MAIN,23,D1_seed20600611,0.7527401037220599,0.2759937532009087,0.6683217740158763
(b),LCDF_04,VARIANT_MAIN,22,D1_seed20600611,0.7595918074755694,0.2781124765351211,0.6684966425376562
(b),LCDF_04,VARIANT_MAIN,8,D1_seed20600611,0.8061713481987093,0.28978981216921695,0.6712821249806652
(b),LCDF_04,VARIANT_MAIN,11,D1_seed20600611,0.804096260464671,0.2901538271222779,0.6706639620741205
(b),LCDF_04,VARIANT_MAIN,20,D1_seed20600611,0.7719207711364059,0.28184616789413247,0.6688616145285871
(b),LCDF_04,VARIANT_MAIN,14,D1_seed20600611,0.7976689090277362,0.28894544398192723,0.6700455946105522
(b),LCDF_04,VARIANT_MAIN,12,D1_seed20600611,0.8024361541952307,0.2899255954342849,0.6704571984485317
(b),LCDF_04,VARIANT_MAIN,27,D1_seed20600611,0.7208517597652527,0.26587062027175884,0.6676828495472293
(b),LCDF_04,VARIANT_MAIN,13,D1_seed20600611,0.800293271804136,0.28952272014912267,0.6702509100728883
(b),LCDF_04,VARIANT_MAIN,25,D1_seed20600611,0.7376829859000509,0.2712589327166542,0.6679893993146024
(b),LCDF_04,VARIANT_MAIN,10,D1_seed20600611,0.8052725868608513,0.29020727771685123,0.6708707026168288
(b),LCDF_04,VARIANT_MAIN,28,D1_seed20600611,0.7117834317867698,0.26293540106030866,0.6675402042310058
(b),LCDF_04,VARIANT_MAIN,4,D1_seed20600611,0.8021518625129552,0.2868631436617673,0.6720829714566043
(b),LCDF_04,VARIANT_MAIN,24,D1_seed20600611,0.7454356892136235,0.27370877972526175,0.6681525555186566
(b),LCDF_04,VARIANT_MAIN,1,D1_seed20600611,0.7940688159475383,0.28285257803536173,0.6726493044926805
(b),LCDF_04,VARIANT_MAIN,0,D1_seed20600611,0.7904165680861119,0.281173781113904,0.6728291056895864
(b),LCDF_04,VARIANT_MAIN,15,D1_seed20600611,0.794564652835952,0.2881941147203483,0.669841747850517
(b),LCDF_04,VARIANT_MAIN,30,D1_seed20600611,0.6923688178436102,0.25659167725672694,0.6672779145608718
(b),LCDF_04,VARIANT_MAIN,6,D1_seed20600611,0.8051302655308373,0.2886742047605917,0.6716875109918945
(b),LCDF_04,VARIANT_LOW,17,D1_seed20600612,0.5986531436403107,0.2146273599196348,0.5020794756233582
(b),LCDF_04,VARIANT_LOW,2,D1_seed20600612,0.6029215333954676,0.21326972265077748,0.5043477316472191
(b),LCDF_04,VARIANT_LOW,6,D1_seed20600612,0.6098503668782788,0.2165045876036983,0.5037647775003684
(b),LCDF_04,VARIANT_LOW,16,D1_seed20600612,0.6014965928370786,0.21545082965208312,0.502229042428962
(b),LCDF_04,VARIANT_LOW,3,D1_seed20600612,0.605201094288526,0.214272552122522,0.5042060212078501
(b),LCDF_04,VARIANT_LOW,12,D1_seed20600612,0.6092372104518633,0.21744311418535564,0.5028420223789278
(b),LCDF_04,VARIANT_LOW,7,D1_seed20600612,0.6106671990724145,0.21698828770536466,0.5036134995623948
(b),LCDF_04,VARIANT_LOW,28,D1_seed20600612,0.5441335864825705,0.19720070079987295,0.5006545079303969
(b),LCDF_04,VARIANT_LOW,11,D1_seed20600612,0.6102582222185662,0.21761428638934513,0.502997094063231
(b),LCDF_04,VARIANT_LOW,15,D1_seed20600612,0.6039781139656971,0.21614451859990855,0.5023804483055587
(b),LCDF_04,VARIANT_LOW,31,D1_seed20600612,0.5221954589966407,0.18988947010065177,0.5003686120143603
(b),LCDF_04,VARIANT_LOW,21,D1_seed20600612,0.5836976995100414,0.21004676080514295,0.501506761963812
(b),LCDF_04,VARIANT_LOW,20,D1_seed20600612,0.587969501996368,0.21138361585131507,0.5016454053314873
(b),LCDF_04,VARIANT_LOW,30,D1_seed20600612,0.529828215130803,0.19244295692844016,0.5004578392257275
(b),LCDF_04,VARIANT_LOW,26,D1_seed20600612,0.557130226192089,0.20148336992212554,0.5008738361383337
(b),LCDF_04,VARIANT_LOW,0,D1_seed20600612,0.5972756414552617,0.21087934487844232,0.5046210541702424
(b),LCDF_04,VARIANT_LOW,27,D1_seed20600612,0.5507975394942441,0.19940209172318454,0.5007614685327764
(b),LCDF_04,VARIANT_LOW,23,D1_seed20600612,0.5741033850673155,0.20699435650859074,0.5012405768641354
(b),LCDF_04,VARIANT_LOW,13,D1_seed20600612,0.6078495926168285,0.2171409610050118,0.5026873089385104
(b),LCDF_04,VARIANT_LOW,8,D1_seed20600612,0.6111165611516706,0.2173412808481807,0.503460723976207
(b),LCDF_04,VARIANT_LOW,25,D1_seed20600612,0.5631278142921684,0.20344328160397204,0.5009913364277292
(b),LCDF_04,VARIANT_LOW,18,D1_seed20600612,0.5954494850007085,0.21367460547902292,0.501932110050087
(b),LCDF_04,VARIANT_LOW,19,D1_seed20600612,0.5918875533847539,0.21259314029015708,0.5017873028637433
(b),LCDF_04,VARIANT_LOW,5,D1_seed20600612,0.6086665581907176,0.21589047194037575,0.503914194889008
(b),LCDF_04,VARIANT_LOW,10,D1_seed20600612,0.6109120109394842,0.21765437450170427,0.5031521502466177
(b),LCDF_04,VARIANT_LOW,22,D1_seed20600612,0.5790747287241014,0.2085833805010873,0.5013717096590817
(b),LCDF_04,VARIANT_LOW,4,D1_seed20600612,0.6071164884074475,0.2151463106781564,0.5040613936170916
(b),LCDF_04,VARIANT_LOW,9,D1_seed20600612,0.6111981815534615,0.21756335437577243,0.5033068175738225
(b),LCDF_04,VARIANT_LOW,14,D1_seed20600612,0.6060962072515085,0.21670800887036692,0.5025333269749
(b),LCDF_04,VARIANT_LOW,24,D1_seed20600612,0.5687866750021371,0.2052806460861169,0.5011136827532511
(b),LCDF_04,VARIANT_LOW,29,D1_seed20600612,0.537142400786405,0.19488052330041924,0.5005532156261215
(b),LCDF_04,VARIANT_LOW,1,D1_seed20600612,0.6002791834263675,0.21213842639514274,0.5044861861940053
(b),LCDF_04,VARIANT_MAIN,17,D1_seed20600612,0.7982079579109421,0.2861712121047477,0.6694404269947866
(b),LCDF_04,VARIANT_MAIN,31,D1_seed20600612,0.6962631559959288,0.25318699443993026,0.667158911697293
(b),LCDF_04,VARIANT_MAIN,19,D1_seed20600612,0.7891870529270388,0.28345888650020257,0.6690508306406049
(b),LCDF_04,VARIANT_MAIN,16,D1_seed20600612,0.8019992732284634,0.2872691850146589,0.6696398625024661
(b),LCDF_04,VARIANT_MAIN,2,D1_seed20600612,0.803899184371942,0.28436099275720444,0.6724647193988147
(b),LCDF_04,VARIANT_MAIN,3,D1_seed20600612,0.8069386425521733,0.28569811649523635,0.6722757912020689
(b),LCDF_04,VARIANT_MAIN,26,D1_seed20600612,0.7428433702480994,0.26864568810897577,0.6678327032105601
(b),LCDF_04,VARIANT_MAIN,21,D1_seed20600612,0.7782671066349152,0.28006367327509357,0.6686767353913781
(b),LCDF_04,VARIANT_MAIN,18,D1_seed20600612,0.7939363570885801,0.2849008574839557,0.6692439242785625
(b),LCDF_04,VARIANT_MAIN,7,D1_seed20600612,0.8142268937281821,0.2893191475570947,0.671485817573954
(b),LCDF_04,VARIANT_MAIN,9,D1_seed20600612,0.8149348861122765,0.2900859150236201,0.6710769222762935
(b),LCDF_04,VARIANT_MAIN,5,D1_seed20600612,0.8115593298065701,0.28785537235053416,0.6718867214236318
(b),LCDF_04,VARIANT_MAIN,29,D1_seed20600612,0.7161926286483487,0.25984179880722463,0.6674051158048477
(b),LCDF_04,VARIANT_MAIN,23,D1_seed20600612,0.7654745253211986,0.2759937532009087,0.6683217740158763
(b),LCDF_04,VARIANT_MAIN,22,D1_seed20600612,0.7721030670215631,0.2781124765351211,0.6684966425376562
(b),LCDF_04,VARIANT_MAIN,8,D1_seed20600612,0.8148260544603477,0.28978981216921695,0.6712821249806652
(b),LCDF_04,VARIANT_MAIN,11,D1_seed20600612,0.8136815951773944,0.2901538271222779,0.6706639620741205
(b),LCDF_04,VARIANT_MAIN,20,D1_seed20600612,0.7839629166102369,0.28184616789413247,0.6688616145285871
(b),LCDF_04,VARIANT_MAIN,14,D1_seed20600612,0.8081321724424008,0.28894544398192723,0.6700455946105522
(b),LCDF_04,VARIANT_MAIN,12,D1_seed20600612,0.8123202298661915,0.2899255954342849,0.6704571984485317
(b),LCDF_04,VARIANT_MAIN,27,D1_seed20600612,0.7343996883345604,0.26587062027175884,0.6676828495472293
(b),LCDF_04,VARIANT_MAIN,13,D1_seed20600612,0.810470049582443,0.28952272014912267,0.6702509100728883
(b),LCDF_04,VARIANT_MAIN,25,D1_seed20600612,0.7508402505596848,0.2712589327166542,0.6679893993146024
(b),LCDF_04,VARIANT_MAIN,10,D1_seed20600612,0.814553322844338,0.29020727771685123,0.6708707026168288
(b),LCDF_04,VARIANT_MAIN,28,D1_seed20600612,0.7255143149380471,0.26293540106030866,0.6675402042310058
(b),LCDF_04,VARIANT_MAIN,4,D1_seed20600612,0.8094925388996211,0.2868631436617673,0.6720829714566043
(b),LCDF_04,VARIANT_MAIN,24,D1_seed20600612,0.7583854904894761,0.27370877972526175,0.6681525555186566
(b),LCDF_04,VARIANT_MAIN,1,D1_seed20600612,0.8003760015033925,0.28285257803536173,0.6726493044926805
(b),LCDF_04,VARIANT_MAIN,0,D1_seed20600612,0.796371223654339,0.281173781113904,0.6728291056895864
(b),LCDF_04,VARIANT_MAIN,15,D1_seed20600612,0.805308011356188,0.2881941147203483,0.669841747850517
(b),LCDF_04,VARIANT_MAIN,30,D1_seed20600612,0.7064402735296886,0.25659167725672694,0.6672779145608718
(b),LCDF_04,VARIANT_MAIN,6,D1_seed20600612,0.8131377660852773,0.2886742047605917,0.6716875109918945
(b),LCDF_04,VARIANT_LOW,17,D1_seed20600613,0.59597311254039,0.2146273599196348,0.5020794756233582
(b),LCDF_04,VARIANT_LOW,2,D1_seed20600613,0.601252921103791,0.21326972265077748,0.5043477316472191
(b),LCDF_04,VARIANT_LOW,6,D1_seed20600613,0.6078678442837339,0.2165045876036983,0.5037647775003684
(b),LCDF_04,VARIANT_LOW,16,D1_seed20600613,0.598868944055321,0.21545082965208312,0.502229042428962
(b),LCDF_04,VARIANT_LOW,3,D1_seed20600613,0.6034512846690838,0.214272552122522,0.5042060212078501
(b),LCDF_04,VARIANT_LOW,12,D1_seed20600613,0.606841995464386,0.21744311418535564,0.5028420223789278
(b),LCDF_04,VARIANT_LOW,7,D1_seed20600613,0.6086108704690512,0.21698828770536466,0.5036134995623948
(b),LCDF_04,VARIANT_LOW,28,D1_seed20600613,0.5410437713921005,0.19720070079987295,0.5006545079303969
(b),LCDF_04,VARIANT_LOW,11,D1_seed20600613,0.6079266297556929,0.21761428638934513,0.502997094063231
(b),LCDF_04,VARIANT_LOW,15,D1_seed20600613,0.6014051804378348,0.21614451859990855,0.5023804483055587
(b),LCDF_04,VARIANT_LOW,31,D1_seed20600613,0.5190516906007242,0.18988947010065177,0.5003686120143603
(b),LCDF_04,VARIANT_LOW,21,D1_seed20600613,0.5808323249241882,0.21004676080514295,0.501506761963812
(b),LCDF_04,VARIANT_LOW,20,D1_seed20600613,0.585146749162023,0.21138361585131507,0.5016454053314873
(b),LCDF_04,VARIANT_LOW,30,D1_seed20600613,0.5266994599846476,0.19244295692844016,0.5004578392257275
(b),LCDF_04,VARIANT_LOW,26,D1_seed20600613,0.5540908749187098,0.20148336992212554,0.5008738361383337
(b),LCDF_04,VARIANT_LOW,0,D1_seed20600613,0.5957746168798569,0.21087934487844232,0.5046210541702424
(b),LCDF_04,VARIANT_LOW,27,D1_seed20600613,0.5477315417996805,0.19940209172318454,0.5007614685327764
(b),LCDF_04,VARIANT_LOW,23,D1_seed20600613,0.5711604579197487,0.20699435650859074,0.5012405768641354
(b),LCDF_04,VARIANT_LOW,13,D1_seed20600613,0.6053929183872744,0.2171409610050118,0.5026873089385104
(b),LCDF_04,VARIANT_LOW,8,D1_seed20600613,0.6089883931728334,0.2173412808481807,0.503460723976207
(b),LCDF_04,VARIANT_LOW,25,D1_seed20600613,0.5601178888245358,0.20344328160397204,0.5009913364277292
(b),LCDF_04,VARIANT_LOW,18,D1_seed20600613,0.5927194471750505,0.21367460547902292,0.501932110050087
(b),LCDF_04,VARIANT_LOW,19,D1_seed20600613,0.5891099272827691,0.21259314029015708,0.5017873028637433
(b),LCDF_04,VARIANT_LOW,5,D1_seed20600613,0.6067597519437874,0.21589047194037575,0.503914194889008
(b),LCDF_04,VARIANT_LOW,10,D1_seed20600613,0.6086461619856673,0.21765437450170427,0.5031521502466177
(b),LCDF_04,VARIANT_LOW,22,D1_seed20600613,0.5761692812351177,0.2085833805010873,0.5013717096590817
(b),LCDF_04,VARIANT_LOW,4,D1_seed20600613,0.6052872670220034,0.2151463106781564,0.5040613936170916
(b),LCDF_04,VARIANT_LOW,9,D1_seed20600613,0.6090001548364993,0.21756335437577243,0.5033068175738225
(b),LCDF_04,VARIANT_LOW,14,D1_seed20600613,0.6035802793807884,0.21670800887036692,0.5025333269749
(b),LCDF_04,VARIANT_LOW,24,D1_seed20600613,0.5658089065558145,0.2052806460861169,0.5011136827532511
(b),LCDF_04,VARIANT_LOW,29,D1_seed20600613,0.534031648720194,0.19488052330041924,0.5005532156261215
(b),LCDF_04,VARIANT_LOW,1,D1_seed20600613,0.59869351302062,0.21213842639514274,0.5044861861940053
(b),LCDF_04,VARIANT_MAIN,17,D1_seed20600613,0.7946344728766138,0.2861712121047477,0.6694404269947866
(b),LCDF_04,VARIANT_MAIN,31,D1_seed20600613,0.6920714379908921,0.25318699443993026,0.667158911697293
(b),LCDF_04,VARIANT_MAIN,19,D1_seed20600613,0.7854834510002604,0.28345888650020257,0.6690508306406049
(b),LCDF_04,VARIANT_MAIN,16,D1_seed20600613,0.7984956267228751,0.2872691850146589,0.6696398625024661
(b),LCDF_04,VARIANT_MAIN,2,D1_seed20600613,0.8016742089481341,0.28436099275720444,0.6724647193988147
(b),LCDF_04,VARIANT_MAIN,3,D1_seed20600613,0.8046054050338693,0.28569811649523635,0.6722757912020689
(b),LCDF_04,VARIANT_MAIN,26,D1_seed20600613,0.7387908416725951,0.26864568810897577,0.6678327032105601
(b),LCDF_04,VARIANT_MAIN,21,D1_seed20600613,0.7744465173281595,0.28006367327509357,0.6686767353913781
(b),LCDF_04,VARIANT_MAIN,18,D1_seed20600613,0.7902962011991674,0.2849008574839557,0.6692439242785625
(b),LCDF_04,VARIANT_MAIN,7,D1_seed20600613,0.8114849713471678,0.2893191475570947,0.671485817573954
(b),LCDF_04,VARIANT_MAIN,9,D1_seed20600613,0.8120040438168279,0.2900859150236201,0.6710769222762935
(b),LCDF_04,VARIANT_MAIN,5,D1_seed20600613,0.8090167663976714,0.28785537235053416,0.6718867214236318
(b),LCDF_04,VARIANT_MAIN,29,D1_seed20600613,0.7120449186714259,0.25984179880722463,0.6674051158048477
(b),LCDF_04,VARIANT_MAIN,23,D1_seed20600613,0.7615505439388057,0.2759937532009087,0.6683217740158763
(b),LCDF_04,VARIANT_MAIN,22,D1_seed20600613,0.7682290527640501,0.2781124765351211,0.6684966425376562
(b),LCDF_04,VARIANT_MAIN,8,D1_seed20600613,0.8119883545789807,0.28978981216921695,0.6712821249806652
(b),LCDF_04,VARIANT_MAIN,11,D1_seed20600613,0.8105726711600367,0.2901538271222779,0.6706639620741205
(b),LCDF_04,VARIANT_MAIN,20,D1_seed20600613,0.7801991509080184,0.28184616789413247,0.6688616145285871
(b),LCDF_04,VARIANT_MAIN,14,D1_seed20600613,0.8047774787122987,0.28894544398192723,0.6700455946105522
(b),LCDF_04,VARIANT_MAIN,12,D1_seed20600613,0.8091264791748523,0.2899255954342849,0.6704571984485317
(b),LCDF_04,VARIANT_MAIN,27,D1_seed20600613,0.7303116376107222,0.26587062027175884,0.6676828495472293
(b),LCDF_04,VARIANT_MAIN,13,D1_seed20600613,0.8071943568500402,0.28952272014912267,0.6702509100728883
(b),LCDF_04,VARIANT_MAIN,25,D1_seed20600613,0.7468269501279267,0.2712589327166542,0.6679893993146024
(b),LCDF_04,VARIANT_MAIN,10,D1_seed20600613,0.8115320537364792,0.29020727771685123,0.6708707026168288
(b),LCDF_04,VARIANT_MAIN,28,D1_seed20600613,0.721394514240881,0.26293540106030866,0.6675402042310058
