label,solution,time,density_absolute_linf,density_relative_linf,pressure_absolute_linf,pressure_relative_linf,pressure_acceleration_absolute_linf,pressure_acceleration_relative_linf,viscosity_acceleration_absolute_linf,viscosity_acceleration_relative_linf,source_absolute_linf,source_relative_linf,total_acceleration_absolute_linf,total_acceleration_relative_linf,dx_dt_absolute_linf,dx_dt_relative_linf,dv_dt_absolute_linf,dv_dt_relative_linf,finite
edge_switch_167_after,MMS_B,0.008979720565899454,0.0,0.0,0.0,0.0,4.274358644806853e-15,1.7215727086114324e-15,2.7755575615628914e-16,7.835245940467354e-16,0.0,0.0,4.218847493575595e-15,2.012092222408279e-15,0.0,0.0,4.218847493575595e-15,2.012092222408279e-15,True
edge_switch_168_before,MMS_B,0.008937173603696728,0.0,0.0,0.0,0.0,3.3306690738754696e-15,1.342366827679122e-15,2.220446049250313e-16,6.268172873308384e-16,0.0,0.0,3.3306690738754696e-15,1.5883419941185066e-15,0.0,0.0,3.3306690738754696e-15,1.5883419941185066e-15,True
edge_switch_168_after,MMS_B,0.008937173623696728,0.0,0.0,0.0,0.0,2.4424906541753444e-15,9.844023399948138e-16,2.7755575615628914e-16,7.835216091649553e-16,0.0,0.0,2.4424906541753444e-15,1.1647841290755945e-15,0.0,0.0,2.4424906541753444e-15,1.1647841290755945e-15,True
edge_switch_169_before,MMS_B,0.008726146889847207,0.0,0.0,0.0,0.0,2.3869795029440866e-15,9.65118818555646e-16,2.220446049250313e-16,6.268052160263099e-16,0.0,0.0,2.55351295663786e-15,1.216945325969865e-15,0.0,0.0,2.55351295663786e-15,1.216945325969865e-15,True
edge_switch_169_after,MMS_B,0.008726146909847209,0.0,0.0,0.0,0.0,3.3306690738754696e-15,1.3466774208366983e-15,2.220446049250313e-16,6.26805216027472e-16,0.0,0.0,3.219646771412954e-15,1.5344093241631012e-15,0.0,0.0,3.219646771412954e-15,1.5344093241631012e-15,True
edge_switch_170_before,MMS_B,0.008726146889847465,0.0,0.0,0.0,0.0,3.219646771412954e-15,1.3017881738657008e-15,2.220446049250313e-16,6.268052160263103e-16,0.0,0.0,3.1086244689504383e-15,1.4814986577025698e-15,0.0,0.0,3.1086244689504383e-15,1.4814986577025698e-15,True
edge_switch_170_after,MMS_B,0.008726146909847465,0.0,0.0,0.0,0.0,3.497202527569243e-15,1.4140112918785102e-15,2.220446049250313e-16,6.268052160274721e-16,0.0,0.0,3.552713678800501e-15,1.6931413232147235e-15,0.0,0.0,3.552713678800501e-15,1.6931413232147235e-15,True
edge_switch_171_before,MMS_B,0.00897972054589974,0.0,0.0,0.0,0.0,3.164135620181696e-15,1.2744109665096403e-15,2.220446049250313e-16,6.268196752362699e-16,0.0,0.0,3.1086244689504383e-15,1.4825942690805257e-15,0.0,0.0,3.1086244689504383e-15,1.4825942690805257e-15,True
edge_switch_171_after,MMS_B,0.00897972056589974,0.0,0.0,0.0,0.0,2.4424906541753444e-15,9.837558334922707e-16,2.220446049250313e-16,6.26819675237389e-16,0.0,0.0,2.6645352591003757e-15,1.2707950878368094e-15,0.0,0.0,2.6645352591003757e-15,1.2707950878368094e-15,True
edge_switch_172_before,MMS_B,0.008726146889847465,0.0,0.0,0.0,0.0,3.219646771412954e-15,1.3017881738657008e-15,2.220446049250313e-16,6.268052160263103e-16,0.0,0.0,3.1086244689504383e-15,1.4814986577025698e-15,0.0,0.0,3.1086244689504383e-15,1.4814986577025698e-15,True
edge_switch_172_after,MMS_B,0.008726146909847465,0.0,0.0,0.0,0.0,3.497202527569243e-15,1.4140112918785102e-15,2.220446049250313e-16,6.268052160274721e-16,0.0,0.0,3.552713678800501e-15,1.6931413232147235e-15,0.0,0.0,3.552713678800501e-15,1.6931413232147235e-15,True
edge_switch_173_before,MMS_B,0.00897972054589974,0.0,0.0,0.0,0.0,3.164135620181696e-15,1.2744109665096403e-15,2.220446049250313e-16,6.268196752362699e-16,0.0,0.0,3.1086244689504383e-15,1.4825942690805257e-15,0.0,0.0,3.1086244689504383e-15,1.4825942690805257e-15,True
edge_switch_173_after,MMS_B,0.00897972056589974,0.0,0.0,0.0,0.0,2.4424906541753444e-15,9.837558334922707e-16,2.220446049250313e-16,6.26819675237389e-16,0.0,0.0,2.6645352591003757e-15,1.2707950878368094e-15,0.0,0.0,2.6645352591003757e-15,1.2707950878368094e-15,True
edge_switch_174_before,MMS_B,0.008077764119597349,0.0,0.0,0.0,0.0,3.0531133177191805e-15,1.2459847598053891e-15,2.636779683484747e-16,7.442843329897992e-16,0.0,0.0,3.1086244689504383e-15,1.4759795844398686e-15,0.0,0.0,3.1086244689504383e-15,1.4759795844398686e-15,True
edge_switch_174_after,MMS_B,0.008077764139597349,0.0,0.0,0.0,0.0,2.6645352591003757e-15,1.0874048809869383e-15,2.7755575615628914e-16,7.834571926224315e-16,0.0,0.0,2.6645352591003757e-15,1.2651253582883787e-15,0.0,0.0,2.6645352591003757e-15,1.2651253582883787e-15,True
edge_switch_175_before,MMS_B,0.008038888056342487,0.0,0.0,0.0,0.0,3.1086244689504383e-15,1.2693122855900316e-15,2.220446049250313e-16,6.267632741492644e-16,0.0,0.0,3.1086244689504383e-15,1.4755260324413011e-15,0.0,0.0,3.1086244689504383e-15,1.4755260324413011e-15,True
edge_switch_175_after,MMS_B,0.008038888076342487,0.0,0.0,0.0,0.0,3.1086244689504383e-15,1.269312285244632e-15,2.7755575615628914e-16,7.834540926881803e-16,0.0,0.0,3.3306690738754696e-15,1.580920749298136e-15,0.0,0.0,3.3306690738754696e-15,1.580920749298136e-15,True
edge_switch_176_before,MMS_B,0.008937173603696653,0.0,0.0,0.0,0.0,3.3306690738754696e-15,1.3423668276789503e-15,2.3592239273284576e-16,6.659933677890158e-16,0.0,0.0,3.3306690738754696e-15,1.5883419941184347e-15,0.0,0.0,3.3306690738754696e-15,1.5883419941184347e-15,True
edge_switch_176_after,MMS_B,0.008937173623696655,0.0,0.0,0.0,0.0,4.274358644806853e-15,1.722704094990806e-15,2.220446049250313e-16,6.268172873319643e-16,0.0,0.0,4.218847493575595e-15,2.0118998593125707e-15,0.0,0.0,4.218847493575595e-15,2.0118998593125707e-15,True
edge_switch_177_before,MMS_B,0.008740484872058873,0.0,0.0,0.0,0.0,2.1094237467877974e-15,8.527122973605824e-16,1.942890293094024e-16,5.484552921731875e-16,0.0,0.0,2.220446049250313e-15,1.058269044444208e-15,0.0,0.0,2.220446049250313e-15,1.058269044444208e-15,True
edge_switch_177_after,MMS_B,0.008740484892058873,0.0,0.0,0.0,0.0,3.4416913763379853e-15,1.3912674321181636e-15,1.6653345369377348e-16,4.70104536149316e-16,0.0,0.0,3.3306690738754696e-15,1.5874035667812204e-15,0.0,0.0,3.3306690738754696e-15,1.5874035667812204e-15,True
edge_switch_178_before,MMS_B,0.008077764119597562,0.0,0.0,0.0,0.0,2.7755575615628914e-15,1.1327134180049262e-15,2.220446049250313e-16,6.267657540966731e-16,0.0,0.0,2.886579864025407e-15,1.3705524712655172e-15,0.0,0.0,2.886579864025407e-15,1.3705524712655172e-15,True
edge_switch_178_after,MMS_B,0.00807776413959756,0.0,0.0,0.0,0.0,3.1086244689504383e-15,1.2686390278182383e-15,2.220446049250313e-16,6.267657540979455e-16,0.0,0.0,3.1086244689504383e-15,1.4759795846696882e-15,0.0,0.0,3.1086244689504383e-15,1.4759795846696882e-15,True
edge_switch_179_before,MMS_B,0.008038888056342439,0.0,0.0,0.0,0.0,2.942091015256665e-15,1.201313413147697e-15,2.220446049250313e-16,6.267632741492644e-16,0.0,0.0,2.886579864025407e-15,1.3701313158385542e-15,0.0,0.0,2.886579864025407e-15,1.3701313158385542e-15,True
edge_switch_179_after,MMS_B,0.008038888076342439,0.0,0.0,0.0,0.0,2.7755575615628914e-15,1.1333145403969949e-15,2.220446049250313e-16,6.267632741505438e-16,0.0,0.0,2.7755575615628914e-15,1.3174339577483713e-15,0.0,0.0,2.7755575615628914e-15,1.3174339577483713e-15,True
edge_switch_180_before,MMS_B,0.008077764119597349,0.0,0.0,0.0,0.0,3.0531133177191805e-15,1.2459847598053891e-15,2.636779683484747e-16,7.442843329897992e-16,0.0,0.0,3.1086244689504383e-15,1.4759795844398686e-15,0.0,0.0,3.1086244689504383e-15,1.4759795844398686e-15,True
edge_switch_180_after,MMS_B,0.008077764139597349,0.0,0.0,0.0,0.0,2.6645352591003757e-15,1.0874048809869383e-15,2.7755575615628914e-16,7.834571926224315e-16,0.0,0.0,2.6645352591003757e-15,1.2651253582883787e-15,0.0,0.0,2.6645352591003757e-15,1.2651253582883787e-15,True
edge_switch_181_before,MMS_B,0.008038888056342487,0.0,0.0,0.0,0.0,3.1086244689504383e-15,1.2693122855900316e-15,2.220446049250313e-16,6.267632741492644e-16,0.0,0.0,3.1086244689504383e-15,1.4755260324413011e-15,0.0,0.0,3.1086244689504383e-15,1.4755260324413011e-15,True
edge_switch_181_after,MMS_B,0.008038888076342487,0.0,0.0,0.0,0.0,3.1086244689504383e-15,1.269312285244632e-15,2.7755575615628914e-16,7.834540926881803e-16,0.0,0.0,3.3306690738754696e-15,1.580920749298136e-15,0.0,0.0,3.3306690738754696e-15,1.580920749298136e-15,True
edge_switch_182_before,MMS_B,0.00897972054589949,0.0,0.0,0.0,0.0,3.552713678800501e-15,1.4309175764319374e-15,3.3306690738754696e-16,9.40229512854406e-16,0.0,0.0,3.552713678800501e-15,1.6943934503773959e-15,0.0,0.0,3.552713678800501e-15,1.6943934503773959e-15,True
edge_switch_182_after,MMS_B,0.00897972056589949,0.0,0.0,0.0,0.0,3.1086244689504383e-15,1.2520528789902795e-15,2.220446049250313e-16,6.268196752373885e-16,0.0,0.0,3.1086244689504383e-15,1.4825942691428073e-15,0.0,0.0,3.1086244689504383e-15,1.4825942691428073e-15,True
edge_switch_183_before,MMS_B,0.008740484872059157,0.0,0.0,0.0,0.0,2.6645352591003757e-15,1.077110270350347e-15,1.942890293094024e-16,5.484552921731882e-16,0.0,0.0,2.6645352591003757e-15,1.2699228533328803e-15,0.0,0.0,2.6645352591003757e-15,1.2699228533328803e-15,True
edge_switch_183_after,MMS_B,0.008740484892059159,0.0,0.0,0.0,0.0,2.55351295663786e-15,1.0322306754425467e-15,2.220446049250313e-16,6.268060481990879e-16,0.0,0.0,2.4424906541753444e-15,1.164095948972947e-15,0.0,0.0,2.4424906541753444e-15,1.164095948972947e-15,True
edge_switch_184_before,MMS_B,0.008726146889847207,0.0,0.0,0.0,0.0,2.3869795029440866e-15,9.65118818555646e-16,2.220446049250313e-16,6.268052160263099e-16,0.0,0.0,2.55351295663786e-15,1.216945325969865e-15,0.0,0.0,2.55351295663786e-15,1.216945325969865e-15,True
edge_switch_184_after,MMS_B,0.008726146909847209,0.0,0.0,0.0,0.0,3.3306690738754696e-15,1.3466774208366983e-15,2.220446049250313e-16,6.26805216027472e-16,0.0,0.0,3.219646771412954e-15,1.5344093241631012e-15,0.0,0.0,3.219646771412954e-15,1.5344093241631012e-15,True
edge_switch_185_before,MMS_B,0.008937173603696657,0.0,0.0,0.0,0.0,3.9968028886505635e-15,1.6108401932147436e-15,2.220446049250313e-16,6.268172873308389e-16,0.0,0.0,3.9968028886505635e-15,1.9060103929418066e-15,0.0,0.0,3.9968028886505635e-15,1.9060103929418066e-15,True
edge_switch_185_after,MMS_B,0.008937173623696656,0.0,0.0,0.0,0.0,2.886579864025407e-15,1.1633845836302254e-15,2.0816681711721685e-16,5.87641206873717e-16,0.0,0.0,2.6645352591003757e-15,1.2706735953552374e-15,0.0,0.0,2.6645352591003757e-15,1.2706735953552374e-15,True
edge_switch_186_before,MMS_B,0.008937173603695793,0.0,0.0,0.0,0.0,2.886579864025407e-15,1.163384583988728e-15,2.220446049250313e-16,6.268172873308389e-16,0.0,0.0,2.6645352591003757e-15,1.2706735952945553e-15,0.0,0.0,2.6645352591003757e-15,1.2706735952945553e-15,True
edge_switch_186_after,MMS_B,0.008937173623695793,0.0,0.0,0.0,0.0,3.1086244689504383e-15,1.2528757054479982e-15,2.498001805406602e-16,7.051694482484606e-16,0.0,0.0,3.1086244689504383e-15,1.4824525279148e-15,0.0,0.0,3.1086244689504383e-15,1.4824525279148e-15,True
edge_switch_187_before,MMS_B,0.008726146889847217,0.0,0.0,0.0,0.0,2.220446049250313e-15,8.977849474935908e-16,2.7755575615628914e-16,7.835065200328883e-16,0.0,0.0,2.6645352591003757e-15,1.2698559923164015e-15,0.0,0.0,2.6645352591003757e-15,1.2698559923164015e-15,True
edge_switch_187_after,MMS_B,0.008726146909847217,0.0,0.0,0.0,0.0,2.6645352591003757e-15,1.0773419366694022e-15,2.220446049250313e-16,6.26805216027472e-16,0.0,0.0,2.6645352591003757e-15,1.26985599241105e-15,0.0,0.0,2.6645352591003757e-15,1.26985599241105e-15,True
edge_switch_188_before,MMS_B,0.00874048487206068,0.0,0.0,0.0,0.0,2.9976021664879227e-15,1.2117490541442719e-15,2.220446049250313e-16,6.26806048197929e-16,0.0,0.0,2.9976021664879227e-15,1.4286632099993622e-15,0.0,0.0,2.9976021664879227e-15,1.4286632099993622e-15,True
edge_switch_188_after,MMS_B,0.008740484892060682,0.0,0.0,0.0,0.0,3.885780586188048e-15,1.5707858104559178e-15,1.942890293094024e-16,5.484552921742021e-16,0.0,0.0,3.885780586188048e-15,1.8519708279113348e-15,0.0,0.0,3.885780586188048e-15,1.8519708279113348e-15,True
edge_switch_189_before,MMS_B,0.008979720545900498,0.0,0.0,0.0,0.0,4.218847493575595e-15,1.6992146220128618e-15,2.220446049250313e-16,6.268196752362701e-16,0.0,0.0,3.9968028886505635e-15,1.906192631674511e-15,0.0,0.0,3.9968028886505635e-15,1.906192631674511e-15,True
edge_switch_189_after,MMS_B,0.008979720565900498,0.0,0.0,0.0,0.0,3.164135620181696e-15,1.27441096611505e-15,2.7755575615628914e-16,7.835245940467368e-16,0.0,0.0,3.219646771412954e-15,1.5355440644694447e-15,0.0,0.0,3.219646771412954e-15,1.5355440644694447e-15,True
edge_switch_190_before,MMS_B,0.00803888805634224,0.0,0.0,0.0,0.0,3.608224830031759e-15,1.4733089029170403e-15,2.498001805406602e-16,7.051086834179223e-16,0.0,0.0,3.552713678800501e-15,1.686315465647421e-15,0.0,0.0,3.552713678800501e-15,1.686315465647421e-15,True
edge_switch_190_after,MMS_B,0.008038888076342239,0.0,0.0,0.0,0.0,3.774758283725532e-15,1.5413077749398665e-15,2.220446049250313e-16,6.267632741505436e-16,0.0,0.0,3.9968028886505635e-15,1.8971048991578475e-15,0.0,0.0,3.9968028886505635e-15,1.8971048991578475e-15,True
edge_switch_191_before,MMS_B,0.008077764119597968,0.0,0.0,0.0,0.0,2.6645352591003757e-15,1.0874048812847846e-15,1.8041124150158794e-16,5.092471752035469e-16,0.0,0.0,2.6645352591003757e-15,1.2651253580913916e-15,0.0,0.0,2.6645352591003757e-15,1.2651253580913916e-15,True
edge_switch_191_after,MMS_B,0.00807776413959797,0.0,0.0,0.0,0.0,3.1086244689504383e-15,1.2686390278180914e-15,2.0816681711721685e-16,5.875928944668237e-16,0.0,0.0,3.552713678800501e-15,1.6868338110509776e-15,0.0,0.0,3.552713678800501e-15,1.6868338110509776e-15,True
edge_switch_192_before,MMS_B,0.009983253318302538,0.0,0.0,0.0,0.0,3.552713678800501e-15,1.408640671510879e-15,2.7755575615628914e-16,7.836070401755769e-16,0.0,0.0,3.552713678800501e-15,1.7041203923264134e-15,0.0,0.0,3.552713678800501e-15,1.7041203923264134e-15,True
edge_switch_192_after,MMS_B,0.009983253338302538,0.0,0.0,0.0,0.0,2.4424906541753444e-15,9.684404613425288e-16,2.0816681711721685e-16,5.877052801328408e-16,0.0,0.0,2.6645352591003757e-15,1.2780902943129138e-15,0.0,0.0,2.6645352591003757e-15,1.2780902943129138e-15,True
edge_switch_193_before,MMS_B,0.009820141162889462,0.0,0.0,0.0,0.0,3.1086244689504383e-15,1.2358667911393785e-15,2.220446049250313e-16,6.268754459770851e-16,0.0,0.0,3.1086244689504383e-15,1.4903307610712007e-15,0.0,0.0,3.1086244689504383e-15,1.4903307610712007e-15,True
edge_switch_193_after,MMS_B,0.009820141182889462,0.0,0.0,0.0,0.0,3.1086244689504383e-15,1.235866790737512e-15,2.220446049250313e-16,6.268754459783473e-16,0.0,0.0,3.3306690738754696e-15,1.5967829584087967e-15,0.0,0.0,3.3306690738754696e-15,1.5967829584087967e-15,True
edge_switch_194_before,MMS_B,0.009839798040024278,0.0,0.0,0.0,0.0,3.3306690738754696e-15,1.3237191146046652e-15,1.942890293094024e-16,5.485170997942179e-16,0.0,0.0,3.3306690738754696e-15,1.5968972738127338e-15,0.0,0.0,3.3306690738754696e-15,1.5968972738127338e-15,True
edge_switch_194_after,MMS_B,0.009839798060024278,0.0,0.0,0.0,0.0,2.3314683517128287e-15,9.266033799211379e-16,2.220446049250313e-16,6.268766854803657e-16,0.0,0.0,2.220446049250313e-15,1.064598182617985e-15,0.0,0.0,2.220446049250313e-15,1.064598182617985e-15,True
edge_switch_195_before,MMS_B,0.009983253318302457,0.0,0.0,0.0,0.0,3.1086244689504383e-15,1.2325605875721622e-15,2.7755575615628914e-16,7.836070401755771e-16,0.0,0.0,3.1086244689504383e-15,1.4911053432857579e-15,0.0,0.0,3.1086244689504383e-15,1.4911053432857579e-15,True
edge_switch_195_after,MMS_B,0.009983253338302456,0.0,0.0,0.0,0.0,3.1086244689504383e-15,1.232560587163328e-15,2.220446049250313e-16,6.26885632141697e-16,0.0,0.0,3.1086244689504383e-15,1.4911053433648506e-15,0.0,0.0,3.1086244689504383e-15,1.4911053433648506e-15,True
edge_switch_196_before,MMS_B,0.009839798040024278,0.0,0.0,0.0,0.0,3.3306690738754696e-15,1.3237191146046652e-15,1.942890293094024e-16,5.485170997942179e-16,0.0,0.0,3.3306690738754696e-15,1.5968972738127338e-15,0.0,0.0,3.3306690738754696e-15,1.5968972738127338e-15,True
edge_switch_196_after,MMS_B,0.009839798060024278,0.0,0.0,0.0,0.0,2.3314683517128287e-15,9.266033799211379e-16,2.220446049250313e-16,6.268766854803657e-16,0.0,0.0,2.220446049250313e-15,1.064598182617985e-15,0.0,0.0,2.220446049250313e-15,1.064598182617985e-15,True
edge_switch_197_before,MMS_B,0.009839798040022637,0.0,0.0,0.0,0.0,2.4424906541753444e-15,9.707273507101673e-16,2.7755575615628914e-16,7.835958568488829e-16,0.0,0.0,2.6645352591003757e-15,1.2775178190500215e-15,0.0,0.0,2.6645352591003757e-15,1.2775178190500215e-15,True
edge_switch_197_after,MMS_B,0.009839798060022636,0.0,0.0,0.0,0.0,3.9968028886505635e-15,1.5884629370075666e-15,2.220446049250313e-16,6.268766854803646e-16,0.0,0.0,3.9968028886505635e-15,1.9162767287124905e-15,0.0,0.0,3.9968028886505635e-15,1.9162767287124905e-15,True
edge_switch_198_before,MMS_B,0.00982014116288958,0.0,0.0,0.0,0.0,2.6645352591003757e-15,1.0593143924052813e-15,2.220446049250313e-16,6.268754459770852e-16,0.0,0.0,2.6645352591003757e-15,1.2774263666323715e-15,0.0,0.0,2.6645352591003757e-15,1.2774263666323715e-15,True
edge_switch_198_after,MMS_B,0.00982014118288958,0.0,0.0,0.0,0.0,2.4424906541753444e-15,9.710381927222468e-16,1.942890293094024e-16,5.485160152310544e-16,0.0,0.0,2.4424906541753444e-15,1.170974169499688e-15,0.0,0.0,2.4424906541753444e-15,1.170974169499688e-15,True
edge_switch_199_before,MMS_B,0.009820141162889462,0.0,0.0,0.0,0.0,3.1086244689504383e-15,1.2358667911393785e-15,2.220446049250313e-16,6.268754459770851e-16,0.0,0.0,3.1086244689504383e-15,1.4903307610712007e-15,0.0,0.0,3.1086244689504383e-15,1.4903307610712007e-15,True
edge_switch_199_after,MMS_B,0.009820141182889462,0.0,0.0,0.0,0.0,3.1086244689504383e-15,1.235866790737512e-15,2.220446049250313e-16,6.268754459783473e-16,0.0,0.0,3.3306690738754696e-15,1.5967829584087967e-15,0.0,0.0,3.3306690738754696e-15,1.5967829584087967e-15,True
edge_switch_200_before,MMS_B,0.009983253318302538,0.0,0.0,0.0,0.0,3.552713678800501e-15,1.408640671510879e-15,2.7755575615628914e-16,7.836070401755769e-16,0.0,0.0,3.552713678800501e-15,1.7041203923264134e-15,0.0,0.0,3.552713678800501e-15,1.7041203923264134e-15,True
edge_switch_200_after,MMS_B,0.009983253338302538,0.0,0.0,0.0,0.0,2.4424906541753444e-15,9.684404613425288e-16,2.0816681711721685e-16,5.877052801328408e-16,0.0,0.0,2.6645352591003757e-15,1.2780902943129138e-15,0.0,0.0,2.6645352591003757e-15,1.2780902943129138e-15,True
edge_switch_201_before,MMS_B,0.009983253318302599,0.0,0.0,0.0,0.0,2.831068712794149e-15,1.1225105351103027e-15,2.220446049250313e-16,6.268856321404621e-16,0.0,0.0,3.1086244689504383e-15,1.4911053432856971e-15,0.0,0.0,3.1086244689504383e-15,1.4911053432856971e-15,True
edge_switch_201_after,MMS_B,0.009983253338302599,0.0,0.0,0.0,0.0,3.219646771412954e-15,1.2765806081334863e-15,2.220446049250313e-16,6.268856321416968e-16,0.0,0.0,3.219646771412954e-15,1.5443591056281982e-15,0.0,0.0,3.219646771412954e-15,1.5443591056281982e-15,True
edge_switch_202_before,MMS_B,0.009820141162889675,0.0,0.0,0.0,0.0,3.9968028886505635e-15,1.588971588607849e-15,1.942890293094024e-16,5.485160152299492e-16,0.0,0.0,3.9968028886505635e-15,1.9161395499487127e-15,0.0,0.0,3.9968028886505635e-15,1.9161395499487127e-15,True
edge_switch_202_after,MMS_B,0.009820141182889675,0.0,0.0,0.0,0.0,3.219646771412954e-15,1.2800048904065332e-15,2.220446049250313e-16,6.268754459783477e-16,0.0,0.0,3.219646771412954e-15,1.543556859795138e-15,0.0,0.0,3.219646771412954e-15,1.543556859795138e-15,True
edge_switch_203_before,MMS_B,0.009839798040024278,0.0,0.0,0.0,0.0,3.3306690738754696e-15,1.3237191146046652e-15,1.942890293094024e-16,5.485170997942179e-16,0.0,0.0,3.3306690738754696e-15,1.5968972738127338e-15,0.0,0.0,3.3306690738754696e-15,1.5968972738127338e-15,True
edge_switch_203_after,MMS_B,0.009839798060024278,0.0,0.0,0.0,0.0,2.3314683517128287e-15,9.266033799211379e-16,2.220446049250313e-16,6.268766854803657e-16,0.0,0.0,2.220446049250313e-15,1.064598182617985e-15,0.0,0.0,2.220446049250313e-15,1.064598182617985e-15,True
edge_switch_204_before,MMS_B,0.009983253318302588,0.0,0.0,0.0,0.0,2.6645352591003757e-15,1.0564805036332108e-15,2.220446049250313e-16,6.268856321404616e-16,0.0,0.0,3.1086244689504383e-15,1.4911053432856944e-15,0.0,0.0,3.1086244689504383e-15,1.4911053432856944e-15,True
edge_switch_204_after,MMS_B,0.009983253338302588,0.0,0.0,0.0,0.0,2.6645352591003757e-15,1.0564805032827871e-15,2.220446049250313e-16,6.268856321416969e-16,0.0,0.0,2.6645352591003757e-15,1.2780902943130711e-15,0.0,0.0,2.6645352591003757e-15,1.2780902943130711e-15,True
edge_switch_205_before,MMS_B,0.009839798040022696,0.0,0.0,0.0,0.0,2.942091015256665e-15,1.1692852179009922e-15,1.942890293094024e-16,5.485170997942181e-16,0.0,0.0,2.886579864025407e-15,1.3839776373043007e-15,0.0,0.0,2.886579864025407e-15,1.3839776373043007e-15,True
edge_switch_205_after,MMS_B,0.009839798060022695,0.0,0.0,0.0,0.0,2.886579864025407e-15,1.1472232322833604e-15,1.942890293094024e-16,5.485170997953195e-16,0.0,0.0,2.886579864025407e-15,1.383977637403501e-15,0.0,0.0,2.886579864025407e-15,1.383977637403501e-15,True
edge_switch_206_before,MMS_B,0.009820141162889614,0.0,0.0,0.0,0.0,3.4416913763379853e-15,1.3682810901899893e-15,2.0816681711721685e-16,5.876957306035171e-16,0.0,0.0,3.4416913763379853e-15,1.650009056900254e-15,0.0,0.0,3.4416913763379853e-15,1.650009056900254e-15,True
edge_switch_206_after,MMS_B,0.009820141182889614,0.0,0.0,0.0,0.0,3.1086244689504383e-15,1.2358667907372523e-15,2.7755575615628914e-16,7.835943074729348e-16,0.0,0.0,3.1086244689504383e-15,1.490330761181532e-15,0.0,0.0,3.1086244689504383e-15,1.490330761181532e-15,True
edge_switch_207_before,MMS_B,0.009820141162889614,0.0,0.0,0.0,0.0,3.4416913763379853e-15,1.3682810901899893e-15,2.0816681711721685e-16,5.876957306035171e-16,0.0,0.0,3.4416913763379853e-15,1.650009056900254e-15,0.0,0.0,3.4416913763379853e-15,1.650009056900254e-15,True
edge_switch_207_after,MMS_B,0.009820141182889614,0.0,0.0,0.0,0.0,3.1086244689504383e-15,1.2358667907372523e-15,2.7755575615628914e-16,7.835943074729348e-16,0.0,0.0,3.1086244689504383e-15,1.490330761181532e-15,0.0,0.0,3.1086244689504383e-15,1.490330761181532e-15,True
edge_switch_208_before,MMS_B,0.009839798040022696,0.0,0.0,0.0,0.0,2.942091015256665e-15,1.1692852179009922e-15,1.942890293094024e-16,5.485170997942181e-16,0.0,0.0,2.886579864025407e-15,1.3839776373043007e-15,0.0,0.0,2.886579864025407e-15,1.3839776373043007e-15,True
edge_switch_208_after,MMS_B,0.009839798060022695,0.0,0.0,0.0,0.0,2.886579864025407e-15,1.1472232322833604e-15,1.942890293094024e-16,5.485170997953195e-16,0.0,0.0,2.886579864025407e-15,1.383977637403501e-15,0.0,0.0,2.886579864025407e-15,1.383977637403501e-15,True
edge_switch_209_before,MMS_B,0.00998325331830265,0.0,0.0,0.0,0.0,3.552713678800501e-15,1.4086406715110591e-15,2.7755575615628914e-16,7.836070401755775e-16,0.0,0.0,3.774758283725532e-15,1.810627916846716e-15,0.0,0.0,3.774758283725532e-15,1.810627916846716e-15,True
edge_switch_209_after,MMS_B,0.00998325333830265,0.0,0.0,0.0,0.0,2.886579864025407e-15,1.1445205452233565e-15,2.7755575615628914e-16,7.836070401771208e-16,0.0,0.0,2.886579864025407e-15,1.3845978188390216e-15,0.0,0.0,2.886579864025407e-15,1.3845978188390216e-15,True
edge_switch_210_before,MMS_B,0.009983253318302588,0.0,0.0,0.0,0.0,2.6645352591003757e-15,1.0564805036332108e-15,2.220446049250313e-16,6.268856321404616e-16,0.0,0.0,3.1086244689504383e-15,1.4911053432856944e-15,0.0,0.0,3.1086244689504383e-15,1.4911053432856944e-15,True
edge_switch_210_after,MMS_B,0.009983253338302588,0.0,0.0,0.0,0.0,2.6645352591003757e-15,1.0564805032827871e-15,2.220446049250313e-16,6.268856321416969e-16,0.0,0.0,2.6645352591003757e-15,1.2780902943130711e-15,0.0,0.0,2.6645352591003757e-15,1.2780902943130711e-15,True
edge_switch_211_before,MMS_B,0.009839798040024278,0.0,0.0,0.0,0.0,3.3306690738754696e-15,1.3237191146046652e-15,1.942890293094024e-16,5.485170997942179e-16,0.0,0.0,3.3306690738754696e-15,1.5968972738127338e-15,0.0,0.0,3.3306690738754696e-15,1.5968972738127338e-15,True
edge_switch_211_after,MMS_B,0.009839798060024278,0.0,0.0,0.0,0.0,2.3314683517128287e-15,9.266033799211379e-16,2.220446049250313e-16,6.268766854803657e-16,0.0,0.0,2.220446049250313e-15,1.064598182617985e-15,0.0,0.0,2.220446049250313e-15,1.064598182617985e-15,True
edge_switch_212_before,MMS_B,0.009820141162889675,0.0,0.0,0.0,0.0,3.9968028886505635e-15,1.588971588607849e-15,1.942890293094024e-16,5.485160152299492e-16,0.0,0.0,3.9968028886505635e-15,1.9161395499487127e-15,0.0,0.0,3.9968028886505635e-15,1.9161395499487127e-15,True
edge_switch_212_after,MMS_B,0.009820141182889675,0.0,0.0,0.0,0.0,3.219646771412954e-15,1.2800048904065332e-15,2.220446049250313e-16,6.268754459783477e-16,0.0,0.0,3.219646771412954e-15,1.543556859795138e-15,0.0,0.0,3.219646771412954e-15,1.543556859795138e-15,True
