step,gc_collected,watched_tensor_reference_count,alive_tensor_reference_count,age0_alive_tensor_reference_count,age1_alive_tensor_reference_count,age2_alive_tensor_reference_count,old_survivor_storage_count,old_survivor_bytes,old_survivor_slot_count,same_slot_multiple_generation_count
1623,False,39176,24365,32,18,15,0,0,0,0
1624,False,39208,24363,18,15,15,0,0,0,0
1625,False,39240,24395,32,18,15,0,0,0,0
1625,True,39240,24378,18,15,15,0,0,0,0
1626,False,39072,24410,32,18,15,0,0,0,0
1627,False,39104,24408,18,15,15,0,0,0,0
1628,False,39136,24440,32,18,15,0,0,0,0
1629,False,39168,24438,18,15,15,0,0,0,0
1630,False,39200,24470,32,18,15,0,0,0,0
1631,False,39232,24468,18,15,15,0,0,0,0
1632,False,39264,24500,32,18,15,0,0,0,0
1633,False,39296,24498,18,15,15,0,0,0,0
1634,False,39328,24530,32,18,15,0,0,0,0
1635,False,39360,24528,18,15,15,0,0,0,0
1636,False,39392,24560,32,18,15,0,0,0,0
1637,False,39424,24558,18,15,15,0,0,0,0
1638,False,39456,24590,32,18,15,0,0,0,0
1639,False,39488,24588,18,15,15,0,0,0,0
1640,False,39520,24620,32,18,15,0,0,0,0
1641,False,39552,24618,18,15,15,0,0,0,0
1642,False,39584,24650,32,18,15,0,0,0,0
1643,False,39616,24648,18,15,15,0,0,0,0
1644,False,39648,24680,32,18,15,0,0,0,0
1645,False,39680,24678,18,15,15,0,0,0,0
1646,False,39712,24710,32,18,15,0,0,0,0
1647,False,39744,24708,18,15,15,0,0,0,0
1648,False,39776,24740,32,18,15,0,0,0,0
1649,False,39808,24738,18,15,15,0,0,0,0
1650,False,39840,24770,32,18,15,0,0,0,0
1650,True,39840,24753,18,15,15,0,0,0,0
1651,False,39672,24785,32,18,15,0,0,0,0
1652,False,39704,24783,18,15,15,0,0,0,0
1653,False,39736,24815,32,18,15,0,0,0,0
1654,False,39768,24813,18,15,15,0,0,0,0
1655,False,39800,24845,32,18,15,0,0,0,0
1656,False,39832,24843,18,15,15,0,0,0,0
1657,False,39864,24875,32,18,15,0,0,0,0
1658,False,39896,24873,18,15,15,0,0,0,0
1659,False,39928,24905,32,18,15,0,0,0,0
1660,False,39960,24903,18,15,15,0,0,0,0
1661,False,39992,24935,32,18,15,0,0,0,0
1662,False,40024,24933,18,15,15,0,0,0,0
1663,False,40056,24965,32,18,15,0,0,0,0
1664,False,40088,24963,18,15,15,0,0,0,0
1665,False,40120,24995,32,18,15,0,0,0,0
1666,False,40152,24993,18,15,15,0,0,0,0
1667,False,40184,25025,32,18,15,0,0,0,0
1668,False,40216,25023,18,15,15,0,0,0,0
1669,False,40248,25055,32,18,15,0,0,0,0
1670,False,40280,25053,18,15,15,0,0,0,0
1671,False,40312,25085,32,18,15,0,0,0,0
1672,False,40344,25083,18,15,15,0,0,0,0
1673,False,40376,25115,32,18,15,0,0,0,0
1674,False,40408,25113,18,15,15,0,0,0,0
1675,False,40440,25145,32,18,15,0,0,0,0
1675,True,40440,25128,18,15,15,0,0,0,0
1676,False,40272,25160,32,18,15,0,0,0,0
1677,False,40304,25158,18,15,15,0,0,0,0
1678,False,40336,25190,32,18,15,0,0,0,0
1679,False,40368,25188,18,15,15,0,0,0,0
1680,False,40400,25220,32,18,15,0,0,0,0
1681,False,40432,25218,18,15,15,0,0,0,0
1682,False,40464,25250,32,18,15,0,0,0,0
1683,False,40496,25248,18,15,15,0,0,0,0
1684,False,40528,25280,32,18,15,0,0,0,0
1685,False,40560,25278,18,15,15,0,0,0,0
1686,False,40592,25310,32,18,15,0,0,0,0
1687,False,40624,25308,18,15,15,0,0,0,0
1688,False,40656,25340,32,18,15,0,0,0,0
1689,False,40688,25338,18,15,15,0,0,0,0
1690,False,40720,25370,32,18,15,0,0,0,0
1691,False,40752,25368,18,15,15,0,0,0,0
1692,False,40784,25400,32,18,15,0,0,0,0
1693,False,40816,25398,18,15,15,0,0,0,0
1694,False,40848,25430,32,18,15,0,0,0,0
1695,False,40880,25428,18,15,15,0,0,0,0
1696,False,40912,25460,32,18,15,0,0,0,0
1697,False,40944,25458,18,15,15,0,0,0,0
1698,False,40976,25490,32,18,15,0,0,0,0
1699,False,41008,25488,18,15,15,0,0,0,0
1700,False,41040,25520,32,18,15,0,0,0,0
1700,True,41040,25503,18,15,15,0,0,0,0
1701,False,40872,25535,32,18,15,0,0,0,0
1702,False,40904,25533,18,15,15,0,0,0,0
1703,False,40936,25565,32,18,15,0,0,0,0
1704,False,40968,25563,18,15,15,0,0,0,0
1705,False,41000,25595,32,18,15,0,0,0,0
1706,False,41032,25593,18,15,15,0,0,0,0
1707,False,41064,25625,32,18,15,0,0,0,0
1708,False,41096,25623,18,15,15,0,0,0,0
1709,False,41128,25655,32,18,15,0,0,0,0
1710,False,41160,25653,18,15,15,0,0,0,0
1711,False,41192,25685,32,18,15,0,0,0,0
1712,False,41224,25683,18,15,15,0,0,0,0
1713,False,41256,25715,32,18,15,0,0,0,0
1714,False,41288,25713,18,15,15,0,0,0,0
1715,False,41320,25745,32,18,15,0,0,0,0
1716,False,41352,25743,18,15,15,0,0,0,0
1717,False,41384,25775,32,18,15,0,0,0,0
1718,False,41416,25773,18,15,15,0,0,0,0
1719,False,41448,25805,32,18,15,0,0,0,0
1720,False,41480,25803,18,15,15,0,0,0,0
1721,False,41512,25835,32,18,15,0,0,0,0
1722,False,41544,25833,18,15,15,0,0,0,0
1723,False,41576,25865,32,18,15,0,0,0,0
1724,False,41608,25863,18,15,15,0,0,0,0
1725,False,41640,25895,32,18,15,0,0,0,0
1725,True,41640,25878,18,15,15,0,0,0,0
1726,False,41472,25910,32,18,15,0,0,0,0
1727,False,41504,25908,18,15,15,0,0,0,0
1728,False,41536,25940,32,18,15,0,0,0,0
1729,False,41568,25938,18,15,15,0,0,0,0
1730,False,41600,25970,32,18,15,0,0,0,0
1731,False,41632,25968,18,15,15,0,0,0,0
1732,False,41664,26000,32,18,15,0,0,0,0
1733,False,41696,25998,18,15,15,0,0,0,0
1734,False,41728,26030,32,18,15,0,0,0,0
1735,False,41760,26028,18,15,15,0,0,0,0
1736,False,41792,26060,32,18,15,0,0,0,0
1737,False,41824,26058,18,15,15,0,0,0,0
1738,False,41856,26090,32,18,15,0,0,0,0
1739,False,41888,26088,18,15,15,0,0,0,0
1740,False,41920,26120,32,18,15,0,0,0,0
1741,False,41952,26118,18,15,15,0,0,0,0
1742,False,41984,26150,32,18,15,0,0,0,0
1743,False,42016,26148,18,15,15,0,0,0,0
1744,False,42048,26180,32,18,15,0,0,0,0
1745,False,42080,26178,18,15,15,0,0,0,0
1746,False,42112,26210,32,18,15,0,0,0,0
1747,False,42144,26208,18,15,15,0,0,0,0
1748,False,42176,26240,32,18,15,0,0,0,0
1749,False,42208,26238,18,15,15,0,0,0,0
1750,False,42240,26270,32,18,15,0,0,0,0
1750,True,42240,26253,18,15,15,0,0,0,0
1751,False,42072,26285,32,18,15,0,0,0,0
1752,False,42104,26283,18,15,15,0,0,0,0
1753,False,42136,26315,32,18,15,0,0,0,0
1754,False,42168,26313,18,15,15,0,0,0,0
1755,False,42200,26345,32,18,15,0,0,0,0
1756,False,42232,26343,18,15,15,0,0,0,0
1757,False,42264,26375,32,18,15,0,0,0,0
1758,False,42296,26373,18,15,15,0,0,0,0
1759,False,42328,26405,32,18,15,0,0,0,0
1760,False,42360,26403,18,15,15,0,0,0,0
1761,False,42392,26435,32,18,15,0,0,0,0
1762,False,42424,26433,18,15,15,0,0,0,0
1763,False,42456,26465,32,18,15,0,0,0,0
1764,False,42488,26463,18,15,15,0,0,0,0
1765,False,42520,26495,32,18,15,0,0,0,0
1766,False,42552,26493,18,15,15,0,0,0,0
1767,False,42584,26525,32,18,15,0,0,0,0
1768,False,42616,26523,18,15,15,0,0,0,0
1769,False,42648,26555,32,18,15,0,0,0,0
1770,False,42680,26553,18,15,15,0,0,0,0
1771,False,42712,26585,32,18,15,0,0,0,0
1772,False,42744,26583,18,15,15,0,0,0,0
1773,False,42776,26615,32,18,15,0,0,0,0
1774,False,42808,26613,18,15,15,0,0,0,0
1775,False,42840,26645,32,18,15,0,0,0,0
1775,True,42840,26628,18,15,15,0,0,0,0
1776,False,42672,26660,32,18,15,0,0,0,0
1777,False,42704,26658,18,15,15,0,0,0,0
1778,False,42736,26690,32,18,15,0,0,0,0
1779,False,42768,26688,18,15,15,0,0,0,0
1780,False,42800,26720,32,18,15,0,0,0,0
1781,False,42832,26718,18,15,15,0,0,0,0
1782,False,42864,26750,32,18,15,0,0,0,0
1783,False,42896,26748,18,15,15,0,0,0,0
1784,False,42928,26780,32,18,15,0,0,0,0
1785,False,42960,26778,18,15,15,0,0,0,0
1786,False,42992,26810,32,18,15,0,0,0,0
1787,False,43024,26808,18,15,15,0,0,0,0
1788,False,43056,26840,32,18,15,0,0,0,0
1789,False,43088,26838,18,15,15,0,0,0,0
1790,False,43120,26870,32,18,15,0,0,0,0
1791,False,43152,26868,18,15,15,0,0,0,0
1792,False,43184,26900,32,18,15,0,0,0,0
1793,False,43216,26898,18,15,15,0,0,0,0
1794,False,43248,26930,32,18,15,0,0,0,0
1795,False,43280,26928,18,15,15,0,0,0,0
1796,False,43312,26960,32,18,15,0,0,0,0
1797,False,43344,26958,18,15,15,0,0,0,0
1798,False,43376,26990,32,18,15,0,0,0,0
1799,False,43408,26988,18,15,15,0,0,0,0
1800,False,43440,27020,32,18,15,0,0,0,0
1800,True,43440,27003,18,15,15,0,0,0,0
1801,False,43272,27035,32,18,15,0,0,0,0
1802,False,43304,27033,18,15,15,0,0,0,0
1803,False,43336,27065,32,18,15,0,0,0,0
1804,False,43368,27063,18,15,15,0,0,0,0
1805,False,43400,27095,32,18,15,0,0,0,0
1806,False,43432,27093,18,15,15,0,0,0,0
1807,False,43464,27125,32,18,15,0,0,0,0
1808,False,43496,27123,18,15,15,0,0,0,0
1809,False,43528,27155,32,18,15,0,0,0,0
1810,False,43560,27153,18,15,15,0,0,0,0
1811,False,43592,27185,32,18,15,0,0,0,0
1812,False,43624,27183,18,15,15,0,0,0,0
1813,False,43656,27215,32,18,15,0,0,0,0
1814,False,43688,27213,18,15,15,0,0,0,0
1815,False,43720,27245,32,18,15,0,0,0,0
1816,False,43752,27243,18,15,15,0,0,0,0
1817,False,43784,27275,32,18,15,0,0,0,0
1818,False,43816,27273,18,15,15,0,0,0,0
1819,False,43848,27305,32,18,15,0,0,0,0
1820,False,43880,27303,18,15,15,0,0,0,0
1821,False,43912,27335,32,18,15,0,0,0,0
1822,False,43944,27333,18,15,15,0,0,0,0
1823,False,43976,27365,32,18,15,0,0,0,0
1824,False,44008,27363,18,15,15,0,0,0,0
1825,False,44040,27395,32,18,15,0,0,0,0
1825,True,44040,27378,18,15,15,0,0,0,0
1826,False,43872,27410,32,18,15,0,0,0,0
1827,False,43904,27408,18,15,15,0,0,0,0
1828,False,43936,27440,32,18,15,0,0,0,0
1829,False,43968,27438,18,15,15,0,0,0,0
1830,False,44000,27470,32,18,15,0,0,0,0
1831,False,44032,27468,18,15,15,0,0,0,0
1832,False,44064,27500,32,18,15,0,0,0,0
1833,False,44096,27498,18,15,15,0,0,0,0
1834,False,44128,27530,32,18,15,0,0,0,0
1835,False,44160,27528,18,15,15,0,0,0,0
1836,False,44192,27560,32,18,15,0,0,0,0
1837,False,44224,27558,18,15,15,0,0,0,0
1838,False,44256,27590,32,18,15,0,0,0,0
1839,False,44288,27588,18,15,15,0,0,0,0
1840,False,44320,27620,32,18,15,0,0,0,0
1841,False,44352,27618,18,15,15,0,0,0,0
1842,False,44384,27650,32,18,15,0,0,0,0
1843,False,44416,27648,18,15,15,0,0,0,0
1844,False,44448,27680,32,18,15,0,0,0,0
1845,False,44480,27678,18,15,15,0,0,0,0
1846,False,44512,27710,32,18,15,0,0,0,0
1847,False,44544,27708,18,15,15,0,0,0,0
1848,False,44576,27740,32,18,15,0,0,0,0
1849,False,44608,27738,18,15,15,0,0,0,0
1850,False,44640,27770,32,18,15,0,0,0,0
1850,True,44640,27753,18,15,15,0,0,0,0
1851,False,44472,27785,32,18,15,0,0,0,0
1852,False,44504,27783,18,15,15,0,0,0,0
1853,False,44536,27815,32,18,15,0,0,0,0
1854,False,44568,27813,18,15,15,0,0,0,0
1855,False,44600,27845,32,18,15,0,0,0,0
1856,False,44632,27843,18,15,15,0,0,0,0
1857,False,44664,27875,32,18,15,0,0,0,0
1858,False,44696,27873,18,15,15,0,0,0,0
1859,False,44728,27905,32,18,15,0,0,0,0
1860,False,44760,27903,18,15,15,0,0,0,0
1861,False,44792,27935,32,18,15,0,0,0,0
1862,False,44824,27933,18,15,15,0,0,0,0
1863,False,44856,27965,32,18,15,0,0,0,0
1864,False,44888,27963,18,15,15,0,0,0,0
1865,False,44920,27995,32,18,15,0,0,0,0
1866,False,44952,27993,18,15,15,0,0,0,0
1867,False,44984,28025,32,18,15,0,0,0,0
1868,False,45016,28023,18,15,15,0,0,0,0
1869,False,45048,28055,32,18,15,0,0,0,0
1870,False,45080,28053,18,15,15,0,0,0,0
1871,False,45112,28085,32,18,15,0,0,0,0
1872,False,45144,28083,18,15,15,0,0,0,0
1873,False,45176,28115,32,18,15,0,0,0,0
1874,False,45208,28113,18,15,15,0,0,0,0
1875,False,45240,28145,32,18,15,0,0,0,0
1875,True,45240,28128,18,15,15,0,0,0,0
1876,False,45072,28160,32,18,15,0,0,0,0
1877,False,45104,28158,18,15,15,0,0,0,0
1878,False,45136,28190,32,18,15,0,0,0,0
1879,False,45168,28188,18,15,15,0,0,0,0
1880,False,45200,28220,32,18,15,0,0,0,0
1881,False,45232,28218,18,15,15,0,0,0,0
1882,False,45264,28250,32,18,15,0,0,0,0
1883,False,45296,28248,18,15,15,0,0,0,0
1884,False,45328,28280,32,18,15,0,0,0,0
1885,False,45360,28278,18,15,15,0,0,0,0
1886,False,45392,28310,32,18,15,0,0,0,0
1887,False,45424,28308,18,15,15,0,0,0,0
1888,False,45456,28340,32,18,15,0,0,0,0
1889,False,45488,28338,18,15,15,0,0,0,0
1890,False,45520,28370,32,18,15,0,0,0,0
1891,False,45552,28368,18,15,15,0,0,0,0
1892,False,45584,28400,32,18,15,0,0,0,0
1893,False,45616,28398,18,15,15,0,0,0,0
1894,False,45648,28430,32,18,15,0,0,0,0
1895,False,45680,28428,18,15,15,0,0,0,0
1896,False,45712,28460,32,18,15,0,0,0,0
1897,False,45744,28458,18,15,15,0,0,0,0
1898,False,45776,28490,32,18,15,0,0,0,0
1899,False,45808,28488,18,15,15,0,0,0,0
1900,False,45840,28520,32,18,15,0,0,0,0
1900,True,45840,28503,18,15,15,0,0,0,0
1901,False,45672,28535,32,18,15,0,0,0,0
1902,False,45704,28533,18,15,15,0,0,0,0
1903,False,45736,28565,32,18,15,0,0,0,0
1904,False,45768,28563,18,15,15,0,0,0,0
1905,False,45800,28595,32,18,15,0,0,0,0
1906,False,45832,28593,18,15,15,0,0,0,0
1907,False,45864,28625,32,18,15,0,0,0,0
1908,False,45896,28623,18,15,15,0,0,0,0
1909,False,45928,28655,32,18,15,0,0,0,0
1910,False,45960,28653,18,15,15,0,0,0,0
1911,False,45992,28685,32,18,15,0,0,0,0
1912,False,46024,28683,18,15,15,0,0,0,0
1913,False,46056,28715,32,18,15,0,0,0,0
1914,False,46088,28713,18,15,15,0,0,0,0
1915,False,46120,28745,32,18,15,0,0,0,0
1916,False,46152,28743,18,15,15,0,0,0,0
1917,False,46184,28775,32,18,15,0,0,0,0
1918,False,46216,28773,18,15,15,0,0,0,0
1919,False,46248,28805,32,18,15,0,0,0,0
1920,False,46280,28803,18,15,15,0,0,0,0
1921,False,46312,28835,32,18,15,0,0,0,0
1922,False,46344,28833,18,15,15,0,0,0,0
1923,False,46376,28865,32,18,15,0,0,0,0
1924,False,46408,28863,18,15,15,0,0,0,0
1925,False,46440,28895,32,18,15,0,0,0,0
1925,True,46440,28878,18,15,15,0,0,0,0
1926,False,46272,28910,32,18,15,0,0,0,0
1927,False,46304,28908,18,15,15,0,0,0,0
1928,False,46336,28940,32,18,15,0,0,0,0
1929,False,46368,28938,18,15,15,0,0,0,0
1930,False,46400,28970,32,18,15,0,0,0,0
1931,False,46432,28968,18,15,15,0,0,0,0
1932,False,46464,29000,32,18,15,0,0,0,0
1933,False,46496,28998,18,15,15,0,0,0,0
1934,False,46528,29030,32,18,15,0,0,0,0
1935,False,46560,29028,18,15,15,0,0,0,0
1936,False,46592,29060,32,18,15,0,0,0,0
1937,False,46624,29058,18,15,15,0,0,0,0
1938,False,46656,29090,32,18,15,0,0,0,0
1939,False,46688,29088,18,15,15,0,0,0,0
1940,False,46720,29120,32,18,15,0,0,0,0
1941,False,46752,29118,18,15,15,0,0,0,0
1942,False,46784,29150,32,18,15,0,0,0,0
1943,False,46816,29148,18,15,15,0,0,0,0
1944,False,46848,29180,32,18,15,0,0,0,0
1945,False,46880,29178,18,15,15,0,0,0,0
1946,False,46912,29210,32,18,15,0,0,0,0
1947,False,46944,29208,18,15,15,0,0,0,0
1948,False,46976,29240,32,18,15,0,0,0,0
1949,False,47008,29238,18,15,15,0,0,0,0
1950,False,47040,29270,32,18,15,0,0,0,0
1950,True,47040,29253,18,15,15,0,0,0,0
1951,False,46872,29285,32,18,15,0,0,0,0
1952,False,46904,29283,18,15,15,0,0,0,0
1953,False,46936,29315,32,18,15,0,0,0,0
1954,False,46968,29313,18,15,15,0,0,0,0
1955,False,47000,29345,32,18,15,0,0,0,0
1956,False,47032,29343,18,15,15,0,0,0,0
1957,False,47064,29375,32,18,15,0,0,0,0
1958,False,47096,29373,18,15,15,0,0,0,0
1959,False,47128,29405,32,18,15,0,0,0,0
1960,False,47160,29403,18,15,15,0,0,0,0
1961,False,47192,29435,32,18,15,0,0,0,0
1962,False,47224,29433,18,15,15,0,0,0,0
1963,False,47256,29465,32,18,15,0,0,0,0
1964,False,47288,29463,18,15,15,0,0,0,0
1965,False,47320,29495,32,18,15,0,0,0,0
1966,False,47352,29493,18,15,15,0,0,0,0
1967,False,47384,29525,32,18,15,0,0,0,0
1968,False,47416,29523,18,15,15,0,0,0,0
1969,False,47448,29555,32,18,15,0,0,0,0
1970,False,47480,29553,18,15,15,0,0,0,0
1971,False,47512,29585,32,18,15,0,0,0,0
1972,False,47544,29583,18,15,15,0,0,0,0
1973,False,47576,29615,32,18,15,0,0,0,0
1974,False,47608,29613,18,15,15,0,0,0,0
1975,False,47640,29645,32,18,15,0,0,0,0
1975,True,47640,29628,18,15,15,0,0,0,0
1976,False,47472,29660,32,18,15,0,0,0,0
1977,False,47504,29658,18,15,15,0,0,0,0
1978,False,47536,29690,32,18,15,0,0,0,0
1979,False,47568,29688,18,15,15,0,0,0,0
1980,False,47600,29720,32,18,15,0,0,0,0
1981,False,47632,29718,18,15,15,0,0,0,0
1982,False,47664,29750,32,18,15,0,0,0,0
1983,False,47696,29748,18,15,15,0,0,0,0
1984,False,47728,29780,32,18,15,0,0,0,0
1985,False,47760,29778,18,15,15,0,0,0,0
1986,False,47792,29810,32,18,15,0,0,0,0
1987,False,47824,29808,18,15,15,0,0,0,0
1988,False,47856,29840,32,18,15,0,0,0,0
1989,False,47888,29838,18,15,15,0,0,0,0
1990,False,47920,29870,32,18,15,0,0,0,0
1991,False,47952,29868,18,15,15,0,0,0,0
1992,False,47984,29900,32,18,15,0,0,0,0
1993,False,48016,29898,18,15,15,0,0,0,0
1994,False,48048,29930,32,18,15,0,0,0,0
1995,False,48080,29928,18,15,15,0,0,0,0
1996,False,48112,29960,32,18,15,0,0,0,0
1997,False,48144,29958,18,15,15,0,0,0,0
1998,False,48176,29990,32,18,15,0,0,0,0
1999,False,48208,29988,18,15,15,0,0,0,0
2000,False,48240,30020,32,18,15,0,0,0,0
2000,True,48240,30003,18,15,15,0,0,0,0
