panel,arm,group,lineage,model_seed,origin,variant,active_factors,component,cosine_alignment,full_gradient_L2,historical_reverse,mean_dot,primary_reason,projection_ratio,reconstructed_derivative,reconstruction_abs_error,reconstruction_pass,reconstruction_relative_error,residual_RMS,scaled_projection,sqrt_parameter_dimension,state_JVP_RMS,L2,Linf,RMS,deterministic_repeat,element_count,finite_count,histogram_decade,nonzero_element_count,sign_balance,A_mid,A_start,RHO_accept,RHO_over_dt2_A_mid,V_accept,V_over_dt_A_mid,X_accept,X_over_dt2_A_mid,D0_dimensionless_state_residual_RMS,D0_loss,random_minus_D0_state_RMS,random_model_loss,resolution,reason,count
e-f,D3,D3_PAIR_HEAD,LCDF_01,20400402,8,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,0.00021193435443026638,0.00020182095655940478,6.362870105752768e-11,1.9675764996741931,8.278304284068968e-08,0.9999539255533768,1.539771702265967e-11,0.4761402583879122,,,,,,,
e-f,D3,D3_ATTENTION_Q,LCDF_01,20400402,8,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,3.2220411204649777e-07,3.738781241564574e-07,1.1126986999315149e-13,2.2632182294491723,1.2585569714723842e-10,0.9999580162106513,2.852463715793285e-14,0.5801883187985236,,,,,,,
e-f,D3,D3_ATTENTION_K,LCDF_01,20400402,8,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,1.143061174282508e-06,1.1575363107736332e-06,3.4480653287408536e-13,1.9769056500952535,4.46491814324265e-10,0.9999631431691167,8.831301199139659e-14,0.5063317418248463,,,,,,,
e-f,D3,D3_ATTENTION_V,LCDF_01,20400402,8,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,0.00047433995644672244,0.00047061515590867206,1.4233773946649475e-10,1.9665739659703203,1.8528179145214504e-07,0.9999608501687897,3.590508696812989e-11,0.49607370147989127,,,,,,,
e-f,D3,D3_TOKEN_ENCODER,LCDF_01,20400403,8,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,0.001587526092473069,0.0015776454220109719,5.001393484968805e-10,2.0646673146663628,6.200964925754267e-07,0.9999501920123697,1.2036479354942107e-10,0.49688802895620277,,,,,,,
e-f,D3,D3_ATTENTION_O,LCDF_01,20400403,8,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005317503622907947,0.0005285835158445882,1.5989284179237227e-10,1.9706121561557999,2.077068374517856e-07,0.9999607740479315,4.0327721850935993e-11,0.49702224326414773,,,,,,,
e-f,D3,D3_FEED_FORWARD,LCDF_01,20400403,8,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003218840099592099,0.0003215446667620561,9.718774174475145e-11,1.978754969465916,1.2573098100224166e-07,0.9999605491634302,2.4531911221470348e-11,0.4994728796916677,,,,,,,
e-f,D3,D3_PAIR_HEAD,LCDF_01,20400403,8,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016545629218803247,0.001661951060168955,5.035099032715439e-10,1.9943650727591162,6.462877606495209e-07,0.9999599564231284,1.2679680329658164e-10,0.5022326555826097,,,,,,,
e-f,D3,D3_ATTENTION_Q,LCDF_01,20400403,8,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,1.1204597260749503e-06,1.0686052507654019e-06,3.6068795387680957e-13,2.1096738414754395,4.376523743471172e-10,0.9999378400269912,8.152811056254593e-14,0.47686017886104737,,,,,,,
e-f,D3,D3_ATTENTION_K,LCDF_01,20400403,8,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,2.1048899583124225e-07,2.0079149722147285e-07,7.875896972860873e-14,2.452169919738858,8.221341567795195e-11,0.9998923853686706,1.5319175508230045e-14,0.47696435727798253,,,,,,,
e-f,D3,D3_ATTENTION_V,LCDF_01,20400403,8,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004399335494548483,0.00044096781729802695,1.3180272503353655e-10,1.9634382052702202,1.7184266385373833e-07,0.9999628807821126,3.364317453750817e-11,0.5011754818931863,,,,,,,
e-f,D3,D3_TOKEN_ENCODER,LCDF_01,20400401,19,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007162492808048906,0.0007099544750792449,2.438466439693312e-10,2.231169243369517,2.7976538960056857e-07,0.9999303546561623,5.4165227896060565e-11,0.49560571584897656,,,,,,,
e-f,D3,D3_ATTENTION_O,LCDF_01,20400401,19,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,0.00015328988505013878,0.00015245913122506483,5.0470703152969057e-11,2.1577731634093786,5.98752735312644e-08,0.9999400820863102,1.1631708620076359e-11,0.4972902523059423,,,,,,,
e-f,D3,D3_FEED_FORWARD,LCDF_01,20400401,19,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004235724889492062,0.0004216561986254411,1.4195493744081206e-10,2.1963557650309697,1.654473612731112e-07,0.9999356802182569,3.216981495860604e-11,0.49773794288609363,,,,,,,
e-f,D3,D3_PAIR_HEAD,LCDF_01,20400401,19,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016566165563241014,0.0016578402377905967,4.969330850332549e-10,1.9658747545661952,6.470913999428307e-07,0.9999622287546168,1.2648317243885779e-10,0.5003693315335476,,,,,,,
e-f,D3,D3_ATTENTION_Q,LCDF_01,20400401,19,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,2.619402040862384e-06,2.6205280771732668e-06,7.910589073255143e-13,1.97918592647262,1.0231636971978663e-09,0.9999606871972152,1.99930425809728e-13,0.5002149414815512,,,,,,,
e-f,D3,D3_ATTENTION_K,LCDF_01,20400401,19,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,2.218531760960028e-07,1.9304612285677347e-07,6.093432941720027e-14,1.800015795562724,8.665772612787952e-11,0.9999576422172691,1.472825034002483e-14,0.4350763109499869,,,,,,,
e-f,D3,D3_ATTENTION_V,LCDF_01,20400401,19,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,0.002244365466930381,0.0022346360652029315,6.664211309163007e-10,1.945965391076187,8.766732684389196e-07,0.9999635087386819,1.7048920175193266e-10,0.4978324827505129,,,,,,,
e-f,D3,D3_TOKEN_ENCODER,LCDF_01,20400402,19,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016965205544249916,0.0016915118187910084,5.148931188090989e-10,1.9890142413105096,6.62676241490609e-07,0.9999591067677597,1.290521101982886e-10,0.49852382111701526,,,,,,,
e-f,D3,D3_ATTENTION_O,LCDF_01,20400402,19,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005425585064252446,0.0005401994801149413,1.8859557660223482e-10,2.278058414315366,2.1192119314905005e-07,0.9999258108329336,4.121394959373026e-11,0.49782601665777365,,,,,,,
e-f,D3,D3_FEED_FORWARD,LCDF_01,20400402,19,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,6.0190673400467866e-05,6.02864273259077e-05,2.3521436254785815e-11,2.561029407558781,2.3509378648154757e-08,0.9998892841562453,4.599489389488808e-12,0.5007954216162589,,,,,,,
e-f,D3,D3_PAIR_HEAD,LCDF_01,20400402,19,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005248810654497772,0.0005294250658869512,2.0154087647853308e-10,2.516414431825405,2.0501050384636456e-07,0.9998967849925441,4.039192702384577e-11,0.504328600073695,,,,,,,
e-f,D3,D3_ATTENTION_Q,LCDF_01,20400402,19,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,3.015592816307028e-06,2.985591457973445e-06,8.884014032939064e-13,1.9307074234766857,1.1779237463325886e-09,0.9999641776253686,2.277825514200932e-13,0.49502562843177156,,,,,,,
e-f,D3,D3_ATTENTION_K,LCDF_01,20400402,19,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,1.2893637529731817e-06,1.311775261557015e-06,4.0326858124573974e-13,2.0497403994472694,5.036356915272697e-10,0.9999562709411979,1.000805100675213e-13,0.5086909177228512,,,,,,,
e-f,D3,D3_ATTENTION_V,LCDF_01,20400402,19,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012193899718794944,0.0012217866410922057,3.6647474635612665e-10,1.9696150969797057,4.7630612271622657e-07,0.9999620320594543,9.321492317903182e-11,0.5009827328697057,,,,,,,
e-f,D3,D3_TOKEN_ENCODER,LCDF_01,20400403,19,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007582419853002137,0.0007300081024625506,2.1691338751317399e-10,1.8748151697818363,2.961780544806825e-07,0.9999654914523677,5.5695198246959734e-11,0.4813820103706837,,,,,,,
e-f,D3,D3_ATTENTION_O,LCDF_01,20400403,19,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008792347335741012,0.0008771184219683691,2.607488947398957e-10,1.9435582914484124,3.43438741422436e-07,0.9999641102296576,6.691882491824107e-11,0.4987965036383804,,,,,,,
e-f,D3,D3_FEED_FORWARD,LCDF_01,20400403,19,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,5.3293753516915665e-05,5.262388303177631e-05,2.1122326311300307e-11,2.5974390726635583,2.081541563985655e-08,0.9998819846892394,4.0148836541577386e-12,0.49371530019060544,,,,,,,
e-f,D3,D3_PAIR_HEAD,LCDF_01,20400403,19,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011040936752190669,0.0010975187297533686,3.260327698559778e-10,1.9352419169543638,4.312712399362826e-07,0.9999644043045753,8.373403394724798e-11,0.49702246937317446,,,,,,,
e-f,D3,D3_ATTENTION_Q,LCDF_01,20400403,19,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,4.1800286467086304e-07,3.915961120554012e-07,1.5500051257318245e-13,2.4301540612633405,1.6326500769492993e-10,0.9998936730448547,2.9876412357742403e-14,0.46841319181358404,,,,,,,
e-f,D3,D3_ATTENTION_K,LCDF_01,20400403,19,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,6.835293988550495e-07,6.86195349491441e-07,2.577420574439402e-13,2.47120072742154,2.6697753905530333e-10,0.9999021272916936,5.2352550467791816e-14,0.501950136044519,,,,,,,
e-f,D3,D3_ATTENTION_V,LCDF_01,20400403,19,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007204113523340293,0.0007197467513425694,2.4239770490737e-10,2.2050979537373707,2.8139233994903675e-07,0.9999348121537188,5.4912319285779536e-11,0.4995387350648302,,,,,,,
e-f,D3,D3_TOKEN_ENCODER,LCDF_01,20400401,5,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,0.00341556406859745,0.003403244154266846,1.110738780904157e-09,2.13122562725712,1.3341292064760466e-06,0.9999434061212471,2.596469233907201e-10,0.4981965036984852,,,,,,,
e-f,D3,D3_ATTENTION_O,LCDF_01,20400401,5,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013676333244862628,0.0013710513262481716,4.303648520109652e-10,2.062277251980921,5.342060886375398e-07,0.9999519333340423,1.0460291490540859e-10,0.5012496045909061,,,,,,,
e-f,D3,D3_FEED_FORWARD,LCDF_01,20400401,5,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022826577888965772,0.00022259832298833065,7.823785709072737e-11,2.246239549019943,8.915973887186977e-08,0.999926194028062,1.6982904280725912e-11,0.4875858397853261,,,,,,,
e-f,D3,D3_PAIR_HEAD,LCDF_01,20400401,5,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,0.00029786398700261255,0.0003072021593675759,9.125968376137982e-11,2.0078945075469394,1.1634882243418068e-07,0.9999630651183423,2.3437664746671745e-11,0.5156752289172867,,,,,,,
e-f,D3,D3_ATTENTION_Q,LCDF_01,20400401,5,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,1.6700363439882032e-06,1.6802342051897084e-06,5.032427223290602e-13,1.9748381626112834,6.523333831669718e-10,0.9999623462800784,1.2819169656293551e-13,0.5030531854106695,,,,,,,
e-f,D3,D3_ATTENTION_K,LCDF_01,20400401,5,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,2.3512325896306097e-06,2.286588146452347e-06,7.15616070560101e-13,1.9946395353253747,9.184082160637361e-10,0.9999542552668249,1.7445283099764612e-13,0.48625307350209473,,,,,,,
e-f,D3,D3_ATTENTION_V,LCDF_01,20400401,5,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,0.00030846365114951775,0.00030467056520619684,1.2106574840320438e-10,2.5721555385164563,1.2047980673082708e-07,0.9998854130187829,2.3244519440170046e-11,0.4938516484370432,,,,,,,
e-f,D3,D3_TOKEN_ENCODER,LCDF_01,20400402,5,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,0.002157402854007655,0.002159369601047851,6.763968798079958e-10,2.054708782495173,8.426954579873129e-07,0.9999524977173624,1.6474682625181972e-10,0.5004558135807928,,,,,,,
e-f,D3,D3_ATTENTION_O,LCDF_01,20400402,5,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012106246970018403,0.0012111118020629462,3.639095131522757e-10,1.9699890406177034,4.728821684809693e-07,0.9999617175408088,9.240049759391376e-11,0.5002011792185935,,,,,,,
e-f,D3,D3_FEED_FORWARD,LCDF_01,20400402,5,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,7.479971370011172e-05,7.384667000537826e-05,2.865767950945697e-11,2.5108514343537744,2.921553621185747e-08,0.999893836522043,5.634053802900564e-12,0.4936293626834294,,,,,,,
e-f,D3,D3_PAIR_HEAD,LCDF_01,20400402,5,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015304482147815114,0.0015344664568948479,4.590785976197857e-10,1.9658407702416387,5.978089465946964e-07,0.9999625524741477,1.1707049994620115e-10,0.5013127664414015,,,,,,,
e-f,D3,D3_ATTENTION_Q,LCDF_01,20400402,5,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,4.35920785350289e-06,4.414323005485081e-06,1.340219612789492e-12,2.0148759934260356,1.7027458915658143e-09,0.999959081764302,3.367861179721895e-13,0.5063216935088221,,,,,,,
e-f,D3,D3_ATTENTION_K,LCDF_01,20400402,5,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,8.164805900976934e-07,7.914944660315384e-07,3.202073152493926e-13,2.570190506264611,3.1889967234033847e-10,0.9998806721095288,6.03862355065566e-14,0.4846988866794951,,,,,,,
e-f,D3,D3_ATTENTION_V,LCDF_01,20400402,5,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004520113876970384,0.0004449817750945023,1.3234747526091307e-10,1.9188729255008605,1.765606858643806e-07,0.9999645321231709,3.3949415214119134e-11,0.49222407577124166,,,,,,,
e-f,D3,D3_TOKEN_ENCODER,LCDF_01,20400403,5,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005015522802659595,0.0005113501830278683,1.7094138594490134e-10,2.23362849897612,1.9590612518494476e-07,0.9999350022045885,3.901292289946505e-11,0.5097675787225143,,,,,,,
e-f,D3,D3_ATTENTION_O,LCDF_01,20400403,5,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011319009769544012,0.0011305152505669664,3.3634036738025344e-10,1.947379034510743,4.421328557252443e-07,0.9999638958719819,8.625146870170337e-11,0.4993878764946543,,,,,,,
e-f,D3,D3_FEED_FORWARD,LCDF_01,20400403,5,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,0.00044279836208522644,0.00044448094079338723,1.3222994762337046e-10,1.9570582435391382,1.7296183676073138e-07,0.999963730720054,3.3911204589339244e-11,0.5018999378184658,,,,,,,
e-f,D3,D3_PAIR_HEAD,LCDF_01,20400403,5,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008992929627434791,0.0009157748428474815,2.9589173186415377e-10,2.1563118297168935,3.512666075744807e-07,0.9999439033163845,6.986807577876905e-11,0.5091637991104261,,,,,,,
e-f,D3,D3_ATTENTION_Q,LCDF_01,20400403,5,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,1.039072402955984e-06,1.0504442108593793e-06,3.120535608672057e-13,1.968172969161178,4.058729597037848e-10,0.9999637887463972,8.01425331771377e-14,0.505472096011329,,,,,,,
e-f,D3,D3_ATTENTION_K,LCDF_01,20400403,5,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,2.6002550382505325e-06,2.5929199653600403e-06,7.706676797221055e-13,1.942366280049551,1.0156882246515612e-09,0.999964163845021,1.9782409403686835e-13,0.49858954741312084,,,,,,,
e-f,D3,D3_ATTENTION_V,LCDF_01,20400403,5,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005792193459524535,0.0005864245502130147,2.0600010328574644e-10,2.330796245545792,2.2623982095543003e-07,0.9999216112050298,4.4740642563859156e-11,0.5062197544944853,,,,,,,
e-f,D3,D3_TOKEN_ENCODER,LCDF_01,20400401,24,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011946266368273257,0.001198207230172418,4.1237062032092795e-10,2.262223203487686,4.66617971578342e-07,0.9999291581284383,9.141595689181657e-11,0.5014986244382603,,,,,,,
e-f,D3,D3_ATTENTION_O,LCDF_01,20400401,24,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,0.001319007325717552,0.0013168344978824907,4.2417935009214934e-10,2.107571151852108,5.152094497612734e-07,0.9999460698001407,1.0046649916706015e-10,0.4991763397394782,,,,,,,
e-f,D3,D3_FEED_FORWARD,LCDF_01,20400401,24,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004873012349201151,0.00048690867353507204,1.905732345413498e-10,2.5629747277265422,1.9033094057764302e-07,0.9998891300955601,3.714818371086671e-11,0.4995972087110476,,,,,,,
e-f,D3,D3_PAIR_HEAD,LCDF_01,20400401,24,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035474671368130243,0.003542456122416614,1.0548442876156497e-09,1.9487220759791029,1.3856790513359884e-06,0.9999637021604632,2.70267953675584e-10,0.4992937194055429,,,,,,,
e-f,D3,D3_ATTENTION_Q,LCDF_01,20400401,24,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,3.971644868285057e-07,3.8966896075779285e-07,1.5537166452081713e-13,2.563783455904257,1.5512453732804934e-10,0.9998850066654646,2.9729382382033757e-14,0.49056370053303705,,,,,,,
e-f,D3,D3_ATTENTION_K,LCDF_01,20400401,24,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,4.311337077388519e-06,4.339145899439206e-06,1.3411660657642187e-12,2.0386867857514805,1.684041241863886e-09,0.999955582638626,3.3105055995477344e-13,0.5032250809379455,,,,,,,
e-f,D3,D3_ATTENTION_V,LCDF_01,20400401,24,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,0.003619491810122418,0.0036208576432777066,1.077143741082618e-09,1.950320539976658,1.4138129835425217e-06,0.9999639252523802,2.76249515020577e-10,0.5001886774755877,,,,,,,
e-f,D3,D3_TOKEN_ENCODER,LCDF_01,20400402,24,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015690817344363162,0.0015615178779932698,4.792304031252336e-10,2.001606609135504,6.128966133018413e-07,0.9999576794617228,1.191343595881096e-10,0.4975897187899636,,,,,,,
e-f,D3,D3_ATTENTION_O,LCDF_01,20400402,24,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012219274383138718,0.00122368324374956,3.8716655565915513e-10,2.0765019751656344,4.77291815307922e-07,0.9999505771589229,9.335962247845154e-11,0.5007184573243199,,,,,,,
e-f,D3,D3_FEED_FORWARD,LCDF_01,20400402,24,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005175472645736916,0.0005156409076362406,1.547741114693068e-10,1.9598743657948994,2.021592778441625e-07,0.9999622965978736,3.9340279208087206e-11,0.4981582774483203,,,,,,,
e-f,D3,D3_PAIR_HEAD,LCDF_01,20400402,24,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010196974318920128,0.001020870580425899,3.2004595589999553e-10,2.0569368039835694,3.9830045384960927e-07,0.9999526623922906,7.788624423415369e-11,0.500575243448299,,,,,,,
e-f,D3,D3_ATTENTION_Q,LCDF_01,20400402,24,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,1.7679520524655464e-06,1.7626858412079344e-06,6.779235254248055e-13,2.5129864862727014,6.905342919016475e-10,0.9998957747767695,1.344822571722362e-13,0.4985106464707941,,,,,,,
e-f,D3,D3_ATTENTION_K,LCDF_01,20400402,24,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,1.1215143109080094e-06,1.1371653960556165e-06,4.262484144265814e-13,2.4907944389264,4.3804883055000667e-10,0.9999025382922633,8.675883453793461e-14,0.5069776573492564,,,,,,,
e-f,D3,D3_ATTENTION_V,LCDF_01,20400402,24,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007495872686003118,0.0007463994419205979,2.2998852618033968e-10,2.0107769546165515,2.9279477711015535e-07,0.9999564571068889,5.6945758203170624e-11,0.4978736120440876,,,,,,,
e-f,D3,D3_TOKEN_ENCODER,LCDF_01,20400403,24,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,0.00042923810050521675,0.0004466923639085057,1.407751748217114e-10,2.149352968959835,1.6766251090123218e-07,0.9999485772627443,3.407992278354689e-11,0.5203316799961899,,,,,,,
e-f,D3,D3_ATTENTION_O,LCDF_01,20400403,24,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013338616262767288,0.0013261800244222025,4.091514169218206e-10,2.010264538026784,5.21017098430614e-07,0.9999566264646816,1.0117950625779745e-10,0.4971205402032712,,,,,,,
e-f,D3,D3_FEED_FORWARD,LCDF_01,20400403,24,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004869271578330313,0.0004857202890571471,1.4770168267765634e-10,1.9879313199618467,1.9019816918731302e-07,0.9999592450057657,3.7057517170497673e-11,0.49876072965281376,,,,,,,
e-f,D3,D3_PAIR_HEAD,LCDF_01,20400403,24,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018332825418838521,0.0018199212077249368,5.600316040449981e-10,2.001995347917204,7.160953855052402e-07,0.9999572597302122,1.3884896909522527e-10,0.496355898817106,,,,,,,
e-f,D3,D3_ATTENTION_Q,LCDF_01,20400403,24,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,4.875406203659851e-07,4.975348590874072e-07,1.575462741448159e-13,2.117762539376505,1.9043585690992347e-10,0.9999490777269749,3.7958897330277033e-14,0.5102496472129026,,,,,,,
e-f,D3,D3_ATTENTION_K,LCDF_01,20400403,24,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,1.1106981723581424e-06,1.119964822139668e-06,4.0634752600964347e-13,2.397626297343098,4.338286609522897e-10,0.9999128473219008,8.544653489224764e-14,0.5041715427341756,,,,,,,
e-f,D3,D3_ATTENTION_V,LCDF_01,20400403,24,VARIANT_MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,0.00043106301984038674,0.0004305533461005367,1.6614512176008493e-10,2.5259616804291616,1.6836608484708202e-07,0.9998936521349622,3.2848613441508236e-11,0.4994088176016133,,,,,,,
e-f,D3,D3_TOKEN_ENCODER,LCDF_04,20400401,4,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009385099669246211,0.0009352698780380886,3.362814172025355e-10,2.3482477261272865,3.6658065993456364e-07,0.9999323635396795,7.135542892746649e-11,0.49827381221259165,,,,,,,
e-f,D3,D3_ATTENTION_O,LCDF_04,20400401,4,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,0.000418991799329263,0.0004182673203963251,1.5411989154013522e-10,2.4106441291078684,1.636571763769351e-07,0.9999297652021918,3.191126406832315e-11,0.4991354497461553,,,,,,,
e-f,D3,D3_FEED_FORWARD,LCDF_04,20400401,4,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,0.00047710405841083726,0.0004756426566044232,7.440405011080662e-11,1.0220294172938986,1.8635531442753083e-07,0.9999277862433761,3.628865483127009e-11,0.498468466385214,,,,,,,
e-f,D3,D3_PAIR_HEAD,LCDF_04,20400401,4,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,0.001342902338277869,0.001358371328942311,4.4809855035842164e-10,2.1867998706405616,5.245351769238627e-07,0.99993127917783,1.0363550788439264e-10,0.5057595367226329,,,,,,,
e-f,D3,D3_ATTENTION_Q,LCDF_04,20400401,4,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,1.3460418395004503e-06,1.3593133785754902e-06,5.081785980865541e-13,2.4742167462313316,5.257615690810525e-10,0.9999314860428187,1.0370738056758806e-13,0.5049298389862699,,,,,,,
e-f,D3,D3_ATTENTION_K,LCDF_04,20400401,4,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,3.520716544009614e-06,3.5201690259754935e-06,1.1933256730203567e-12,2.2213032582849284,1.375150822166576e-09,0.9999061443149286,2.685675831585307e-13,0.4999222433803919,,,,,,,
e-f,D3,D3_ATTENTION_V,LCDF_04,20400401,4,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,0.002057337137148481,0.002063443215676769,6.121150236807066e-10,1.9498782901250657,8.03582224326732e-07,0.9999190006980196,1.5742822385229256e-10,0.5014839761597729,,,,,,,
e-f,D3,D3_TOKEN_ENCODER,LCDF_04,20400402,4,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,0.0021999914346287155,0.0021886311288886063,1.6136733050318291e-10,0.4807004793471553,8.593120287341746e-07,0.9999306174256745,1.669793036566625e-10,0.49741810227956035,,,,,,,
e-f,D3,D3_ATTENTION_O,LCDF_04,20400402,4,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,0.001358500578304717,0.0013510864098592067,2.88678850505963e-10,1.3926278316618583,5.306283407579314e-07,0.9999322591643447,1.0307971266626029e-10,0.49727119422548843,,,,,,,
e-f,D3,D3_FEED_FORWARD,LCDF_04,20400402,4,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,0.00014277051855538455,0.0001433050503076873,5.352829467007913e-11,2.457111142408189,5.57634585310475e-08,0.9998874787591618,1.0933307671179759e-11,0.5018719962556394,,,,,,,
e-f,D3,D3_PAIR_HEAD,LCDF_04,20400402,4,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,0.002817400715181192,0.0028348684632267017,2.2669703652435754e-10,0.5273235328438123,1.1004692327567599e-06,0.9999291973900581,2.1628329950154892e-10,0.5030999757953114,,,,,,,
e-f,D3,D3_ATTENTION_Q,LCDF_04,20400402,4,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,2.226929605559192e-06,2.238007115911936e-06,6.866565985926286e-13,2.020752103390651,8.698210897660851e-10,0.9999157513746524,1.7074639251037112e-13,0.5024871711986518,,,,,,,
e-f,D3,D3_ATTENTION_K,LCDF_04,20400402,4,VARIANT_LOW,,,,,,,,,,,,,,,,,,,,,,,,,,4.561368821762055e-06,4.551880064566027e-06,1.069340576613174e-12,1.5363875794163244,1.7816640494326348e-09,0.9999322889188359,3.472808887150595e-13,0.49895987832087185,,,,,,,
