panel,row_id,arm,epsilon,relative_error,historical_stable_window_verdict,probe_group,fail,pass,total,horizon
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K1|temporal_attention_query_parameter,D3,1e-05,0.6051741351729225,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K1|temporal_attention_query_parameter,D3,3e-06,0.3672720285144815,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K1|coefficient_head_parameter,D3,0.0001,0.0005146449289997731,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K1|coefficient_head_parameter,D3,3e-05,0.0023992095985029913,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K1|coefficient_head_parameter,D3,1e-05,0.002193928565761092,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K1|coefficient_head_parameter,D3,3e-06,0.008167962788399359,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K1|initial_velocity,D3,0.0001,2.10833000060817e-07,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K1|initial_velocity,D3,3e-05,2.1076878907644134e-07,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K1|initial_velocity,D3,1e-05,2.1072252051428538e-07,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K1|initial_velocity,D3,3e-06,2.10641965307466e-07,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K1|initial_density,D3,0.0001,0.0017948375114657288,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K1|initial_density,D3,3e-05,0.0019331274358534865,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K1|initial_density,D3,1e-05,0.0019450963204944377,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K1|initial_density,D3,3e-06,0.001945004328537177,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K1|historical_token,D3,0.0001,0.260160185568744,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K1|historical_token,D3,3e-05,0.2602717160334446,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K1|historical_token,D3,1e-05,0.26027272715653926,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K1|historical_token,D3,3e-06,0.2602726710739038,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K2|token_encoder_parameter,D3,0.0001,2.78753839865509e-05,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K2|token_encoder_parameter,D3,3e-05,3.723584912699739e-05,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K2|token_encoder_parameter,D3,1e-05,0.000277134241512808,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K2|token_encoder_parameter,D3,3e-06,0.001768983569532241,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K2|temporal_attention_query_parameter,D3,0.0001,0.0555945389123217,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K2|temporal_attention_query_parameter,D3,3e-05,0.05425709290652006,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K2|temporal_attention_query_parameter,D3,1e-05,0.2841747534041028,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K2|temporal_attention_query_parameter,D3,3e-06,0.10721747099903829,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K2|coefficient_head_parameter,D3,0.0001,0.00014819294541307767,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K2|coefficient_head_parameter,D3,3e-05,0.0005892074281088727,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K2|coefficient_head_parameter,D3,1e-05,0.00046051099557148947,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K2|coefficient_head_parameter,D3,3e-06,0.0016355341888295266,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K2|initial_velocity,D3,0.0001,1.2546723044247128e-06,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K2|initial_velocity,D3,3e-05,1.2545557674644775e-06,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K2|initial_velocity,D3,1e-05,1.2545451876621097e-06,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K2|initial_velocity,D3,3e-06,1.2544488598983793e-06,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K2|initial_density,D3,0.0001,0.002029906380382026,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K2|initial_density,D3,3e-05,0.0019075133760998958,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K2|initial_density,D3,1e-05,0.001915585116334896,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K2|initial_density,D3,3e-06,0.0019155500810609525,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K2|historical_token,D3,0.0001,0.2731110232161938,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K2|historical_token,D3,3e-05,0.2731743373586089,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K2|historical_token,D3,1e-05,0.2731748850703156,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K2|historical_token,D3,3e-06,0.27317314770004275,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K4|token_encoder_parameter,D3,0.0001,1.3191575083501988e-05,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K4|token_encoder_parameter,D3,3e-05,1.4225308345304041e-05,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K4|token_encoder_parameter,D3,1e-05,6.095489195288309e-06,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K4|token_encoder_parameter,D3,3e-06,0.0006111970194573454,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K4|temporal_attention_query_parameter,D3,0.0001,0.012387157115828586,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K4|temporal_attention_query_parameter,D3,3e-05,0.0010016358176663076,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K4|temporal_attention_query_parameter,D3,1e-05,0.18242896694376265,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K4|temporal_attention_query_parameter,D3,3e-06,0.4374340860872998,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K4|coefficient_head_parameter,D3,0.0001,0.00010899629144264057,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K4|coefficient_head_parameter,D3,3e-05,0.0002945233733937983,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K4|coefficient_head_parameter,D3,1e-05,0.0008746831600366994,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K4|coefficient_head_parameter,D3,3e-06,0.0009523962302292519,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K4|initial_velocity,D3,0.0001,6.954863158617282e-07,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K4|initial_velocity,D3,3e-05,6.950205617732689e-07,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K4|initial_velocity,D3,1e-05,6.944080366844687e-07,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K4|initial_velocity,D3,3e-06,6.93676288256762e-07,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K4|initial_density,D3,0.0001,0.002260006479507929,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K4|initial_density,D3,3e-05,0.0021757288670771475,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K4|initial_density,D3,1e-05,0.0021791480068476927,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K4|initial_density,D3,3e-06,0.0021791079610976026,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K4|historical_token,D3,0.0001,0.20305691477226076,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K4|historical_token,D3,3e-05,0.20310224064793245,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K4|historical_token,D3,1e-05,0.20310314600383517,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K4|historical_token,D3,3e-06,0.20310199590812733,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K8|token_encoder_parameter,D3,0.0001,3.5290296878590043e-06,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K8|token_encoder_parameter,D3,3e-05,2.3265854623749267e-06,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K8|token_encoder_parameter,D3,1e-05,3.64358953931379e-05,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K8|token_encoder_parameter,D3,3e-06,0.0002053801141771166,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K8|temporal_attention_query_parameter,D3,0.0001,3.89750026846742e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K8|temporal_attention_query_parameter,D3,3e-05,0.02092491840997698,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K8|temporal_attention_query_parameter,D3,1e-05,0.0043728188430655415,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K8|temporal_attention_query_parameter,D3,3e-06,0.21194089464294144,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K8|coefficient_head_parameter,D3,0.0001,7.639558065452925e-07,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K8|coefficient_head_parameter,D3,3e-05,5.8590078402247835e-05,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K8|coefficient_head_parameter,D3,1e-05,0.00010313202225968413,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K8|coefficient_head_parameter,D3,3e-06,0.0005674261428116499,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K8|initial_velocity,D3,0.0001,8.81430131697813e-07,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K8|initial_velocity,D3,3e-05,8.984198185858228e-07,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K8|initial_velocity,D3,1e-05,8.800058529210489e-07,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K8|initial_velocity,D3,3e-06,8.801130567577186e-07,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K8|initial_density,D3,0.0001,0.0012190723217756951,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K8|initial_density,D3,3e-05,0.0009578772431222289,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K8|initial_density,D3,1e-05,0.0009455084082954692,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K8|initial_density,D3,3e-06,0.0009425319777376343,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K8|historical_token,D3,0.0001,0.2247153346660317,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K8|historical_token,D3,3e-05,0.2247685076317404,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K8|historical_token,D3,1e-05,0.2247673564756678,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K8|historical_token,D3,3e-06,0.2247761962345718,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K1|token_encoder_parameter,D3,0.0001,0.00021188802247596,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K1|token_encoder_parameter,D3,3e-05,0.0010590168142962004,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K1|token_encoder_parameter,D3,1e-05,0.0017414603709924488,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K1|token_encoder_parameter,D3,3e-06,0.006880622094368518,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K1|temporal_attention_query_parameter,D3,0.0001,0.07440397838872559,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K1|temporal_attention_query_parameter,D3,3e-05,0.1513777508419851,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K1|temporal_attention_query_parameter,D3,1e-05,0.1523372814363692,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K1|temporal_attention_query_parameter,D3,3e-06,0.15219021755661954,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K1|coefficient_head_parameter,D3,0.0001,0.050821096942729765,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K1|coefficient_head_parameter,D3,3e-05,0.15265203993291884,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K1|coefficient_head_parameter,D3,1e-05,0.7542042316601317,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K1|coefficient_head_parameter,D3,3e-06,0.6819690477471512,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K1|initial_velocity,D3,0.0001,3.848166313935938e-06,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K1|initial_velocity,D3,3e-05,3.848192464217503e-06,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K1|initial_velocity,D3,1e-05,3.848211811403014e-06,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K1|initial_velocity,D3,3e-06,3.848226530094364e-06,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K1|initial_density,D3,0.0001,5.890472326124103e-06,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K1|initial_density,D3,3e-05,5.89038688713676e-06,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K1|initial_density,D3,1e-05,5.890365790299918e-06,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K1|initial_density,D3,3e-06,5.890349764899517e-06,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K1|historical_token,D3,0.0001,1.3317378206045347,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K1|historical_token,D3,3e-05,1.3317190482678178,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K1|historical_token,D3,1e-05,1.331722007613916,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K1|historical_token,D3,3e-06,1.3316687110894943,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K2|token_encoder_parameter,D3,0.0001,2.1049428544926668e-05,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K2|token_encoder_parameter,D3,3e-05,0.00023493854384759935,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K2|token_encoder_parameter,D3,1e-05,0.00014693373199421014,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K2|token_encoder_parameter,D3,3e-06,0.0024626322007626146,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K2|temporal_attention_query_parameter,D3,0.0001,0.04714584886458534,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K2|temporal_attention_query_parameter,D3,3e-05,0.2011213725440178,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K2|temporal_attention_query_parameter,D3,1e-05,0.419610994284165,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K2|temporal_attention_query_parameter,D3,3e-06,0.3056877792880499,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K2|coefficient_head_parameter,D3,0.0001,0.00027804617675756296,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K2|coefficient_head_parameter,D3,3e-05,0.0013245847284236517,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K2|coefficient_head_parameter,D3,1e-05,0.003269106702966615,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K2|coefficient_head_parameter,D3,3e-06,0.023488257675772464,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K2|initial_velocity,D3,0.0001,3.4229978848468543e-06,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K2|initial_velocity,D3,3e-05,3.4230478572479824e-06,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K2|initial_velocity,D3,1e-05,3.4230942804231174e-06,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K2|initial_velocity,D3,3e-06,3.423010978675226e-06,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K2|initial_density,D3,0.0001,2.9547670510209618e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K2|initial_density,D3,3e-05,2.9547500023154646e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K2|initial_density,D3,1e-05,2.95474643339377e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K2|initial_density,D3,3e-06,2.9547347782500244e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K2|historical_token,D3,0.0001,0.6839217392780291,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K2|historical_token,D3,3e-05,0.683925771335383,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K2|historical_token,D3,1e-05,0.6839325137421893,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K2|historical_token,D3,3e-06,0.6839352317742737,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K4|token_encoder_parameter,D3,0.0001,1.1716729521315953e-05,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K4|token_encoder_parameter,D3,3e-05,7.779294121181145e-05,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K4|token_encoder_parameter,D3,1e-05,8.651039482875602e-05,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K4|token_encoder_parameter,D3,3e-06,0.00043267734467234586,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K4|temporal_attention_query_parameter,D3,0.0001,0.013498166201393129,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K4|temporal_attention_query_parameter,D3,3e-05,0.015226112359305162,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K4|temporal_attention_query_parameter,D3,1e-05,0.07623859568098601,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K4|temporal_attention_query_parameter,D3,3e-06,0.17716805728714963,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K4|coefficient_head_parameter,D3,0.0001,2.5597011610713617e-05,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K4|coefficient_head_parameter,D3,3e-05,1.7257376952284817e-05,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K4|coefficient_head_parameter,D3,1e-05,0.0009124677393985844,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K4|coefficient_head_parameter,D3,3e-06,0.002655370740846028,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K4|initial_velocity,D3,0.0001,3.878568838049616e-06,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K4|initial_velocity,D3,3e-05,3.878651593665524e-06,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K4|initial_velocity,D3,1e-05,3.878737313850413e-06,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K4|initial_velocity,D3,3e-06,3.878621170413898e-06,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K4|initial_density,D3,0.0001,3.0282959143329788e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K4|initial_density,D3,3e-05,3.028265773511445e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K4|initial_density,D3,1e-05,3.0282618206539538e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K4|initial_density,D3,3e-06,3.0282376461861344e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K4|historical_token,D3,0.0001,0.6914307540686108,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K4|historical_token,D3,3e-05,0.691433330124372,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K4|historical_token,D3,1e-05,0.6914376801730402,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K4|historical_token,D3,3e-06,0.6914367899494921,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K8|token_encoder_parameter,D3,0.0001,5.911000665599714e-06,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K8|token_encoder_parameter,D3,3e-05,4.739348817231917e-05,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K8|token_encoder_parameter,D3,1e-05,8.155310317426977e-05,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K8|token_encoder_parameter,D3,3e-06,0.00017522194448675688,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K8|temporal_attention_query_parameter,D3,0.0001,0.002473741668583129,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K8|temporal_attention_query_parameter,D3,3e-05,0.0017629940897109066,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K8|temporal_attention_query_parameter,D3,1e-05,0.06904001739293356,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K8|temporal_attention_query_parameter,D3,3e-06,0.0677803334854392,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K8|coefficient_head_parameter,D3,0.0001,4.09400612774918e-06,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K8|coefficient_head_parameter,D3,3e-05,1.3861068104258822e-05,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K8|coefficient_head_parameter,D3,1e-05,3.9303458833786205e-05,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K8|coefficient_head_parameter,D3,3e-06,4.263966476740802e-05,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K8|initial_velocity,D3,0.0001,1.5680555899023678e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K8|initial_velocity,D3,3e-05,1.568056892043892e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K8|initial_velocity,D3,1e-05,1.5680634281152915e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K8|initial_velocity,D3,3e-06,1.5680527866008837e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K8|initial_density,D3,0.0001,2.4354042674190124e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K8|initial_density,D3,3e-05,2.3724559141759767e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K8|initial_density,D3,1e-05,2.3535508198485214e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K8|initial_density,D3,3e-06,2.3530003724286016e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K8|historical_token,D3,0.0001,0.5769862020428752,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K8|historical_token,D3,3e-05,0.5769893354704025,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K8|historical_token,D3,1e-05,0.5769972517329826,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300402|K8|historical_token,D3,3e-06,0.5769947351413698,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K1|token_encoder_parameter,D3,0.0001,5.179596199802649e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K1|token_encoder_parameter,D3,3e-05,0.0009921542566541715,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K1|token_encoder_parameter,D3,1e-05,0.00027051907284427184,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K1|token_encoder_parameter,D3,3e-06,0.0005002106120313404,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K1|temporal_attention_query_parameter,D3,0.0001,0.04266980250588959,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K1|temporal_attention_query_parameter,D3,3e-05,0.02736615116144722,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K1|temporal_attention_query_parameter,D3,1e-05,0.4514878149711489,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K1|temporal_attention_query_parameter,D3,3e-06,0.7594215690143525,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K1|coefficient_head_parameter,D3,0.0001,0.0010077792764667465,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K1|coefficient_head_parameter,D3,3e-05,0.0038149487442337504,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K1|coefficient_head_parameter,D3,1e-05,0.0028396141765189287,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K1|coefficient_head_parameter,D3,3e-06,0.023002184471986382,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K1|initial_velocity,D3,0.0001,2.4221757280138954e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K1|initial_velocity,D3,3e-05,2.4221623789209906e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K1|initial_velocity,D3,1e-05,2.4221536802294195e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K1|initial_velocity,D3,3e-06,2.422178182609374e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K1|initial_density,D3,0.0001,4.042282989537422e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K1|initial_density,D3,3e-05,4.04224062868291e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K1|initial_density,D3,1e-05,4.042232781231115e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K1|initial_density,D3,3e-06,4.042243482369273e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K1|historical_token,D3,0.0001,0.13532690212294363,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K1|historical_token,D3,3e-05,0.13532689334528983,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K1|historical_token,D3,1e-05,0.1353266435870341,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K1|historical_token,D3,3e-06,0.1353257815792519,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K2|token_encoder_parameter,D3,0.0001,5.1595926741527136e-05,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K2|token_encoder_parameter,D3,3e-05,0.00040196920596656223,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K2|token_encoder_parameter,D3,1e-05,3.111689490331848e-05,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K2|token_encoder_parameter,D3,3e-06,0.00036626258451477335,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K2|temporal_attention_query_parameter,D3,0.0001,0.014002858507003653,False,,,,,
